Unnamed: 0,No.,Title,Artist(s),lyrics,genres
52,53,"""Caught Up In You""",.38 Special,"16 ContributorsCaught Up In You Lyrics
I never knew there'd come a day
When I'd be sayin' to you
""Don't let this good love slip away
Now that we know that it's true""

Don't, don't you know the kind of man I am?
No, said I'd never fall in love again
But it's real, and the feeling comes shining through

I'm so caught up in you, little girl
And I never did suspect a thing
So caught up in you, little girl
That I never wanna get myself free
And baby, it's true, you're the one
Who caught me, baby, you taught me
How good it could be

It took so long to change my mind
I thought that love was a game
I played around enough to find
No two are ever the same

You made me realize the love I missed
So hot, love I couldn't quite resist
When it's right, the light just comes shining through

I'm so caught up in you, little girl
You're the one that's got me down on my knees
So caught up in you, little girl
That I never wanna get myself free
And baby, it's true, you're the one
Who caught me, baby, you taught me
How good it could be

Fill your days and your nights
No need to ever ask me twice, oh no
Whenever you want me
And if ever comes a day
When you should turn and walk away, oh no
I can't live without you
I'm so caught up in you
Yeah, yeah, yeah

And if ever comes a day
When you should turn and walk away, oh no
I can't live without you

I'm so caught up in you, little girl
You're the one that's got me down on my knees
So caught up in you, little girl
That I never wanna get myself free
And baby, it's true, you're the one
Who caught me, baby, you taught me
How good it could be

Little girl
You're the one that's got me down on my knees
So caught up in you, little girl
That I never wanna get myself free
And baby, it's true, you're the one
Who caught me and taught me
You got me so caught up in you","Southern Rock, classic rock, rock, 80s, hard rock"
53,54,"""Why Do Fools Fall In Love?""",Diana Ross,"3 ContributorsWhy Do Fools Fall In Love? LyricsWhy Do Fools Fall in Love was originally sung by Frankie Lymon & The Teenagers in 1955.
Diana Ross’s version peaked at #7 on the Billboard Hot 100, #2 on Billboard’s Adult Contemporary chart and #6 on… Read More Ooh-wah
Ooh-wah
Ooh-wah
Ooh-wah
Ooh-wah
Ooh-wah
Why do fools fall in love?
Why do birds sing so gay?
And lovers await the break of the day?
Why do they fall in love?
Why does the rain fall from up above?
Why do fools fall in love?
Why do they fall in love?
Love is a losing game
And love can be a shame
I know of a fool, you see
For that fool is me
Tell me why?
Tell me why?
Why do birds sing so gay?
And lovers await the break of the day?
Why do they fall in love?
Why does the rain fall from up above?
Why do fools fall in love?
Why do they fall in love?

Why does my heart skip a crazy beat?
For I know
It will reach defeat
Tell me why?
Tell me why?
Why do fools fall in love?
Tell me why?
Tell me why?","soul, Disco, pop, female vocalists, motown"
54,55,"""Love in the First Degree""",Alabama,"9 ContributorsLove In The First Degree Lyrics
I once thought of love as a prison
A place I didn't want to be
So long ago, I made a decision
To be footloose and fancy-free
But you came and I was so tempted
To gamble on love just one time
I never thought that I would get caught
It seemed like a perfect crime

Baby, you left me defenseless
But I've only got one plea
Lock me away inside of your love
And throw away the key
I'm guilty, of love in the first degree

I thought it would be so simple
Like a thousand times before
I'd take what I wanted and just walk away
But I never made it to the door
Now, babe I'm not begging for mercy
Go ahead and throw the book at me
If loving you's a crime, I know that I'm
As guilty as a man can be

Baby, you left me defenseless
But I've only got one plea
Lock me away inside of your love
And throw away the key
I'm guilty, of love in the first degree
(Love in the first degree, oh yeah, oh yeah)

Baby, you left me defenseless
But I've only got one plea
Lock me away inside of your love
And throw away the key
I'm guilty, of love in the first degree

Love in the first degree (Oh yeah)
Love in the first degree
Love in the first degree (Oh, oh yeah)
Love in the first degree
Love in the first degree
Love in the first degree
Love in the first degree","country, Southern Rock, Alabama, classic country, 80s"
55,56,"""Hooked On Classics""",Royal Philharmonic Orchestra,,"Classical, instrumental, symphony, orchestra, british"
56,57,"""Wasted on the Way""","Crosby, Stills & Nash","7 ContributorsWasted on the Way Lyrics
Look around me
I can see my life before me
Running rings around the way it used to be
I am older now
I have more than what I wanted
But I wish that I had started
Long before I did

And there's so much time to make up
Everywhere you turn
Time we have wasted on the way
So much water moving
Underneath the bridge
Let the water come and carry us away


Oh, when you were young
Did you question all the answers?
Did you envy all the dancers
Who had all the nerve?
Look round you now
You must go for what you wanted
Look at all my friends who did and got what they deserved

So much time to make up
Everywhere you turn
Time we have wasted on the way
So much water moving
Underneath the bridge
Let the water come and carry us away
So much love to make up
Everywhere you turn
Love we have wasted on the way
So much water moving
Underneath the bridge
Let the water come and carry us away
Let the water come and carry us away","folk rock, classic rock, folk, rock, 60s"
57,58,"""Think I'm in Love""",Eddie Money,"6 ContributorsThink I’m in Love LyricsOoh
Something's got a hold on me now
It's a feelin', burnin' like a love on fire
Hold me tight baby
Don't leave me by myself tonight
'Cause I don't think I can make it through the night
I think I'm in love
And my life's looking up
I think I'm in love
'Cause I can't get enough (no, no, no)
I think I'm in love
It's gotta be love
It surrounds me
Moving like a sea of madness
It controls me
Makes me do all the things I do for you
Blow my mind, babe
Thinkin' about you now
And I don't know if I'll make it through the night
I think I'm in love
And my life's looking up
I think I'm in love
'Cause I can't get enough (no, no, no)
I think I'm in love
It's gotta be love

Baby, how you do it
There must be something to it
Babe now it's gotta be love
The magic's in your hand
You made me understand
I know, I know it's gotta be love
It's gotta be love
(Love) and my life's looking up (love)","classic rock, rock, 80s, pop rock, pop"
58,59,"""Love Is in Control (Finger on the Trigger)""",Donna Summer,"11 ContributorsLove Is in Control (Finger on the Trigger) Lyrics“Love is In Control (Finger On the Trigger)” peaked at #10 on the Billboard Hot 100 in 1982. It also charted on Billboard’s R&B and dance music charts.
I've hung around with big shots
Never knew love was in the sights
I guess I missed the target
Caught up in a different line of fire
But I know
Since I've been aiming
For the sweetness in your soul
Your name is on the bullet
And it's getting ready to explode
There's been a change inside my life
And I just wanna let you know

I've got my finger on the trigger
Love is in control
I've got my finger on the trigger
I ain't letting go
Baby, let's have some fun
A won't you be my
My number one

Mama used to tell me
Girl, you better load your gun up right
She said you
You gotta come out smoking
Hit it with your best shot
Every time
Well, I, I didn't understand her
'Til you walked right into range
I saw your love at twenty paces
And I knew I'd won the game

You better raise your heart up high
Or love will blow you right away


Leave off that safety catch (Gonna have some fun, woo, hoo)
There ain't no risk
We're gonna have some fun
I've got you (Stay 'til morning sun, woo, hoo)
Love's begun
So stay with me until the morning sun
You're superbullet number one
Baby, let's have some fun
A won't you be my
My number one
There's been a change
Inside my life
And I just wanna let you know","Disco, pop, 70s, dance, female vocalists"
59,60,"""Personally""",Karla Bonoff,"5 ContributorsPersonally LyricsI've been writing letters everyday now
Since you've been gone
Talking to you on the telephone
For what seems like a whole life long
I've got something to give you
That the mailman can't deliver
I can't mail it in
I can't phone it in
I can't send it in
Even by your closest kin
I'm bringing it to you personally, personally, personally yeah, yeah
I'm bringing it to you personally, personally, personally yeah, yeah
There's nothing like the feeling I get
Oh when you touching me baby
There's nothing like the feeling you get
When I'm there with you, oh love
I've got something that the mailman can't deliver
I can't mail it in
I can't phone it in
I can't send it in
Even by your closest friend
I'm bringing it to you personally, personally, personally yeah, yeah
I'm bringing it to you personally, personally, personally yeah, yeah

But I've got something to give you
That the mailman can't deliver
I can't mail it in
I can't phone it in
I can't send it in
Even by your closest friend
I'm bringing it to you personally, personally, personally yeah, yeah
I'm bringing it to you personally, personally, personally yeah, yeah","female vocalists, singer-songwriter, 70s, pop, female vocalist"
60,61,"""One Hundred Ways""",Quincy Jones featuring James Ingram,"17 ContributorsOne Hundred Ways Lyrics“One Hundred Ways” peaked at #6 on the Billboard Hot 100, #10 on Billboard’s R&B chart and #5 on Billboard’s Adult Contemporary chart in 1981.
A year later, it won a Grammy Award for “Best R&B Vocal… Read More 
Compliment what she does
Send her roses just because
If it's violins she loves
Let them play
Dedicate her favorite song
And hold her closer
All night long
Love her today
Find one hundred ways

Don't forget there could be
An old lover in her memory
If you need her so much more
Why don't you say
Maybe she has it in her mind
That she's just wasting her time
Ask her to stay
Find one hundred ways

Bein' cool won't help you keep a love warm
You'll just blow your chance
Take the time to open up your heart
That's the secret of romance

Sacrifice if you care
Buy her some moonlight to wear
If it's one more star she wants
Go all the way
In your arms tonight
She'll reflect
That she owes you the sweetest of debts
If she wants to pay
Find one hundred ways


In your arms tonight
She'll reflect
That she owes you the sweetest of debts
If she wants to pay
Find one hundred ways

Ya better believe it, whoa
Love her today
Find one hundred ways

I'm telling you
To love her today
Find one hundred ways
Whoa, love her, love her
Love her one hundred ways
You've got to love her today
Find one hundred ways","jazz, soul, funk, Bossa Nova, Big Band"
61,62,"""Blue Eyes""",Elton John,"15 ContributorsBlue Eyes Lyrics“Blue Eyes” was a hit single by Elton John that peaked at No. 12 on Billboard’s Hot 100 in 1982. Since its release, it has been regarded as one of the great ballads of its time and has been covered by several… Read More 
Blue eyes
Baby's got blue eyes
Like a deep, blue sea
On a blue, blue day
Blue eyes
Baby's got blue eyes
When the mornin' comes
I'll be far away
And I say

Blue eyes, holdin' back the tears
Holdin' back the pain
Baby's got blue eyes
And she's alone again

Blue eyes
Baby's got blue eyes
Like a clear, blue sky
Watchin' over me
Blue eyes
Ooh, I love blue eyes
When I'm by her side
Where I long to be
I will see

Blue eyes, laughin' in the sun
Laughin' in the rain
Baby's got blue eyes
And I am home, and I am home again
Blue eyes, laughin' in the sun
Laughin' in the rain
Baby's got blue eyes
And I am home again","pop, classic rock, singer-songwriter, rock, piano"
62,63,"""Our Lips Are Sealed""",The Go-Go's,"30 ContributorsOur Lips Are Sealed LyricsThe Go-Go’s first hit, “Our Lips Are Sealed,” was co-written by guitarist Jane Wiedlin and Terry Hall (of English band Fun Boy Three).  Wiedlin and Hall had a brief affair while the Go-Go’s toured with The… Read More 
Can you hear them?
They talk about us
Telling lies
Well, that's no surprise
Can you see them?
See right through them
They have no shield
No secrets to reveal

Doesn't matter what they say
In the jealous games people play
Our lips are sealed

There's a weapon
That we must use
In our defense
Silence
When you look at them
Look right through them
That's when they'll disappear
That's when we'll be feared

Doesn't matter what they say
In the jealous games people play
Our lips are sealed
Pay no mind to what they say
Doesn't matter anyway
Our lips are sealed

Hush, my darling
Don't you cry
Quiet, angel
Forget their lies

Can you hear them?
They talk about us
Telling lies
Well, that's no surprise
Can you see them?
See right through them
They have no shield
No secrets to reveal

Doesn't matter what they say
In the jealous games people play
Our lips are sealed
Pay no mind to what they say
Doesn't matter anyway
Our lips are sealed
Our lips are sealed
Our lips are sealed","new wave, 80s, female vocalists, pop, rock"
63,64,"""You Could Have Been with Me""",Sheena Easton,"5 ContributorsYou Could Have Been with Me LyricsYou're the seventh son of the seventh son
Maybe that's why you're such a strange and special one
You can't even seem to love yourself
And with a few exceptions, not anybody else
You can lead a horse to water
But you cannot make him drink
You can give a man your whole heart and soul
But you cannot make him think
You could have been with me instead of alone and lonely
You can tell him the date of departure
Exactly the place and the time
He might really wanna be there
But he misses every time
Is he a man or a paper tiger
When you need him will he run or stand beside you
You could have been with me instead of alone and lonely
You could have been with me instead of alone and lonely
You could have been with me instead of alone and lonely...","pop, 80s, female vocalists, Scottish, sheena easton"
64,65,"""You Can Do Magic""",America,"9 ContributorsYou Can Do Magic Lyrics
I never believed in things that I couldn't see
I said if I can't feel it then how could it be?
No, no magic could happen to me
And then I saw you, I couldn't believe it
You took my heart, I couldn't retrieve it
Said to myself, ""What's it all about?""
Now I know there can be no doubt

You can do magic, you can have anything that you desire
Magic, and you know you're the one who can put out the fire
You know darn well when you cast your spell
You will get your way
When you hypnotize with your eyes
A heart of stone can turn to clay

De-de-de-de-do-dit, do-do-do-do-do-dit
De-de-de-do-dit, do-do-do-do-do
De-de-de-de-do-dit, do-do-do-do-do-dit
De-de-de-do-dit, do-do-do-do-do

And when the rain is beatin' upon the window pane
And when the night, it gets so cold
When I can't sleep again you come to me
I hold you tight, the rain disappears
Who would believe it?
With a word you dry my tears

You can do magic, you can have anything that you desire
Magic, and you know you're the one who can put out the fire
You know darn well when you cast your spell
You will get your way
When you hypnotize with your eyes
A heart of stone can turn to clay

De-de-de-de-do-dit, do-do-do-do-do-dit
De-de-de-do-dit, do-do-do-do-do
De-de-de-de-do-dit, do-do-do-do-do-dit
De-de-de-do-dit, do-do-do-do-do

And if I wanted to
I could never be free
I never believed it was so true
But now it's so clear to me

You can do magic, you can have anything that you desire
Magic, and you know you're the one who can put out the fire
You know darn well when you cast your spell
You will get your way
When you hypnotize with your eyes
A heart of stone can turn to clay

De-de-de-de-do-dit, do-do-do-do-do-dit
De-de-de-do-dit, do-do-do-do-do
De-de-de-de-do-dit, do-do-do-do-do-dit
De-de-de-do-dit, do-do-do-do-do

De-de-de-de-do-dit, do-do-do-do-do-dit
(You're the one who can put out the fire)
De-de-de-do-dit, do-do-do-do-do
De-de-de-de-do-dit, do-do-do-do-do-dit
(You're the one who can put out the fire)
De-de-de-do-dit, do-do-do-do-do
De-de-de-do-dit","classic rock, rock, 70s, soft rock, folk"
65,66,"""Did It in a Minute""",Daryl Hall & John Oates,"13 ContributorsDid It in a Minute Lyrics
When you find yourself alone
And when going out is coming home
Well, you can count on the kid
'Cause there's nobody waiting around, oh-oh, oh-oh
If you're not an easy mark
It's a shot in the dark that hits the heart
And I know, I know, I know, I know when it's coming
I thought so anyway

Some things stay the same
And some are due for change
I thought I had them all nailed down
But you turned it around

Oh, you did it, you did it, you did it, you did it
You did it in a minute, (you did it)
I know, I know, I know, I know you did it
You did it, you did it, you did it
You did it in a minute, yeah, (you did it)

Well, I still can't say I know
When a love is real or touch-and-go
And if two can be one
Who is the one two becomes, oh-oh, oh-oh
Am I quick enough to see
When I'm ready and it's right for me?
I say, I say, I say, I say that I want it
I think so anyway

Everybody always laughs at love
But what they want is to be proven wrong
Then you came along

Oh, you did it, you did it, you did it, you did it
You did it in a minute, (you did it)
I know, I know, I know, I know, oh, you did it
You did it, you did it, you did it
You did it in a minute, (you did it), yeah


(I know, I know, I know), I know you did it
You did it, you did it, you did it
You did it in a minute, (you did it)
I didn't really plan it
But you did it, you did it, you did it, you did it
You did it in a minute, (you did it)

(I know, I know, I know), Oh-oh
You did it, you did it, you did it, you did it
You did it in a minute, (you did it)
I want someone to prove I'm wrong
You did it, you did it, you did it, you did it
You did it in a minute, (you did it)

But I (I know, I know, I know), Oh, you did it
You did it, you did it, you did it
You did it in a minute, (you did it)
Your messin' with my love life
(You did it, you did it), You did it, you did it
You did it in a minute, (you did it)

But I (I know, I know, I know), You did it
You did it, you did it, you did it
You did it in a minute, (you did it)
Woah-ooh, woah-oh, oh-oh-oh
(You did it, you did it), You did it, you did it
You did it in a minute, (you did it)","80s, pop, soft rock, classic rock, rock"
66,67,"""I Ran (So Far Away)""",A Flock of Seagulls,"60 ContributorsTranslationsTürkçeI Ran (So Far Away) Lyrics“I Ran (So Far Away) is A Flock of Seagulls' most successful single. Released in 1982, the song epitomizes new wave music, being brought back into public view when it was used on the trailer for Grand Theft… Read More 
I walk along the avenue
I never thought I'd meet a girl like you
Meet a girl like you
With auburn hair and tawny eyes
The kind of eyes that hypnotise me through
Hypnotise me through

And I ran, I ran so far away
I just ran, I ran all night and day
I couldn't get away

A cloud appears above your head
A beam of light comes shining down on you
Shining down on you
The cloud is moving nearer still
Aurora borealis comes in view
Aurora comes in view

And I ran, I ran so far away
I just ran, I ran all night and day
I couldn't get away


Reached out a hand to touch your face
You're slowly disappearing from my view
Appearing from my view
Reached out a hand to try again
I'm floating in a beam of light with you
A beam of light with you

And I ran, I ran so far away
I just ran, I ran all night and day
And I ran, I ran so far away
I just ran, I couldn't get away","new wave, synthpop, 80s, new romantic, pop"
67,68,"""Somebody's Baby""",Jackson Browne,"14 ContributorsSomebody’s Baby Lyrics
Well, just a-look at that girl
With the lights comin' up in her eyes
She's got to be somebody's baby
She must be somebody's baby
All the guys on the corner
Stand back and let her walk on by
She's got to be somebody's baby
She must be somebody's baby
She's got to be somebody's baby
She's so fine

She's probably somebody's only light
Gonna shine tonight
Yeah, she's probably somebody's baby, all right

I heard her talkin' with her friend
When she thought nobody else was around
She said she's got to be somebody's baby
She must be somebody's baby
‘Cause when the cars and the signs and the streetlights
Light up the town
She's got to be somebody's baby
She must be somebody's baby
She's got to be somebody's baby
She's so

She's gonna be somebody's only light
Gonna shine tonight
Yeah, she's gonna be somebody's baby tonight

I try to shut my eyes, but I can't get her outta my sight
I know I'm gonna know her, but I gotta get over my fright
Well, I'm just gonna walk up to her
I'm gonna talk to her tonight
Ah

Yeah, she's gonna be somebody's only light
Gonna shine tonight
Yeah, she's gonna be somebody's baby tonight
She's gonna be somebody's only light
Gonna shine tonight
Yeah, she's gonna be somebody's baby tonight

Gonna shine tonight, make her mine tonight
Gonna shine tonight, make her mine tonight
Gonna shine tonight, make her mine tonight
Ah-haa
Gonna shine tonight, make her mine tonight
Gonna shine tonight, make her mine tonight
Yeah
Gonna shine tonight, make her mine tonight","singer-songwriter, classic rock, folk, rock, soft rock"
68,69,"""Oh No""",Commodores,"7 ContributorsOh No Lyrics“Oh No” was the second single released from The Commodores' 1981 album In The Pocket. It reached the top 5 in the US & Canada and was a minor hit in the UK & New Zealand.
Similarities of the song’s opening… Read More I want you to want me
I'm going crazy knowing he will be your lover tonight
And when he comes, I'll let you go
I'll just pretend as you walk out the door
Oh no
I can't sleep
Oh no
I'm going crazy with love
Over you
I need you to need me
I want to hold you but you're holding someone else in your arms
When I close my eyes I see your face
I'm just not sure how much my heart can erase
Oh no
I can't think, ooh
Oh no
I'm going crazy with love
Over you
Oh, honey
Oh, sugar
Oh no
I can't sleep anymore baby
Oh no
I can't think anymore baby
Oh no
I'm going crazy with love
Over you","soul, funk, 70s, motown, rnb"
69,70,"""Take It Away""",Paul McCartney,"13 ContributorsTake It Away Lyrics
Take it away
Want to hear you play 'til the lights go down
Take it away
Don't you want to stay 'til there's no one else around?
Take it away
Want to hear you play 'til the lights go down
Take it away
Don't you want to stay 'til there's no one else around?

Lonely driver out on the road
With a hundred miles to go
Sole survivor carrying the load
Switches on his radio

Take it away
Want to hear you play 'til the lights go down
Take it away
Don't you want to stay 'til there's no one else around?
Take it away
Want to hear you play 'til the lights go down
Take it away
Don't you want to stay 'til there's no one else around?

In the audience watching the show
With a paper in his hand (In his hand, in his hand)
Some important impresario
Has a message for the band
Oh!

Take it away
Want to hear you play 'til the lights go down (Down, down)
Take it away
Don't you want to stay 'til there's no one else around?

You never know who may be listening to ya
(Never know who may be listening to ya)
(You never know who may be listening to ya)
Take it away, take it away

After hours, late in the bar
By a darkened corner seat
Faded flowers wade in the jar
Till the evening is complete
(Complete, complete, complete)

(Hah!
Ah!
Ah!
Ah!)","classic rock, rock, british, singer-songwriter, pop"
70,71,"""It's Gonna Take a Miracle""",Deniece Williams,"7 ContributorsIt’s Gonna Take a Miracle LyricsLoving you so
I was to blind to see
You letting me go
But now that you've set me free
It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you
Oh, didn't you know
It wouldn't be so easy?
You lettin' me go
You can be sure that now
It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you
Oh, though I know I can't
Forget about you
I'm gonna try
To show you how much
You're turning me around
Destroying me
I'll never be
The same as before you

You must realize
You took your love and left me
Quite by surprise
You can be sure that now
It's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you
Yes, it's gonna take a miracle
Yes, it's gonna take a miracle
To make me love someone new
'Cause I'm crazy about you
Gonna take a miracle (Ooh, baby)
It's gonna take a miracle (Uh-huh)
To make me love someone new
'Cause I'm crazy about you
Gonna take a miracle (Uh-huh)
It's gonna take a miracle
To make me love someone new
'Cause I'm crazy for you (Baby, yes)
It's gonna take a miracle (Yes)
It's gonna take a miracle (Ooh, baby)
To make me love someone new
'Cause I'm crazy for you (Baby)
It's gonna take a miracle (Yes)
It's gonna take a miracle
To make me love someone new
'Cause I'm crazy, crazy, crazy about you, ah, yeah
Gonna take a miracle (Mhm)
It's gonna take a miracle (Ooh, baby)
To make me love someone new
'Cause I'm crazy for you (Baby)
It's gonna take a miracle (Yes)","soul, 80s, female vocalists, pop, Disco"
71,72,"""Love Will Turn You Around""",Kenny Rogers,"6 ContributorsLove Will Turn You Around LyricsYou can run, you can hide
Never let it inside
Keep living your life in the dark
Sooner or later
That gentle persuader is gonna catch up with your heart
Make you a dreamer
Believer
Believing in love
Right when a man's doing all that he planned
And he thinks he's got just what he needs
Life will deliver a shot that will shiver him
Driving him down to his knees
Make him start giving
Living
Living again
Well, it's your mind
That tricks you into leaving everytime
Love will turn you around, turn you around
Well, it's your heart
That talks you into staying where you are
Love will turn you around
Turn you around
Out of the blue
She reaches for you
And you tell her you don't have the time
So you move away fast
But you know it won't last
Cause you can't get her off of your mind
Thoughts are burning
Turning
They're turning around

How do you know when to stay or to go
And how do you know when it's real
You don't need a sign to make up your mind
You got your heart at the wheel
You wanna start sharing
Caring
Caring again
Well, it's your mind
That tricks you into leaving everytime
Love will turn you around
Turn you around
Well, it's your heart
That talks you into staying where you are
Love will turn you around
Turn you around
Love will turn you around
Turn you around
Love will turn you around
Turn you around
Turn you around","country, classic country, kenny rogers, male vocalists, oldies"
72,73,"""Don't Stop Believin'""",Journey,"163 ContributorsTranslationsDeutschDon’t Stop Believin’ Lyrics“Don’t Stop Believin'” was released as a single off of Journey’s hugely successful album Escape. To many, this song is considered the definitive Journey track. AllMusic’s Mike DeGagne described it as “an… Read More 
Just a small-town girl, livin' in a lonely world
She took the midnight train goin' anywhere
Just a city boy, born and raised in South Detroit
He took the midnight train goin' anywhere

A singer in a smoky room
The smell of wine and cheap perfume
For a smile, they can share the night
It goes on and on and on and on

Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlight people
Livin' just to find emotion
Hidin' somewhere in the night

Workin' hard to get my fill
Everybody wants a thrill
Payin' anything to roll the dice
Just one more time

Some will win, some will lose
Some are born to sing the blues
Oh, the movie never ends
It goes on and on and on and on

Strangers waitin'
Up and down the boulevard
Their shadows searchin' in the night
Streetlight people
Livin' just to find emotion
Hidin' somewhere in the night


Don't stop believin'
Hold on to that feelin'
Streetlight people
Don't stop believin'
Hold on
Streetlight people
Don't stop believin'
Hold on to that feelin'
Streetlight people","classic rock, rock, hard rock, 80s, Progressive rock"
73,74,"""Comin' In and Out of Your Life""",Barbra Streisand,"5 ContributorsComin’ in and Out of Your Life LyricsI still can remember
The last time I cried
I was holding you and loving you
Knowing it would end
I never felt so good
Yet felt so bad
You're the one I love
And what makes it sad
Is you don't belong to me
And I can remember
The last time I lied
I was holding you and telling you
We could still be friends
Tried to let you go
But I can't, you know
And even though I'm not with you
I need you so
But you don't belong to me
Chorus:
Comin' in and out of your life
Isn't easy
When there are so many nights
I can't hold you and I've told you
These feelings are so hard to find
Comin' in and out of your life
Will never free me
'cause I don't need to touch you
To feel you, it's so real with you

I just can't get you out of my mind
But I can remember the last time we tried
Each needing more than we could give
And knowing all the time
A stronger love
Just can't be found
Even though at times this crazy world
Is turning up-side-down
You'll always belong to me
Chorus","female vocalists, pop, 80s, diva, 70s"
74,75,"""Gloria""",Laura Branigan,"38 ContributorsTranslationsDeutschGloria Lyrics“Gloria”—a cover of the Italian original by Umberto Tozzi— was Laura Branigan’s first major hit, and her self-described ”signature song.” It stayed for 36 weeks in the Top 100—a record at the time for a… Read More 

Gloria, you're always on the run now
Running after somebody
You gotta get him somehow
I think you've got to slow down
Before you start to blow it
I think you're headed for a breakdown
So be careful not to show it

You really don't remember
Was it something that he said?
Are the voices in your head calling, Gloria?

Gloria, don't you think you're fallin'?
If everybody wants you
Why isn't anybody callin'?
You don't have to answer
Leave 'em hangin' on the line
Oh-oh, calling Gloria

Gloria (Gloria)
I think they got your number (Gloria)
I think they got the alias (Gloria)
That you've been living under (Gloria)
But you really don't remember
Was it something that they said?
Are the voices in your head calling, Gloria?


A-ha-ha, a-ha-ha
Gloria, how's it gonna go down?
Will you meet him on the main line?
Or will you catch him on the rebound?
Will you marry for the money?
Take a lover in the afternoon?
Feel your innocence slippin' away
Don't believe it's comin' back soon

And you really don't remember
Was it something that he said?
Are the voices in your head calling, Gloria?

Gloria, don't you think you're fallin'?
If everybody wants you
Why isn't anybody callin'?
You don't have to answer
Leave them hangin' on the line
Oh-oh, calling Gloria

Gloria (Gloria)
I think they got your number (Gloria)
I think they got the alias (Gloria)
That you've been living under (Gloria)
But you really don't remember
Was it something that they said?
Are the voices in your head calling, Gloria?

(Gloria, Gloria, Gloria, Gloria, Gloria)
(Gloria, Gloria, Gloria, Gloria, Gloria)","pop, 80s, female vocalists, new wave, dance"
75,76,"""Empty Garden (Hey Hey Johnny)""",Elton John,"21 ContributorsEmpty Garden (Hey Hey Johnny) LyricsThis song was dedicated to John Lennon, a dear friend of Elton John’s. He talks about how he wishes they could still be able to play music together.
What happened here
As the New York sunset disappeared?
I found an empty garden
Among the flagstones there
Who lived here?
He must have been a gardener that cared a lot
Who weeded out the tears and grew a good crop
Now it all looks strange
It's funny how one insect
Can damage so much grain

And what's it for?
This little empty garden by the brownstone door
And in the cracks along the sidewalk
Nothin' grows no more
Who lived here?
He must have been a gardener that cared a lot
Who weeded out the tears and grew a good crop
And we are so amazed
We're crippled and we're dazed
A gardener like that one
No one can replace

And I've been knockin'
But no one answers
And I've been knockin'
Most of the day
Oh, and I've been callin'
""Oh, hey, hey, Johnny
Can't you come out to play?""

And through their tears
Some say he farmed his best in younger years
But he'd have said that roots grow stronger
If only he could hear
Who lived there?
He must have been a gardener that cared a lot
Who weeded out the tears and grew a good crop
Now we pray for rain
And with every drop that falls
We hear, we hear your name

And I've been knockin'
But no one answers
And I've been knockin'
Most of the day
Oh, and I've been callin'
""Oh, hey, hey, Johnny
Can't you come out to play?""

And I've been knockin'
But no one answers
And I've been knockin'
Most of the day
Oh, and I've been callin'
""Oh, hey, hey, Johnny
Can't you come out?
Can you come out to play?""

Johnny
Can't you come out to play in your empty garden?
Johnny
Can't you come out to play in your empty garden?
Johnny
Can't you come out to play in your empty garden?
Johnny
Can't you come out to play in your empty garden?
Johnny
Can't you come out to play in your empty garden?
Johnny
Can't you come out to play in your empty garden?","pop, classic rock, singer-songwriter, rock, piano"
76,77,"""Yesterday's Songs""",Neil Diamond,"4 ContributorsYesterday’s Songs LyricsYesterday’s Songs peaked at #11 on the Billboard Hot 100 and topped Billboard’s Adult Contemporary chart for 4 weeks in January of 1982.Saying ""I love you""
Just sayin' ""I love you""
Yesterday's songs
Don't stay around long
Not much anymore
Yesterday's words
Don't make themselves heard
Like they did before
Baby, yesterday's blues
May be yesterday's news
But the truth always stays the same
And the good things will never change
Like sayin' ""I love you""
Just sayin' ""I love you""
Yesterday's songs
Don't seem to belong
They're here and they're gone
Yesterday's moves
Don't stay in the grooves
They keep moving on
Maybe yesterday's rhyme
Was for yesterday's time
And the future's not ours to see
But there's some things that always will be
Like sayin' ""I love you""
Sayin' ""I love you""

Baby, yesterday's blues
May be yesterday's news
But the truth always stays the same
And the good things will never change
Like sayin' ""I love you""
Just sayin' ""I love you""
Sayin' ""I love you""
Like sayin' ""I love you""","singer-songwriter, classic rock, soft rock, pop, rock"
77,78,"""Crimson and Clover""",Joan Jett & The Blackhearts,"17 ContributorsCrimson and Clover Lyrics
Ah, now I don't hardly know her
But I think I can love her
Crimson and clover
Ah, now when she comes walkin' over
Now I've been waitin' to show her
Crimson and clover
Over and over

Yeah (Ba-da, da-da, da-da)
My, my, such a sweet thing (Ba-da, da-da, da-da)
I wanna do everything (Ba-da, da-da, da-da)
What a beautiful feelin' (Ba-da, da-da, da-da)
Crimson and clover (Ba-da, da-da, da-da)
Over and over

Crimson and clover, over and over
Crimson and clover, over and over
Crimson and clover, over and over
Crimson and clover, over and over","rock, classic rock, female vocalists, 80s, punk"
