Unnamed: 0,No.,Title,Artist(s),lyrics,genres
79,80,"""Roni""",Bobby Brown,"14 ContributorsRoni Lyrics“Roni” was the third single from Don’t Be Cruel. It peaked at #3 on the Billboard Hot 100 in March 1989, making it the third of the album’s four singles that reached the top 10. It also reached #2 on… Read More 
The truth about a roni, she's a sweet little girl
You can treat her right, feel nice and hold her tight
Only tenderonis can give a special love
A special kind of love that makes you feel good inside

If you believe in love and all that it can do for you
Give it a chance, girl
You'll find romance
And if you find a tenderoni that is right for you
Make it official
Give her your love

(My heart belongs to a roni)
She's my only love
(She's my only love)
My only heart, baby, yeah
(My heart belongs to a roni)
She's my only love
(She's my only love)

The truth about a roni, she's always on the phone
Talking to her homeboy, wishing they were home alone
She sends you lovely letters with the smell of sweet perfume
This is what a real tenderoni likes to do for you

If you believe in love and all that it can do for you
Give it a chance, girl
You'll find romance
And if you find a tenderoni that is right for you
Make it official
Give her your love, yeah

(My heart belongs to a roni)
She's my only love
(She's my only love)
My only heart
(My heart belongs to a roni)
She's my only love
(She's my only love)

The truth about roni, she's a sweet old girl
About the sweetest little girl in the whole wide world
She'd make the toughest homeboy fall deep in love
So once you've had a roni, you will never give her up
She's a special kind of girl that makes her daddy feel proud
You know, the kind of girl that stands out in crowds
Found a tenderoni and the roni is so right
I think I'm gonna love her for the rest of my life

If you believe in love and all that it can do for you
And if you find a tenderoni that is right for you
Make it official
Give her your love, yeah

(My heart belongs to a roni)
She's my only love
(She's my only love)
My only heart
(My heart belongs to a roni)
She's my only love
(She's my only love)

The truth about roni, she's a sweet old girl
About the sweetest little girl in the whole wide world
She'd make the toughest homeboy fall deep in love
So once you've had a roni, you will never give her up
She's a special kind of girl that makes her daddy feel proud
You know, the kind of girl that stands out in crowds
Found a tenderoni and the roni is so right
I think I'm gonna love her for the rest of my life

(My heart belongs to a roni)
(She's my only love)
My only heart
(My heart belongs to a roni)
She's my only love
(She's my only love)

The truth about roni, she's a sweet old girl
About the sweetest little girl in the whole wide world
She'd make the toughest homeboy fall deep in love
So once you've had a roni, you will never give her up
She's a special kind of girl that makes her daddy feel proud
You know, the kind of girl that stands out in a crowd
Found a tenderoni and the roni is so right
I think I'm gonna love her for the rest of my life
(My heart belongs to a roni)
(She's my only love)
(My heart belongs to a roni)","rnb, new jack swing, 80s, soul, pop"
80,81,"""Love in an Elevator""",Aerosmith,"33 ContributorsLove in an Elevator LyricsThe lead single off Pump, that got to #5 in the Billboard Hot 100, is about a man fantasizing about bringing female acquaintances to an elevator – inspired by Steven Tyler riding an elevator with plenty of… Read More 
2nd floor, hardware, children's wear, lady's lingerie
Oh, good morning Mr. Tyler, going down?
Hehehehehe, ooh
Yeah!

Workin' like a dog for the boss man (Whoa)
Workin' for the company (Whoa, yeah)
Bettin' on the dice I'm tossin' (Whoa)
I'm gonna have a fantasy (Whoa, yeah)
But where am I gonna look?
They tell me that love is blind
I really need a girl like an open book
To read between the lines

Love in an elevator
Livin' it up when I'm goin' down
Love in an elevator
Lovin' it up 'til I hit the ground

Shaggin' in the elevator (Whoa)
Lingerie second floor (Whoa, yeah)
She said, ""Can I see you later"" (Whoa)
""And love you just a little more?"" (Whoa, yeah)
I kinda hope we get stuck
Nobody gets out alive
She said, ""I'll show you how to fax in the mail room, honey
And have you home by five""

Love in an elevator
Livin' it up when I'm goin' down
Love in an elevator
Lovin' it up 'til I hit the ground
In the air, in the air
Honey, one more time now, it ain't fair
Love in an elevator
Lovin' it up when I'm goin' down


Love in an
Elevator
Going down
(Haha-haha-haha-haha)

Love in an elevator
Lovin' it up when I'm goin' down
Love in an elevator
Livin' it up when I hit the ground

Gonna be a penthouse pauper (Whoa)
Gonna be a millionaire (Whoa, yeah)
I'm gonna be a real fast talker (Whoa)
And have me a love affair (Whoa, yeah)
Gotta get my timing right (Whoa)
It's a test that I got to pass (Whoa, yeah)
I'll chase you all the way to the stairway, honey (Whoa)
Kiss your sassafras

Love in an elevator
Lovin' it up when I'm goin' down
Love in an elevator
Livin' it up 'til we hit the ground
Will you care? Will you care?
Honey, one more time now, it ain't fair
Love in an elevator
Livin' it up when I'm goin' down
Will you care? Will you care?
Honey, one more time now, it ain't fair
Love in an elevator
Livin' it up when I'm goin' down
In the air, in the air
Honey, one more, one more, one more, one more
Love in an elevator
Livin' it up when I'm goin' down
In the air, in the air
Honey, one more, one more, one more, yeah!
Love in an elevator
Livin' it up when I'm goin' down
In the air, in the air
Honey, one more, one more, one more, yeah!
Love in an elevator

Love in an elevator
Livin' it up when I'm goin' down
In the air, in the air
In the air, in the air
Love in an elevator
Livin' it up when I'm goin' down","hard rock, classic rock, rock, 80s, 70s"
81,82,"""Lay Your Hands on Me""",Bon Jovi,"11 ContributorsTranslationsPortuguêsLay Your Hands on Me Lyrics“Lay Your Hands” on Me is the fourth single released from Bon Jovi’s fourth studio album, New Jersey, as well as its opening track. In an effort from the band to show more range, it features an atmospheric… Read More 
(Hey!)
(Hey!)
(Hey!)
(Hey!)
(Hey!)
(Hey!)
(Hey!)
(Hey!)
They say that to really free your body
You gotta free your mind
So, come on (Hey!)
(Hey!)
(Hey!)
Check this out
(Hey!)

Lay your hands on me
Lay your hands on me
Lay your hands on me
Lay your hands on me
Lay your hands on me
Lay your hands on me
Come on!

If you're ready, I'm willing and able
Help me lay my cards out on the table
You're mine and I'm yours for the taking
Right now the rules we made are meant for breaking

What you get ain't always what you see
But satisfaction is guaranteed
They say what you give is always what you need
So if you want me to lay my hands on you

Lay your hands on me
Lay your hands on me
Lay your hands on me
All you gotta do is
Lay your hands on me
Lay your hands on me
Lay your hands on me
Now listen up!

I'm a fighter, I'm a poet, I'm a preacher
I've been to school and baby, I've been the teacher
If you show me how to get up off the ground, ground, ground
I can show you how to fly and never, ever come back down

Everything you want is what I need
Your satisfaction is, uh, guaranteed
But the ride don't never, ever come for free, no, no-no, no, no
If you want me to lay my hands on you

Lay your hands on me
Lay your hands on me
Lay your hands on me
All you got to do is
Lay your hands on me
Lay your hands on me
Lay your hands on me
Yeah, yeah


Oh, oh, oh, baby
Don't you know I only aim to please?
If you want me to lay my hands on you
Woah, woah, woah

What you gotta do is
(Lay your hands on me) Lay 'em on me
(Lay your hands on me) Well, come on, come on, come on
(Lay your hands on me)
And everybody gonna help me now
(Lay your hands on me) I can feel the people soon
(Lay your hands on me) I can feel my heart start
(Lay your hands on me) If you wanna lay 'em on me, come on, now

(Woah-oh-oh-oh-oh, woah-oh-oh-oh-oh)
Lay your hands on me
If you want me to, yeah
(Woah-oh-oh-oh-oh, woah-oh-oh-oh-oh) All you gotta do
Lay your hands on me
Now remember (Lay your hands on me)
Little baby doll (Lay your hands on me)
Oh, turn around, now (Lay your hands on me)
Lay, lay, lay, lay, yeah (Lay your hands on me)
(Lay your hands on me)
Lay your hands on me","rock, hard rock, classic rock, 80s, hair metal"
82,83,"""The Promise""",When in Rome,"27 ContributorsThe Promise Lyrics“The Promise”, by When in Rome, was released in 1987 as the lead single from their self-titled album.  The song made the top 20 on the Billboard Hot 100 in late 1988. It remains their only top 40, earning… Read More 
If you need a friend
Don't look to a stranger
You know in the end, I'll always be there
But when you're in doubt
And when you're in danger
Take a look all around, and I'll be there

I'm sorry, but I'm just thinking of the right words to say (I promise you)
I know they don't sound the way I planned them to be (I promise you)
But if you wait around a while, I'll make you fall for me (I promise you)
I promise, I promise you I will

When your day is through
And so is your temper
You know what to do
I'm gonna always be there
Sometimes if I shout
It's not what's intended
These words just come out
With no cross to bear

I'm sorry, but I'm just thinking of the right words to say (I promise you)
I know they don't sound the way I planned them to be (I promise you)
But if you wait around a while, I'll make you fall for me (I promise you)
I promise, I promise you
I'm sorry, but I'm just thinking of the right words to say (I promise you)
I know they don't sound the way I planned them to be (I promise you)
And if I had to walk the world, I'd make you fall for me
I promise you, I promise you I will

I gotta tell you
Need to tell you
Gotta tell you
I've gotta tell you

I'm sorry, but I'm just thinking of the right words to say (I promise you)
I know they don't sound the way I planned them to be (I promise you)
But if you wait around a while, I'll make you fall for me (I promise you)
I promise, I promise you
I'm sorry, but I'm just thinking of the right words to say (I promise you)
I know they don't sound the way I planned them to be (I promise you)
And if I had to walk the world, I'd make you fall for me
I promise you, I promise you I will

I will
I will","new wave, synthpop, 80s, pop, british"
83,84,"""What I Am""",Edie Brickell & New Bohemians,"32 ContributorsWhat I Am Lyrics
I'm not aware of too many things
I know what I know, if you know what I mean
I’m not aware of too many things
I know what I know, if you know what I mean
Philosophy is the talk on a cereal box
Religion is the smile on a dog
I'm not aware of too many things
I know what I know, if you know what I mean
D-do ya?

Choke me in the shallow water
Before I get too deep

What I am is what I am
Are you what you are, or what?
What I am is what I am
Are you what you are, or--?

I'm not aware of too many things
I know what I know, if you know what I mean
Philosophy is a walk on the slippery rocks
Religion is a light in the fog
I'm not aware of too many things
I know what I know, if you know what I mean
D-do ya?

Choke me in the shallow water
Before I get too deep
Choke me in the shallow water
Before I get too deep

What I am is what I am
Are you what you are, or what?
What I am is what I am
Are you what you are, or what?
What I am is what I am
Are you what you are, or what you are?
What I am is what I am
Are you what you are, or what?

Ha, la-da, da
I say, I say, I say
I do hey, hey-hey-hey, hey, hey

Choke me in the shallow water
Before I get too deep
Choke me in the shallow water
Before I get too deep

Choke me in the shallow water
Before I get too deep
Choke me in the shallow water
Before I get too deep
Choke me in the shallow water
Before I get too deep

Don't let me get too deep
Don't let me get too deep
Don't let me get too deep
Don't let me get too deep

What I am is what I am
Are you what you are, or what?
What I am is what I am
Are you what you are, or what?
What I am is what I am
Are you what you are, or what you are--?
What I am is what I am
Are you what you are, or what?

Or what you are, or?
Or what you are, or?
Or, or, or
What I am
What I am...","female vocalists, folk rock, alternative, rock, pop"
84,85,"""I Remember Holding You""",Boys Club,"5 ContributorsI Remember Holding You Lyrics“I Remember Holding You” is a song from pop duo Boys Club’s 1988 self-titled album. The duo featured Eugene Wolfgramm (from The Jets).
The song peaked at #8 on the Billboard Hot 100 and #4 on Billboard’s… Read More 
Time will never lose
Memories we choose
Choices that we've made for love
Voices in my head
They call me away
You were right beside me
I'm in love

Maybe I should have known it
Maybe I should have seen
But I stayed lost in my dreams
Now that you're gone

I remember holding you
Feeling felt so right
Now I find I'm reaching out
In the middle of the night
All those things
I should have said
Now my chance is gone

All alone
I'm reaching out
Even though I know
It's wrong, so wrong

We will never know
What my heart will never show
I will keep it all inside
Somehow when I tried
You knew that I lied
In my heart
I feel untrue



Oh, I know
I know, I know
I know it's wrong
All the times I should have seen
Everything you meant to me
Now I only hold you in my dreams


I remember holding you
I remember holding you
(I know, I know)
(I know, I know it's wrong)
I remember holding you
I remember holding you
I remember holding you
(Feeling felt so right)
Felt so right
All those things
I should have said
(Oh, no, no, yeah, yeah)
I remember holding you","pop, punk, punk rock, Progressive rock, Post punk"
85,86,"""Paradise City""",Guns N' Roses,"74 ContributorsParadise City LyricsA Guns N' Roses masterpiece, usually the last song in every setlist, “Paradise City” was the sixth track for debut studio album Appetite for Destruction. While the chorus is much more upbeat in its desire for… Read More 
Take me down to the Paradise City
Where the grass is green and the girls are pretty
Take me home (Oh, won't you please take me home?)
Take me down to the Paradise City
Where the grass is green and the girls are pretty
Take me home (Oh, won't you please take me home?)

Just a urchin livin' under the street, I'm a
Hard case that's tough to beat
I'm your charity case, so buy me somethin' to eat
I'll pay you at another time
Take it to the end of the line

Rags to riches, or so they say, you gotta
Keep pushin' for the fortune and fame
You know, it's, it's all a gamble when it's just a game
You treat it like a capital crime
Everybody's doin' the time

Take me down to the Paradise City
Where the grass is green and the girls are pretty
Oh, won't you please take me home? Yeah, yeah
Take me down to the Paradise City
Where the grass is green and the girls are pretty
Take me home

Strapped in the chair of the city's gas chamber
Why I'm here, I can't quite remember
The surgeon general says it's hazardous to breathe
I'd have another cigarette, but I can't see
Tell me who you're gonna believe

Take me down to the Paradise City
Where the grass is green and the girls are pretty
Take me home, yeah, yeah
Take me down to the Paradise City
Where the grass is green and the girls are pretty
Oh, won't you please take me home? Yeah


So far away
So far away
So far away
So far away

Captain America's been torn apart, now
He's a court jester with a broken heart, he said
""Turn me around and take me back to the start""
I must be losin' my mind, ""Are you blind?""
I've seen it all a million times

Take me down to the Paradise City
Where the grass is green and the girls are pretty
Take me home, yeah, yeah
Take me down to the Paradise City
Where the grass is green and the girls are pretty
Oh, won't you please take me home?
Take me down to the Paradise City
Where the grass is green and the girls are pretty
Take me home, yeah, yeah
Take me down to the Paradise City
Where the grass is green and the girls are pretty
Oh, won't you please take me home?
Home

Oh
I wanna go, I wanna know
Oh, won't you please take me home? (Oh yeah)
I wanna see how good it can be
Oh, won't you please take me home?

Take me down to the Paradise City
Where the grass is green and the girls are pretty
Take me home (Oh, won't you please take me home)
Take me down to the Paradise City
Where the grass is green and the girls are pretty
Oh, won't you please take me home?

Take me down (Oh yeah), meet me 'round (Yeah)
Oh, won't you please take me home? (Home)
I wanna see (Oh yeah) how good it can be (Oh yeah)
Oh, won't you please take me home?


I wanna see, ooh, how good it can be
Oh, oh, take me home

Take me down to the Paradise City
Where the grass is green and the girls are pretty
Oh, won't you please take me home? (Oh, won't you, oh, won't you take me home?)

I wanna know (I wanna), I wanna know (I wanna)
Oh, won't you please take me home?
Yeah, baby
Please","hard rock, rock, classic rock, 80s, metal"
86,87,"""I Wanna Have Some Fun""",Samantha Fox,"2 ContributorsI Wanna Have Some Fun LyricsI Wanna Have Some Fun peaked at #8 on the Billboard Hot 100 and #63 on the U.K. SIngles chart in 1988.
Hello, it's me again
Don't you know it's hard to keep a good woman down?
But then again, maybe that could be fun
Sa-Sa-Sa-Sa-Samantha Fox
Sa-Sa-Sa-Sa-Samantha, Sa-Sa-Sa-Sa-Samantha Fox (Ooh-ooh-ooh)
Sa-Sa-Sa-Sa-Samantha Fox, Sa-Sa-Sa-Sa-Samantha

Ain't it funny how when I say let's go out
You're always saying someone else will get me?
What's a girl to do? I like to have fun too
But you're so jealous, you never let me leave

So how come you can leave
But when it comes to me
Always something I must prove? (I must prove to you)
You know I love you, always thinking of you
But tonight, I've got to make that move

I wanna have some fun (I wanna have some fun)
Move my body all night long (Move my body all night long)
I wanna have some fun (I wanna have some fun)
Move my body all night long (Move my body all night long)

Hey, we got here a part to go to tonight
Well, alright!
I've been saving up all day just for this
I am ready and I am out the door

Working nine to five each and every day
(What your momma used to say?)
(All work, no play)
I know what to do, I think I'll call my crew
Of course I love you, but naughty girls need fun too

Could it be that I make you feel guilty, why?
Is there something I can't see?
(No) I just don't buy it
(So) Don't even try it
I've got to go in the place to be

I wanna have some fun (I wanna have some fun)
Move my body all night long (Move my body all night long)
Working hard every day (Working hard every day)
So I ain't staying home, no way (I ain't staying home, no way)
(Staying home, no way)
I wanna have some fun (I wanna have some fun)
Move my body all night long (Move my body all night long)
I wanna have some fun (I wanna have some fun)
(Fun, yeah)
Work my body all night long (Work my body all night long)

I need it (I need it)
I want it (I want it)
I need it (I need it), I want it (I want it)
I've got to (Got to)
Flaunt it (Flaunt it)

I'm not a prisoner, can't you see?
Unlock the door so I can breathe
Whenever it comes to you, my dear
I say stay with me, but you still go
So now I learn, It's my turn

I wanna have some fun (I wanna have some fun)
I wanna have some fun
I wanna have some fun (I wanna have some fun)
I wanna have some fun


Listen, I want you to stay right here with me
You can have fun with me
With you?
Yeah, with me!
Come on, I can have loads of fun without you
Without me?
Yeah!
Just let me slip away (Just let me slip away)
So I can play in the place to be
Get busy one time
Sa-Sa-Sa-Sa-Samantha Fox

I wanna have some fun (I wanna have some fun)
Move my body all night long (Move my body all night long)
I wanna have some fun (I wanna have some fun)
Move my body all night long (Move my body all night long)
I wanna have some fun (I wanna have some fun)
I wanna have some fun (I wanna have some fun)
Move my body all night long (Move my body all night long)
Working hard every day (Working hard every day)
So I ain't staying home, no way (I ain't staying home, no way)

Word, word, word, word (Ooh)","pop, 80s, female vocalists, dance, sexy"
87,88,"""She Wants to Dance with Me""",Rick Astley,"10 ContributorsShe Wants To Dance With Me Lyrics
She wants to dance
She wants to dance with me
Oh yeah (dance with me)

There's a girl I've been waiting to see
And I really get the feeling that she likes me
'Cos she said so, but not in so many words
I've got to tell you what I've heard

She don't want no wild romance
When she's with me she only wants to dance

She wants to dance with me
'Cos I'll hold her so tight next to me
She wants to dance with me
'Cos I'll let her be what she wants to be

Now I know I've been out of touch
And I never meant to hurt my baby oh so much
'Cos I love her and I think she love me
And that's the way it's got to be

When we're together we never fight
We've got better things to do tonight

She wants to dance with me
'Cos I'll hold her so tight next to me
She wants to dance with me
'Cos I'll let her be what she wants to be

She wants to dance
She wants to dance

She wants to dance with me
'Cos I'll hold her so tight next to me
She wants to dance with me
'Cos I'll let her be what she wants to be","pop, 80s, rickroll, dance, best act ever"
88,89,"""Dreamin'""",Vanessa Williams,"8 ContributorsDreamin’ Lyrics“Dreamin'” was originally sung in 1986 by R&B group Guinn.
Vanessa Williams covered the song for her 1988 debut album and the song became a hit, peaking at #8 on the Billboard Hot 100 & topped Billboard’s… Read More Now I'm living in a middle of a dream
A dream with a little bit of fantasy

For the life of me
I never thought that it could be
The way it stands right now
Emotions running high
Every night I wish
That I could tell you how I feel

Those words are here in my heart
Oh, but there is
Just one missing part
How to put it together
How to say it right
And let you know that
Every night

I'll be dreamin'
Dreamin'
Hoping, baby
You will be there

I'll be dreamin'
Dreamin'
Hoping, baby
You will be there

Let me take time out
To try and find out
If this could be real
'Cause reality scares me
I've been living a fantasy
How should I feel","pop, rnb, female vocalists, soul, 80s"
89,90,"""It's No Crime""",Babyface,"7 ContributorsIt’s No Crime Lyrics“It’s No Crime” peaked at #7 on the Billboard Hot 100 and topped Billboard’s R&B chart for 2 weeks in 1989.
It also peaked at #5 on Billboard’s dance music chart.
Calling all cars

I never thought that
I could feel this way
You came around
And brought about a change
In me

I was a typical guy
You came along and blew my mind
You were running fast
I was running slow
Everybody said that it would not work
Love came
And set me free
You were standing there to rescue me
Love caught it
We thought
Why can't we be in love?
Well

Why?
It's no crime
If I'm guilty of love
Let me do my time
Why?
It's no crime
Everybody needs love
And baby
So do I

You never thought love
Came so easily
No doubt about it
Never in your dreams
No way

You were a typical girl
You came along and changed my world
I walk slow
You walk fast
Everybody said that it could not last
Love came inside of me
Never knew how good
Our love could be

Love caught it
We thought
Why can't we be in love?
Well

Why?
It's no crime
If I'm guilty of love
Let me do my time
Why?
It's no crime
Everybody needs love
And baby

I've spent half a lifetime
Waiting for someone
You say
I know it was you
They don't recommend it
I don't understand it
I've been reprimanded
'Cause I'm in love with you

Calling all cars
Calling all cars
Calling all cars

Why?
It's no crime
If I'm guilty of love
Let me do my time
Why?
It's no crime
Everybody needs love
And baby
Why, why
So do I
So do I
So do I
So do I
Oh so do I

Why?
It's no crime
If I'm guilty of love
Let me do my time
Why?
It's no crime
Everybody needs love
And baby
And baby
Why?","rnb, soul, male vocalists, pop, rhythm and blues"
90,91,"""Poison""",Alice Cooper,"53 ContributorsPoison LyricsPoison compares a drug that the main protagonist of the story is addicted to with a beautiful, cruel woman; the song is part of the grand tradition of rock n' roll drug songs masquerading as a love song –… Read More 

Your cruel device
Your blood like ice
One look could kill
My pain, your thrill

I wanna love you, but I better not touch (Don't touch)
I wanna hold you, but my senses tell me to stop
I wanna kiss you, but I want it too much (Too much)
I wanna taste you, but your lips are venomous poison
You're poison running through my veins
You're poison, I don't wanna break these chains

Your mouth, so hot
Your web, I'm caught
Your skin, so wet
Black lace on sweat

I hear you calling and it's needles and pins (And pins)
I wanna hurt you just to hear you screaming my name
Don't wanna touch you, but you're under my skin (Deep in)
I wanna kiss you, but your lips are venomous poison
You're poison running through my veins
You're poison, I don't wanna break these chains
Poison


One look (One look) could kill (Could kill)
My pain, your thrill

I want to love you, but I better not touch (Don't touch)
I wanna hold you, but my senses tell me to stop
I wanna kiss you, but I want it too much (Too much)
I wanna taste you, but your lips are venomous poison
You're poison running through my veins
You're poison, I don't wanna break these chains
Poison (Poison)
I want to love you, but I better not touch (Don't touch)
I wanna hold you, but my senses tell me to stop
I wanna kiss you, but I want it too much (Too much)
I wanna taste you, but your lips are venomous poison

Yeah! Well, I don't want to break these chains
Poison (Poison) no running deep inside my veins
Burning deep (Poison) inside my brain
Poison (Poison), I don't want (Poison) to break these chains
Poison (Poison)","hard rock, rock, classic rock, 80s, metal"
91,92,"""This Time I Know It's for Real""",Donna Summer,"14 ContributorsThis Time I Know It’s for Real Lyrics
What would I have to do
To get you to notice me, too?
Do I stand in line?
One of a million admiring eyes

Walk a tightrope way up high
Write your name across the sky

I'm going crazy just to let you know
You'd be amazed how much I love you so, baby
When I get my hands on you, I won't let go
This time, I know it's for real

Should I write or call your home?
Shout it out with a megaphone?
Radio, TV news
Got to find a way to get the message to you

Say I love you with a neon sign
Anything to make you mine

I'm going crazy just to let you know
If I wait too long for you, I might explode, oh baby
I've been around the block enough to know
This time, I know it's for real

Ooh, baby
This time, this time
This time, this time
Oh, baby
This time, this time
Oh, baby

Walk a tightrope way up high
Write your name across the sky

I'm going crazy just to let you know
You'd be amazed how much I love you so, baby
When I get my hands on you, I won't let go
This time, I know it's for real
I'm going crazy just to let you know
If I wait too long for you, I might explode, oh baby
I've been around the block enough to know
This time, I know it's for real","Disco, pop, 70s, dance, female vocalists"
92,93,"""Smooth Criminal""",Michael Jackson,"208 ContributorsTranslationsРусский (Russian)EspañolPortuguêsFrançaisSmooth Criminal Lyrics“Smooth Criminal” was an idea Michael had in 1984. Originally, it was to be a Western Musical, with Michael being a gunslinger.
When he didn’t like the original sketching of the concept, he decided to make… Read More 
Ow!
Cha!
Shoo-ca-choo-ca!

As he came into the window
Was a sound of a crescendo
He came into her apartment
He left the bloodstains on the carpet
She ran underneath the table
He could see she was unable
So she ran into the bedroom
She was struck down, it was her doom

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

Annie, are you okay?
Will you tell us that you're okay?
There's a sound at the window
Then he struck you, a crescendo, Annie
He came into your apartment
Left the bloodstains on the carpet
And then you ran into the bedroom
You were struck down
It was your doom

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

You've been hit by—
You've been hit by—
A smooth criminal
Ow!

So they came in to the out way
It was Sunday, what a black day
Every time I tried to find him
He's leaving no clues left behind him
And he had no way of knowing
Of the suspect or what to expect
Mouth-to-mouth resuscitation
Sounding heartbeats, intimidations

Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
Annie, are you okay? Are you okay?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?
Annie, are you okay?
So, Annie, are you okay? Are you okay, Annie?

Annie, are you okay?
Will you tell us that you're okay?
There's a sound at the window
Then he struck you, a crescendo, Annie
He came into your apartment
Left the bloodstains on the carpet
And then you ran into the bedroom
You were struck down
It was your doom

Annie, are you okay? Annie, are you okay?
Are you okay, Annie?

You've been hit by—
You've been struck by—
A smooth criminal

Choo-cha, choo-cha
Ow!
Okay, I want everybody to clear the area right now!

Ow!
Hoo!
Hoo!
Hoo!
Hoo!
Ow!

Annie, are you okay? (I don't know)
Will you tell us that you're okay? (I don't know)
There's a sound at the window (I don't know)
Then he struck you, a crescendo, Annie (I don't know)
He came into your apartment (I don't know)
Left the bloodstains on the carpet (I don't know why, baby)
And then you ran into the bedroom (Help me)
You were struck down
It was your doom, Annie (Doggone it)
Annie, are you okay? (Doggone it, baby)
Will you tell us that you're okay? (Doggone it, baby)
There's a sound at the window (Doggone it, baby)
Then he struck you, a crescendo Annie (Hoo! Hoo!)
He came into your apartment, (Doggone it)
Left the bloodstains on the carpet (Hoo!)
And then you ran into the bedroom (Hoo! Hoo!)
You were struck down (Doggone it)
It was your doom, Annie (Ow!)

Ow!
Ow!
Shoo-cha-choo, shoo-cha-choo!
Ow!
Ow!","pop, 80s, dance, soul, funk"
93,94,"""Heaven Help Me""",Deon Estus,"4 ContributorsHeaven Help Me LyricsHeaven Help Me peaked at #5 on the Billboard Hot 100 and #3 on Billboard’s R&B Singles chart in 1989. It also peaked at #3 on Billboard’s Adult Contemporary chart.
George Michael co-wrote & produced the song… Read More 
If you want it
You can have it
That's what you said
But I don't want the things
That you leave behind
Take the pictures
Take the windows
And the walls
Baby, won't you leave me
My peace of mind?

Oh, such a waste of time
Oh, such a waste
I still want you, baby

Heaven, help me (heaven, help me)
Talk to strangers (talk to strangers)
Heaven, help me over you (help me over you)
I can't seem to take these changes
Everything reminds my heart of you

Thought the first time
Was the last time
Would be (forever)
Now I find I'm having to search again

It'll happen
It's gotta happen
Come together
I just wish somebody would tell me when

Oh, such a waste of time
Oh, such a waste
I still want you, baby

Heaven, help me (heaven, help me)
Talk to strangers (talk to strangers)
Heaven, help me over you (help me over you)
I can't seem to take these changes
Everything reminds my heart of you


Heaven, help
Heaven, help
Heaven
Heaven
Heaven, help me

Heaven, help
Heaven, help
Heaven
Heaven
Heaven, help me

Heaven, help me (heaven, help me)
Talk to strangers (talk to strangers)
Heaven, help me over you (help me over you)
I can't seem to take these changes
Everything reminds my heart of
Heaven, help me (heaven, help me)
Talk to strangers (talk to strangers)
Heaven, help me over you (help me over you)
I can't seem to take these changes
Everything reminds my heart of you
(whoooa, oh, oh, oh, oh, yeah)

Heaven help
Heaven help
Heaven
Heaven
Heaven help me

You're someone else's lady
So sad without you, darling
The gods of love can't help me now","pop, singer-songwriter, rnb, 80s, rock"
94,95,"""Rock Wit'cha""",Bobby Brown,"9 ContributorsRock Wit’cha Lyrics
Now that you are here with me
Baby, let's do it right
Lady, you know just what I need
I want to hold you oh so tight
Baby, just touch me anywhere
Cutie, you turn me on, ooh baby
I'd like to run my fingers through your hair
So come on and stay with me all night

I wanna rock wit'cha, baby
All night long
I wanna roll wit'cha, lady
Feeling's so strong
I wanna rock wit'cha, baby
All night long
Rock and roll and roll and rock
Makin' sweet love, don't you ever stop

No, sweet baby
No

How about a little music now?
Let's hear some Marvin Gaye, ooh, ooh
Ooh, let me rub your shoulders down
Let's dance the night away
Feel your heartbeat next to mine
Baby, I'll make you feel nice
I think I can tell what's on your mind
I know I can make it right

I wanna rock wit'cha, baby
Girl, all night long
I wanna roll wit'cha, lady
The feeling's so strong, hey girl
I wanna rock wit'cha, baby
All night long
Rock and roll and roll and rock
Makin' sweet love, don't you ever stop
I wanna rock wit'cha, baby
All night long
I wanna roll wit'cha, lady
The feeling's so strong
I wanna rock wit'cha, baby
All night long
Rock and roll and roll (And roll) and rock
Makin' sweet love and don't ever stop

Oh baby

I wanna rock wit'cha, baby
Ooh girl, all night long
I wanna roll wit'cha, lady, woo
Feeling's so, feeling's so strong, girl
I wanna rock wit'cha, baby
All night long
Rock and roll and roll and rock
Makin' sweet love and don't ever stop, hey baby
I wanna rock wit'cha, baby
All night long, I wanna give it to you, girl
I wanna roll wit'cha, lady
Oh, the feeling's so, feeling's so strong, baby
I wanna rock wit'cha, baby
All night long
Rock and roll and roll and rock
Makin' sweet love and don't ever stop","rnb, new jack swing, 80s, soul, pop"
