Unnamed: 0,No.,Title,Artist(s),lyrics,genres
75,76,"""What's on Tonight""",Montell Jordan,"3 ContributorsWhat’s On Tonight LyricsI'm coming over
Coming, coming, listen girl
I'm whispering words over your shoulder
Oooh can't you hear
Before you reply the temperature rise
Then like that you disappear
I never imagined
I'd get so excited
Over a rendezvous
I'll be there in an hour still wet from the shower
I just called to tell you
1 - It's on tonight
The feeling's right
We don't have to go nowhere
Listen girl I'm coming over
Rub your back, massage your shoulders
I just wanna lay it on you
2 - Girl can you tell me what's on tonight
I'm coming to your crib
Have dinner by candlelight
And we gonna watch some TV
We gonna play your CD's
I'm gonna be on you
And you're gonna be on me

Repeat 2
I pray that you're wearing Victoria Secrets
Oh, that blows my mind
Now what should I bring
Strawberries I'm thinking
Or some honey for your toes
I never imagined I get so excited
So aroused by you
So click on the cable
I'll put on a slow jam
Montell is coming
Repeat 1
Don't you try to go no where
I just wanna lay it on you
Repeat 2 until fade","rnb, Hip-Hop, 90s, hip hop, urban"
76,77,"""Secret Garden""",Bruce Springsteen,"20 ContributorsSecret Garden Lyrics“Secret Garden” by Bruce Springsteen is one of four new songs included on his 1995 compilation Greatest Hits.  It was released as a single and reached #64 that spring in the US and was also a minor hit… Read More 
She'll let you in her house
If you come knockin' late at night
She'll let you in her mouth
If the words you say are right
If you pay the price, she'll let you deep inside
But there's a secret garden she hides

She'll let you in her car
To go driving 'round
She'll let you into the parts of herself
That'll bring you down
She'll let you in her heart if you got a hammer and a vise
But into her secret garden, don't think twice

You've gone a million miles
How far'd you get
To that place where you can't remember
And you can't forget?

She'll lead you down the path
There'll be tenderness in the air
She'll let you come just far enough
So you know she's really there

Then she'll look at you and smile
And her eyes'll say
She's got a secret garden
Where everything you want
Where everything you need will always stay
A million miles away","rock, classic rock, singer-songwriter, folk, 80s"
77,78,"""The One I Gave My Heart To""",Aaliyah,"22 ContributorsTranslationsDeutschThe One I Gave My Heart To LyricsAaliyah sings a tale of a failed trust-fall relationship in this love ballad off of her sophomore album One In a Million. The track centers around Aaliyah’s questioning of a former lover that left her after… Read More 
Hey, oh
Yeah

How could the one I gave my heart to
Break my heart so bad?
How could the one who made me happy
Make me feel so sad?
Won't somebody tell me, so I can understand
If you love me, how could you hurt me like that?
How could the one I gave my world to
Throw my world away?
How could the one who said, ""I love you""
Say the things you say?
How could the one I was so true to just tell me lies?
How could the one I gave my heart to
Break this heart of mine, tell me

How could you be so cold to me?
When I gave you everything
All my love, all I had inside
How could you just walk out the door?
How could you not love me anymore?
I thought we had forever, I can't understand
How could the one I shared my dreams with
Take my dreams from me?
How could the love that brought such pleasure
Bring such misery?
Won't somebody tell me, somebody tell me please?
If you love me, how could you do that to me, tell me
Whoa, hey

Yeah, how could you just walk out the door?
How could you not love me anymore?
I thought we had forever
Can't understand
No I can't understand

How could the one I gave my heart to (Oh)
Break my heart so bad? (Break my heart)
How could the one who made me happy (You made me so happy)
Make me feel so sad? (Oh, yeah)
Won't somebody tell me? (Won't they tell me?)
So I can understand (So I can understand)
If you love me, how could you hurt me like that? (How could you hurt me?)
How could the one I gave my world to
Throw my world away? (Throw my world away)
How could the one who said, ""I love you"" (You said you love me)
Say the things you say? (But you didn't love me, oh)
How could the one I was so true to (Yeah, you did)
Just tell me lies? (You told me lies, oh yeah)

How could the one I gave my heart to (Ooh)
Make me feel so sad? (Hey)
How could the one I gave my heart to
Break my heart so bad?
Tell me (tell me, tell me)
Ooh, tell me","rnb, soul, female vocalists, pop, Hip-Hop"
78,79,"""Fly Like an Eagle""",Seal,"25 ContributorsFly Like an Eagle LyricsThis is one of several singles from the Space Jam soundtrack. It covers the 1977 song of the same name by the Steve Miller Band.
It was a top ten hit and featured prominently throughout the film’s promotion,… Read More 

Ooh yeah, think I better get up
Doo, doo, du-du (Yeah)
Doo, doo, du-du (Love, love, love)
Doo, doo, du-du (Don't it baby?)
Doo, doo, du-du

Time keeps on slippin'
Into the future
Said, time keeps on slippin', slippin', slippin'
Into the future

I wanna to fly like an eagle, to the sea
Fly like an eagle, let my spirit carry me
I wanna to fly
Fly right into the future

I wanna feed the babies, who can't get enough to eat
Wanna shoe the children, with no shoes on their feet
I wanna house the people, livin' in the street
Oh yeah, there's a solution

Let me fly like an eagle, to the sea
Fly like an eagle, let that spirit carry me
I wanna fly, oh, yeah
Fly right into the future

Time keeps on slippin', slippin', slippin'
Into the future
Time flies, don't it baby?
Time keeps on slippin', slippin', slippin'
Into the future, oh
Time flies, don't it baby?

Ooh, keep on flying, keep on flying, oh
Oh, yeah, yeah
Think I better get up
Don't it baby?
(Hey, hey, hey, hey, hey, hey, hey, hey, hey)

I wanna fly like an eagle, to the sea (Ooh-oh)
Fly like an eagle, let my spirit carry me
I wanna fly (Isn't it, baby?)
Fly right into the future (To the rhythm, baby)
Fly like an eagle, wanna fly (Lemme fly like an eagle, to the sea)
Fly like an eagle, let that spirit carry me (Ooh, yeah)
I wanna fly like an eagle, wanna fly
Fly right into the future (Fly-y-y-y)

In a sky full of people, only some want to fly (Lemme fly like an eagle, to the sea)
Isn't that crazy? Oh-oh, oh-oh (Fly like an eagle, let that spirit carry me)
Fly like an eagle, wanna fly
Fly like an eagle, wanna fly
Fly like an eagle, wanna fly
Fly like an eagle, wanna fly","soul, pop, singer-songwriter, 90s, rock"
79,80,"""No Time""",Lil' Kim featuring Puff Daddy,"43 ContributorsNo Time LyricsLil Kim formally introduced herself to the world on October 29, 1996 with “No Time,” the first single off of her debut album Hard Core. The track, featuring P. Diddy, shot to the top of the charts where it… Read More 
Heh, heheheh
I got, no time for fake niggas
Just sip some Cristal with these real niggas
From East to West coast spread love niggas (that's right)
And while you niggas talk shit we count bank figures (say what?)
I got, no time for fake niggas (uh-uh, uh-uh)
Just sip some Cristal with these real niggas (uh-huh, uh-huh)
From East to West coast spread love niggas (that's right)
And while you niggas talk shit we count bank figures (he-heh)
(""How you figure that your team can effect my cream?"")
I got, no time for fake niggas (uh-uh, uh-uh)
Just sip some Cristal with these real niggas (uh-huh, uh-huh)
(""I rely on Bed-Stuy to shut it down if I die"")
From East to West coast spread love niggas (ha hahh, that's right)
And while you niggas talk shit we count bank figures (Let's go)

Yeahhh, I Momma, Miss Ivana
Usually rock the Prada, sometimes Gabbana
Stick you for your cream and your riches
Zsa Zsa Gabor, Demi Moore, Prince Diane and all them rich bitches
Puff Daddy pump the Hummer for the summer
I follow -- in the E-Class with the goggles
'96 model, bad clique on the stroll
(Tell 'em how we roll) cruise control
Nuthin' make a woman feel better
Than Berettas and Amarettas, butter leathers and mad cheddars
Chillin in a Benz with my ami-gos
Tryin to stick a nigga for his pe-sos
If you say so's, then I'm the same chick
That you wanna get with, lick up in my twat
Gotta hit the spot, if not don't test the poom poom
Nanny nanny, punani donny, hey

No time for fake niggas (uh-uh, uh-uh)
Just sip some Cristal with these real niggas (uh-huh, uh-huh)
From East to West coast spread love niggas (that's right)
And while you niggas talk shit we count bank figures (he heh)
(""How you figure that your team can effect my cream?"")
I got, no time for fake niggas (uh-uh, uh-uh)
Just sip some Cristal with these real niggas (uh-huh, uh-huh)
(""I rely on Bed-Stuy to shut it down if I die"")
From East to West coast spread love niggas (that's right)
And while you niggas talk shit we count bank figures

How you like it baby? Uhh, from the front
Uhh, from the back, give that ass a smack
Bet your man won't do it like that
Can't work the middle, plus his thing too little
Let me grab your ta-ta's, do the cha-cha
Make you scream Pa-pa, you da best, Da Da
Now watch mama, go up and down dick to jaw crazy
Uhh! Say my name baby (okay)
Before you nut, I'ma dribble down your butt cheeks
Make you wiggle, then giggle just a little
I'm drinkin babies, then I cracks for the Mercedes
Act shady, and feel my .380 {*gun cocks*}
Or the raven, oohwee I see
Your girl ain't a ""Freak Like Me"", or Adina
Huh, can't fade the rhinoceros of rap (say what?)
Lil' Kim pussy (uhh), how preposterous is that? (ha hah!)

I got no time for fake niggas (uh-uh, uh-uh)
Just sip some Cristal with these real niggas (uh-huh, uh-huh)
From East to West coast spread love niggas (that's right)
And while you niggas talk shit we count bank figures (he heh)
I got, no time for fake niggas (uh-uh, uh-uh)
Just sip some Cristal with these real niggas (uh-huh, uh-huh)
From East to West coast spread love niggas (that's right)
And while you niggas talk shit we count bank figures (c'mon)

Uhh, right back at cha, the one Cleopatra (say what?)
Diggin' in your stash
(Niggas think they gonna get some ass)
No money money
No licky licky -- fuck the dicky dicky
And the quickie, gimme your loot
Your MAC-11 then shoot
Your game ain't sweet, John Paul peeps
Shouldn't compete, if you can't wet it, forget it
Don't sweat it, I bet it'd
Make ya cum smooth if you let it
Huh, you can't stop a bitch from ballin
Ha-ha to la-la to drive-by's they be callin', and you ain't know
While you be kickin' that old shit (talk to me) we makin hits
Platinum and gold shit (we don't stop)
I stay draped in diamonds and pearls
Beside every man is a Bad Girl
(That's right... '96, Bad Boy, c'mon)

I got no time for fake niggas (uh-uh, uh-uh)
Just sip some Cristal with these real niggas (uh-huh, uh-huh)
From East to West coast spread love niggas (that's right)
And while you niggas talk shit we count bank figures (he heh)
I got, no time for fake niggas (uh-uh, uh-uh)
Just sip some Cristal with these real niggas (uh-huh, uh-huh)
From East to West coast spread love niggas (that's right)
And while you niggas talk shit we count bank figures (c'mon)
As we proceed, to give you what you need!
We continue on!
Uh-uh, uh-uh, c'mon! Hahaha",
80,81,"""Naked Eye""",Luscious Jackson,"9 ContributorsNaked Eye LyricsThese are the lyrics to the album version.  The single version is arranged as follows:
Chorus
Verse beginning with “Last night I came into your home”
Chorus
Verse beginning with “It’s not a choice I tried to… Read More 
Wearing nothing is divine
Naked is a state of mind
I take things off to clear my head
To say the things I haven't said
Live inside the elements
The earth and sky are my best friends
Water is the evidence
That washes me from end to end

With my naked eye
I saw all the falling rain
Coming down on me
With my naked eye
I saw all
If I said it all, I could see

It's not a choice I tried to make
It's not a thought I couldn't take
Something told me it was time
To give you yours and leave me mine
My vision started to be clear
I watched the sunlight coming near
I knew the day I knew the night
I knew I could regain my sight

And it feels alright
And it feels alright

With my naked eye (it feels)
I saw all the falling rain (alright)
Coming down on me
With my naked eye (it feels)
I saw all
If I said it all, I could see (alright)
With my naked eye (it feels)
I saw all the falling rain (alright)
Coming down on me
With my naked eye (it feels)
I saw all
If I said it all, I could see (alright)

Last night I came into your home
To break some ice and throw some stones
I asked if we could be alone
I had some troubles of my own
Knew I had to say goodbye
To all the old things held inside
If I let the moment fly
I knew they'd all be magnified

And it feels alright
And it feels alright

Came around after dark
You are nothing but a lark
Know I snuck in like a narc
I knew I had to leave my mark
Wanted to be satisfied
I tried to be dignified
Wearing nothing is Divine
Naked is a state of mind

And it feels alright
And it feels alright

With my naked eye (it feels)
I saw all the falling rain (alright)
Coming down on me
With my naked eye (it feels)
I saw all
If I said it all, I could see (alright)

With my naked eye (it feels)
I saw all the falling rain (alright)
Coming down on me
With my naked eye (it feels)
I saw all
If I said it all, I could see (alright)
It feels alright, it feels alright
It feels alright, it feels alright
(Naked is a state of mind)
With my naked eye (it feels)
I saw all the falling rain (alright)
Coming down on me
(Naked is a state of mind)
With my naked eye (it feels)
I saw all
If I said it all, I could see (alright)

It feels alright
It feels alright
It feels alright","alternative, female vocalists, alternative rock, indie, rock"
81,82,"""Macarena (Bayside Boys Mix)""",Los del Río,,"dance, spanish, world, español, spain"
82,83,"""On & On""",Erykah Badu,"108 ContributorsOn & On LyricsErykah Badu’s debut single “On & On” is a signature song of the Neo Soul era and displayed a Billie Holiday influence in her vocal style. The gold single peaked at #12 on the Billboard Hot 100 and topped both… Read More 
Oh my, my, my, I'm feeling high
My money's gone, I'm all alone
Too much to see
The world keeps turning
Oh what a day, what a day, what a day
Peace and blessings manifest with every lesson learned
If your knowledge were your wealth, then it would be well-earned
If we were made in His image, then call us by our names
Most intellects do not believe in God but they fear us just the same

Oh, on and on and on and on
My cypher keeps moving like a rolling stone
Oh, on and on and on and on
All night 'til the break of dawn
I go on and on and on and on
My cypher keeps moving like a rolling stone
Oh on and on and on and on
Goddammit, I'ma sing my song

I was born under water
With three dollars and six dimes
Yeah, you might laugh
'Cause you did not do your math
Like one, two, three
(Damn, y'all feel that? Oh)
Like one, two, three
The world keeps turning
Oh what a day, what a day, what a day
The man that knows something knows that he knows nothing at all
Does it seem colder in your summertime and hotter in your fall?
If we were made in His image, then call us by our names
Most intellects do not believe in God but they fear us just the same

Oh on and on and on and on
My cypher keeps moving like a rolling stone
On and on and on and on
All night till the vultures swarm
I go on and on and on and on
My cypher keeps moving like a rolling stone
On and on and on and on
Mad props to the God JaBorn

I am feeling kinda hungry 'cause my high is coming down
Don't feed me yours 'cause your food does not endure
I think I need a cup of tea, the world keeps burning
Oh what a day, what a day, what a day
You rush into destruction 'cause you don't have nothing left
The mothership can't save you so your ass is gon' get left
If we were made in His image, then call us by our names
Most intellects do not believe in God but they fear us just the same

Oh on and on and on and on
My cypher keeps moving like a rolling stone
Oh on and on and on, on, on-on, on, on
You can't fuck with me, so just leave it alone
Ooh, ooh, wait, on and on and on and on
My cypher keeps moving like a rolling stone
Oh on and on and on and on
And on and on","soul, Neo-Soul, female vocalists, rnb, jazz"
83,84,"""Don't Wanna Be a Player""",Joe,"14 ContributorsDon’t Wanna Be a Player Lyrics
Don't wanna be a player
Don't wanna be a player
Don't wanna be a player
Don't wanna be a player
Don't wanna be...

Don't wanna be a player no more
I think I found someone I could live my life for
Don't wanna be a player no more
I think I found someone I could live my life for
I'm yours, you're mine, for sure

I had enough of runnin' wild
I'm switchin' up my whole lifestyle
I don't wanna live the way I used to
I'm givin' up the booty calls
Spendin' C's at the ta-ta bars
No leavin' with two or three girls to get me off

Said, ""All I need is one who's really down""
Someone to turn this player's life around
Girl, I feel like you could be the one
To make a difference in my life
'Cause I'm tired of livin' trife

I don't wanna be a player no more
Said, ""I think I found someone I could live my life for""
Don't wanna be a player no more
Said, ""I think I found someone I could live my life for""
I'm yours, you're mine, for sure

No rollin' with an entourage
Celeb style like a movie star
Sippin' Dom with the ladies all around me
Droppin' girls off at the wee hours of the mornin'
Gettin' beeps from a la, di, da, di
A true player never gets a chance to sleep, no

All I need is one who's really down
Someone to turn this player's life around
Girl, I feel like you could be the one
To make a difference in my life
'Cause I'm tired of livin' trife

Don't wanna be a player no more
I think I found someone I could live my life for
Don't wanna be a player no more
I think I found someone I could live my life for
I'm yours, you're mine, for sure

Baby girl, I'm buggin' over you (I'm buggin', girl, buggin', girl)
You got me givin' up the things I used to do
You got so much in life to gain
And to prove to you I'm gettin' out the game
No more player style

Don't wanna be a player no more (Don't wanna be a player, no)
I think I found someone I could live my life for (I think I found someone)
Don't wanna be a player no more (I'm tired of runnin' round)
I think I found someone I could live my life for (I'm tired of gettin' down)
(I'm tired of livin' my life)
I'm yours, you're mine, for sure
(I don't wanna do the things I used to do) Don't wanna be a player no more
(I'm givin' up the ta-ta bars) I think I found someone I could live my life for
(I'm givin' up messin' around) (I'm tired of hangin' with the fellas)
(On a late night creep, on a late night creepin') Don't wanna be a player no more
I think I found someone I could live my life for
I'm yours, you're mine, for sure","rnb, soul, Hip-Hop, r&b, joe"
84,85,"""I Shot the Sheriff""",Warren G,"12 ContributorsI Shot the Sheriff Lyrics“I Shot the Sheriff” was the lead single released from Warren G’s second album, Take a Look Over Your Shoulder (Reality). Warren replaced Marley’s original lyrics with his own, though Clapton’s version of the… Read More 
Eeee
This town is run by martial law
And Warren G are the marshall
So, Warren G, just pick up yourself everytime
'Cause you don't know I say you rule!

(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)
(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)

I had to shoot the sheriff it was justifiable
He mistaked me for somebody who was liable
To more than many murders
LA's a war fields
We keep making war shields
Streets keep souls
Young brothers lose control
I seem to maintain through this
Watch where you kick it they'll put you in a twist
And it ain't nobody like my down ass hommie
And tha police always tryin to pin some bullshit on me
I keep away from fools
They do crime and  attract cops
Cops got guns and cuffs
And cells to stuff you in

(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)
(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)

They tryin' to stick with some shit that I did not do
You know who
The boys in blue
There they go with they assumpitons
Slaverys over let us have somethin'
Why you wanna pull me over?
Cuz I'm bumpin?
I just made a new song
My profession is music
Your profession is protection with gats
Then use it on him when he's tryin' to take my life away
I'm just tryin' to live my life today
So I keep away from fools they do crime it attract cops
Cops got guns and cuffs
And cells to stuff you in

(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)
(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)

I shot the sheriff
I didn't shoot the deputiy I didn't have to
Cuz in this game they always tryin' to blast you
And leave it to tha cops to find out who did the murder
They harrase tha wrong clan and arrest tha wrong man
The hommie day-dog got strapped but thats okay
Cuz I'm gonna work for life
So he can see another day
A hommies a hommie
A fake is a snake
Straight game from tha pen from tha hommie jake
So I keep away from fools they do crime it attract cops
Cops got guns and cuffs
And cells to stuff you in

(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)
(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was)

Fire!
Make one shot for da man Warren G
A lick two shot for da G Funk family
A lick three shot for da LBC
A lick four shot for da Jamaican posse

 x2
(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)
(I shot the sheriff)
But I did not shoot the deputy
(All I could think about was war and)","G-funk, Hip-Hop, rap, west coast, hip hop"
85,86,"""You Should Be Mine (Don't Waste Your Time)""",Brian McKnight featuring Mase,"13 ContributorsYou Should Be Mine (Don’t Waste Your Time) Lyrics
Mase and Brian McKnight
(C'mon) Bad Boy
We don't stop
(We rock, we rock, yo)
Yo

I hit you with the sound that the world can't take
Came straight out the gate player, 2.8
Ears studded jewel flooded, got to love it
First rap cat with the R&B budget
Every day on the TV me and PD
Girl's so pretty, make their man break the CD
Why y'all forever rowdy
I be outtie, somewhere in Maui
Till I go back to Cali

Can't understand
How he can treat you
The way that he does
Give me the chance to show you, baby
You're better off with me

(Ohh ohh ohh, so will you let me try)
(I wanna make you smile)
I wanna love you like you need to be loved
(I'll never let you down)
(I'll always be around)
And you should be mine

(If he don't love you right)
(Don't waste your time)
(Don't waste your time)
Don't baby
(If he don't treat you like he should)
No, baby
(Then you should be mine)
You should be mine, baby

Why can't you see
You should be happy
And I don't know why
You don't believe a man can love you
For the rest of your life

(Ohh ohh ohh, so will you let me try)
(I wanna make you smile)
I wanna love you like you need to be loved
(I'll never let you down)
(I'll always be around)
And you should be mine

(If he don't love you right)
(Don't waste your time)
(Don't waste your time)
(If he don't treat you like he should) no, no, no, no, no
(Then you should be mine)
You should be mine, ohh ohh

Yo!
What the deal, honey?
Insecure feel funny
I know you're used to dealin' with cats with real money
Plus I know you're like Ma$e in a lot of ways
But it's hard to go on when you're lonely in the holidays
When you shopping
Did you shop for 2?
Uh!
Take you where the waters aqua blue
Let you fall back
Treat you like you're all that
Under umbrellas with your shades and your straw hat
You ain't the one out clubbing all day and all night
Just to save a fight
Or say he's right
And I know he ain't the cat that'll stay in you life
Even though he gave you ice, that don't make em your wife (Yeah)
How a man deserve you if he hurt you?
How you give a woman 25 a curfew?
Between me and you
You ain't heard that from me
Cuz Ma$e ain't the player with the PhD

Girl, come into my world
(I love you the way that you need to be loved)
No worries, no more (ooh ooh)
Girl, open the door
(And don't waste your time)
Cuz you should be mine

(If he don't love you right)
(Don't waste your time)
(Don't waste your time)
(If he don't treat you like he should)
(Then you should be mine)
(You should be mine)
(If he don't love you right)
(Don't waste your time) don't waste your time
(Don't waste your time)
(If he don't treat you like he should)
(Then you should be mine)","soul, rnb, Brian McKnight, rhythm and blues, r&b"
86,87,"""Don't Cry for Me Argentina""",Madonna,"14 ContributorsTranslationsУкраїнськаPortuguêsDon’t Cry for Me Argentina Lyrics“Don’t Cry for Me Argentina” is the second single from the soundtrack Evita. It’s a cover of Julie Covington’s song of the same name. Despite the single not having a music video, peaked on the Billboard Hot… Read More 
It won't be easy, you'll think it's strange
When I try to explain how I feel
That I still need your love after all that I've done
You won't believe me
All you will see is a girl you once knew
Although she's dressed up to the nines
At sixes and sevens with you
I had to let it happen, I had to change
Couldn't stay all my life down at heel
Looking out of the window, staying out of the sun
So I chose freedom
Running around, trying everything new
But nothing impressed me at all
I never expected it to
Don't cry for me Argentina
The truth is, I never left you
All through my wild days
My mad existence
I kept my promise
Don't keep your distance
And as for fortune, and as for fame
I never invited them in
Though it seemed to the world, they were all I desired
They are illusions
They're not the solutions they promised to be
The answer was here all the time
I love you and hope you love me

Don't cry for me Argentina
Don't cry for me Argentina
The truth is, I never left you
All through my wild days
My mad existence
I kept my promise
Don't keep your distance
Have I said too much?
There's nothing more I can think of to say to you
But all you have to do is look at me to know
That every word is true","pop, dance, female vocalists, 80s, electronic"
87,88,"""Someone""",SWV featuring Puff Daddy,"9 ContributorsSomeone Lyrics“Someone” peaked at #19 on the Billboard Hot 100 and #5 on Billboard’s R&B chart.
Uhh (Uhh)
Uhh (Uhh)

Lookin' at my Rollie, it's about that time
For SWV to drop a gem on (Yea) mine
Playa's talk the talk but they can't walk it
We make the whole country bounce when we New York it (say what?)
Don't speak about it, be about it (be about it)
Seein' Puff on your tube, feelin' weak about it (that's right)
I got the skill of an actor (what?), wind chill factor (what?)
Minus five five, coolest man alive (woo)
Baby, who that is? Oh, that's just Puff Daddy
Keep you on my mind, like I keep me on my shine
And I feel fine (yeah)
Sex real time (say what?)
While I'm in your deck on rewind (let's go)
Oh I make it hot, till you're jellin' what PD got (uh huh)
Since PD rock (what?), see me not
So many bricks I build a tenament
We'll do the freaky thing baby girl
If you're into it (let's go)

I'm looking for a lover that
Can make a sacrifice (yeah)
A lover that will understand
Will always be by my side (c'mon)
I pray the Lord so I can find
My Mr. Right
So who can it be
The one for me
I need

Someone that I can believe
Someone to satisfy me
I need love
Ohhh ohh ohh
Someone who's faithful and true
Oh baby, can it be you?
I need love

Oh, can it be that you're the one
And I've been too blind to see
You're everything I'll ever need
Someone will love me for me (that's right)
I wanna know, I wanna see
My destiny
If your love is true
I'll love you too
Cuz I need

Someone that I can believe
Someone to satisfy me
I need love
Ohhh ohh ohh
Someone who's faithful and true
Oh baby, can it be you?
I need love
Ohh, someone, someone
Someone that I can believe
Someone to satisfy me
I need love
Looooove, someone
Someone who's faithful and true
Oh baby, can it be you?
I need love
Looove, looove

You could be the one
Love of a lifetime
Oh baby, can it be the one for me?
I need to know
Want you to be mine (want you to be mine)
Baby, why can't you be my everything?

Check this out (I neeeed)
You all know the Steve's, SWV's (uh huh)
Gone for a minute
Chillin' cross seas (that's right)
Back on the scene
Pocket full of cream, now
Gone so long thought they was locked in the Penile
Meanwhile (heh heh heh)
They be bumpin' in the clubs
Can we get freaky tonight, sho' 'nuff
Puff and J-Dub (uh huh)
Platinium stats (yeah), plush oriental rugs, and platinium plaques
Come on

You could be the one
Love of a lifetime
Oh baby, can it be the one for me?
I need to know
Want you to be mine (want you to be mine)
Baby, why can't you be my everything?
I neeeed

Someone that I can believe
Someone to satisfy me
I need love
Looooove, looove, someone
Someone who's faithful and true
Oh baby, can it be you?
I need love
Ohh, someone, someone",
88,89,"""Go the Distance""",Michael Bolton,"34 ContributorsGo the Distance LyricsMichael Bolton’s Go the Distance was a cover of the 1997 song that was written, composed, and produced by Alan Menken and David Zippel. Bolton’s was a pop version of the song that was played during the end… Read More 
I have often dreamed of a far-off place
Where a hero's welcome would be waiting for me
Where the crowds will cheer when they see my face
And a voice keeps saying, ""This is where I'm meant to be.""

I'll be there someday, I can go the distance
I will find my way, if I can be strong
I know every mile will be worth my while
When I go the distance, I'll be right where I belong

Down an unknown road, to embrace my fate
Though the road may wander, it will lead me to you
And a thousand years would be worth the wait
It might take a lifetime, but somehow I'll see it through

And I won't look back, I can go the distance
And I'll stay on track, no, I won't accept defeat
It's an uphill slope, but I won't lose hope
'Til I go the distance and my journey is complete

But to look beyond the glory is the hardest part
For a hero's strength is measured by his heart

Like a shooting star, I will go the distance
I will search the world, I will face its harms
I don't care how far, I can go the distance
'Til I find my hero's welcome, waiting in your arms

I will search the world, I will face its harms
'Til I find my hero's welcome, waiting in your arms","pop, soft rock, soul, male vocalists, rock"
89,90,"""One More Time""",Real McCoy,"1 ContributorOne More Time Lyrics
One more time
Time
Time

One more time, let's do it again
Show no shame, just call my name
One more time, again and again
Don't you want to play my game?

Twenty to seven
I will make you feel like heaven
I turn you upside down
I spin you round and round
I put a spell on you baby
I will make you come and play me
I'm gonna make you mine
Let's do it one more time

You spin me round and round and turn me upside down
You put a spell on me and hit me to the feeling

One more time, let's do it again
Show no shame, just call my name
One more time, again and again
Don't you want to play my game?

Play me (do it)
Play me baby
Play me (do it)
Show me what you got
Come play me (do it)
Play me baby
Play me
Don't stop don't stop

Do it, just do it, let's do it again and again
Keep it going on, show no shame
Come and play the game
How did I know that I would do this to you?
Now that I've made you mine
Let's do it one more time

You spin me round and round and turn me upside down
You put a spell on me and hit me to the feeling

One more time, let's do it again
Show no shame, just call my name
One more time, again and again
Don't you want to play my game?

Play me (do it)
Play me baby
Play me (do it)
Show me what you got
Come play me (do it)
Play me baby
Play me
Don't stop don't stop

You spin me round and round and turn me upside down
You put a spell on me and hit me to the feeling

One more time, let's do it again
Show no shame, just call my name
One more time, again and again
Don't you want to play my game?

Play me (do it)
Play me baby
Play me (do it)
Show me what you got
Come play me (do it)
Play me baby
Play me
Don't stop don't stop

Play me (do it)
Play me baby
Play me
(Let's do it one more time)
Play me (do it)
Play me baby
Play me
Don't stop don't stop
(Do it just do it, do it just do it)
(Let's do it one more time)
(Do it just do it, do it just do it)
(Let's do it one more time)","eurodance, dance, 90s, pop, House"
