Unnamed: 0,No.,Title,Artist(s),lyrics,genres
66,67,"""Smoke from a Distant Fire""",Sanford-Townsend Band,"5 ContributorsSmoke from a Distant Fire Lyrics
You left me here on your way to paradise
And you pulled the rug right out from under my life
I know where you goin' to, I knew when you came home last night
'Cause your eyes had a mist from the smoke of a distant fire

Lord, I was stunned, shoulda seen it come a long time ago
When I realized, the reality gave me a roll
If things are the same, then explain why your kiss is so cold
And that mist in your eyes feels like rain on the fire in my soul

This lyin' and cryin' is upsettin' and gettin' nowhere
It don't stack up, so slack up, then pack up, I just don't care
Don't let the screen door hit you on your way out
Don't you drown when your dreamboat runs onto the ground

I'd just like to know, do you love him or just makin' time
By filling his glass with your fast-flowing bittersweet lime?
You'll face the aftertaste when you come home late some night
With your eyes all a mist from the smoke of a distant fire

Girl, your eyes have a mist from the smoke of a distant fire
(Girl, your eyes have a mist from the smoke of a distant fire)
Girl, your eyes have a mist from the smoke of a distant fire
(Girl, your eyes have a mist from the smoke of a distant fire)
Girl, your eyes have a mist from the smoke of a distant fire
(Mist in your eyes from a distant fire)
Girl, your eyes have a mist from the smoke of a dis—
A distant fire","70s, pop, USA, soft rock, american"
67,68,"""Cold as Ice""",Foreigner,"46 ContributorsTranslationsDeutschCold as Ice LyricsThis song describes a lover who is materialistic and selfish, with the singer warning that their behavior will come back to haunt them someday.
Foreigner’s guitarist Mick Jones, who formed the band in 1976… Read More 
You're as cold as ice
You're willing to sacrifice our love
You never take advice
Some day, you'll pay the price
I know

I've seen it before, it happens all the time (Ooh-ooh)
You're closing the door, you leave the world behind
You're digging for gold, you're throwing away (Ah, ah)
A fortune in feelings but, some day, you'll pay

You're as cold as ice
You're willing to sacrifice our love
You want paradise
But some day, you'll pay the price
I know

I've seen it before, it happens all the time (Ooh-ooh)
You're closing the door, you leave the world behind
You're digging for gold, you're throwing away (Ah, ah)
A fortune in feelings but, some day, you'll pay

Cold as ice
You know that you are
Cold as ice
As cold as ice to me
Cold as ice

Ooh, ooh, ooh, cold as, cold as ice
You're as cold as ice
You're as cold as ice, cold as ice, I know
You're as cold as ice, yes I know
You're as cold as ice, cold as ice, I know
You're as cold as ice, oh, yes I know
You're as cold as ice, cold as ice, I know
You're as cold as ice, oh, yes I know
You're as cold as ice, cold as ice","classic rock, rock, hard rock, 80s, pop"
68,69,"""Ariel""",Dean Friedman,"9 ContributorsAriel LyricsAriel peaked at #26 on the Billboard Hot 100 in 1977.
Way on the other side of the Hudson
Deep in the bosom of suburbia
I met a young girl
She sang mighty fine
Tears on my pillow and Ave Maria
Standing by the waterfall in Paramus Park
She was working for the friends of BAI
She was collecting quarters in a paper cup
She was looking for change
And so was I
She was a Jewish girl
I fell in love with her
She wrote her number on the back of my hand
I called her up
I was all out of breath
I said
""Come hear me play in my rock and roll band""
I took a shower
And I put on my best blue jeans
I picked her up in my new VW van
She wore a peasant blouse with nothing underneath
I said ""Hi""
She said, ""Yeah, I guess I am""

Ariel
Ariel

We had a little time
We were real hungry
We went to Dairy Queen for something to eat
She had some onion rings
She had a pickle
She forgot to tell me how she didn't eat meat
I had a gig in the American Legion hall
It was a dance for the Volunteer Ambulance Corps
She was sitting in a corner against the wall
She would smile
And I melted all over the floor

Ariel
Ariel

I took her home with me
We watched some TV
Annette Funicello and some guy going steady
I started fooling around with the verticle
We got the munchies
So I made some spaghetti

We sat and we talked into the night
While channel two was signing off the air
I found the softness of a mouth
We made love
The bombs bursting in air
Ariel

Ariel
Ariel
Way on the other side of the Hudson
Deep in the bosom of suburbia
I met a young girl
She sang mighty fine
Tears on my pillow and Ave Maria
Tears on my pillow and Ave Maria
Tears on my pillow and Ave Maria","All-time favourites, singer-songwriter, Dean Friedman, USA, lucky stars"
69,70,"""Lost Without Your Love""",Bread,"8 ContributorsLost Without Your Love Lyrics
Lost and all alone
I always thought that I could make it on my own
But since you left I hardly make it through the day
My tears get in the way
And I need you back to stay

I wander through the night
And search the world to find the words to make it right
All I want is just the way it used to be
With you here close to me
I've got to make you see

That I'm lost without your love
Life without you isn't worth the trouble of
And I'm as helpless as a ship without a wheel
A touch without a feel
I can't believe it's real

But someday soon I'll wake
And find my heart won't have to break

Yes, I'm lost without your love
Life without you isn't worth the trouble of
All I want is just the way it used to be
I need you here with me
Oh, darling, can't you see?

If we had love before
We can have it back once more","soft rock, 70s, classic rock, rock, oldies"
70,71,"""Star Wars Theme/Cantina Band""",Meco,,"Disco, Star Wars, instrumental, funk, 70s"
71,72,"""Float On""",The Floaters,"9 ContributorsFloat On Lyrics
Aquarius, Libra, Leo, Cancer
Ralph, Charles, Paul, Larry

Float, float on
Float on, float on
Float, float, float on
Float on, float on
Float, float on
Float on, float on
Float, float, float on
Float on, float on
Float, float on
Float on, float on
Float, float, float on
Float on, float on

Aquarius, Libra, Leo, Cancer
Ralph, Charles, Paul, Larry

Aquarius and my name is Ralph
Now I like a woman who loves her freedom
And I like a woman who can hold her own
And if you fit that description, baby, come with me
Take my hand
Come with me, baby, to Love Land
Let me show you how sweet it could be
Sharing love with me, I want you to

Float, float on (come on, come on, come on)
Float on, float on
Float, float, float on
Float on, float on (float on)

Libra and my name is Charles
Now I like a woman that's quiet
A woman who carries herself like Miss Universe
A woman who would take me in her arms
And she would say, Charles, yeah
And if you fit that description
This is for you especially

Mmm, take my hand
Come with me, baby, to Love Land
Let me show you how sweet it could be
Sharing loving with me, I want you to

Float, float on
Float on, float on
Float, float, float on
Float on, float on

Leo and my name is Paul
You see I like all women of the world
You see to me all women are wild flowers
And if you understand what I'm sayin
I want you to

Mmm, take my hand
Come with me, baby, to Love Land
Let me show you how sweet it could be
Sharing love with me, I want you to

Float, float on
Float on, float on
Float, float, float on (float with Paul, y'all)
Float on, float on

Cancer and my name is Larry, huh
And I like a woman that loves everything and everybody
Because I love everybody and everything
And you know what, ladies, if you feel that this is you
Then this is what I want you to do
Ooh, yeah, take my hand
Let me take you to Love Land
Let me show you how sweet it could be
Sharing your love with Larry, listen

Float, float on
Float on, float on
Float, float, float on","soul, funk, motown and soul, 70s, rnb"
72,73,"""Jeans On""",Lord David Dundas,"8 ContributorsJeans On LyricsThe song originally started as a jingle for a jeans brand, Brutus. The chorus went “I pull my Brutus jeans on” instead of “I pull my blue jeans on”. But since the ad campaign turned out to be succesful… Read More When I wake up in the morning light
I pull on my jeans and I feel all right
I pull my blue jeans on
I pull my old blue jeans on (cha-cha)
I pull my blue jeans on
I pull my old blue jeans on (cha-cha)
It's the weekend, and I know that you're free
So pull on your jeans and come on out with me
I need to have you near me
I need to feel you close to me (cha-cha)
I need to have you near me
I need to feel you close to me
You and me, we'll go motorbike ridin'
In the sun and the wind and the rain
I got money in my pocket
Got a tiger in my tank
And I'm king of the road again
I'll meet ya in the usual place
I don't need a thing, 'cept your pretty face
And I need to have you near me
I need to feel you close to me (cha-cha)
I need to have you near me
I need to feel you close to me (cha-cha)
I need to have you near me
I need to feel you close to me

You and me, we'll go motorbike ridin'
In the sun and the wind and the rain
I got money in my pocket
A tiger in my tank
And I'm king of the road again
When I wake up in the morning light
I pull on my jeans and I feel all right
I pull my blue jeans on
I pull my old blue jeans on (cha-cha)
I pull my blue jeans on
I pull my old blue jeans on (cha-cha)
I pull my blue jeans on
I pull my old blue jeans on (cha-cha)
I pull my blue jeans on
I pull my old blue jeans on (cha-cha)
I pull my blue jeans on
I pull my old blue jeans on (cha-cha)",
73,74,"""Lido Shuffle""",Boz Scaggs,"23 ContributorsLido Shuffle LyricsThe 1977 hit (reached #11 in the charts) – a story of a gambler/robber wanna be, based, according to his writers – Boz Scaggs and future Toto co-founder David Paich – based on a Fats domino’s 1949 “The Fat… Read More 
Lido missed the boat that day he left the shack
But that was all he missed and he ain't comin' back
A tombstone bar in a jukejoint car, he made a stop
Just long enough to grab a handle off the top
Next stop Chi town, Lido put the money down and let it roll

He said one more job ought to get it
One last shot 'fore we quit it
One for the road

Lido, whoa-oh-oh-oh
He's for the money, he's for the show
Lido's waitin' for the go
Lido, whoa-oh-oh-oh
He said one more job ought to get it
One last shot 'fore we quit it
One more for the road

Lido be runnin', havin' great big fun, until he got the note
Sayin' toe the line or blow, and that was all she wrote
He be makin' like a beeline, headin' for the borderline
Goin' for broke

Sayin' one more hit ought to do it
This joint ain't nothin to it
One more for the road

Lido, whoa-oh-oh-oh
He's for the money, he's for the show
Lido's waitin' for the go
Lido, whoa-oh-oh-oh
One more job ought to get it
One last shot and we quit it
One more for the road


Lido, whoa-oh-oh-oh
He's for the money, he's for the show
Lido's waitin' for the go
Lido, whoa-oh-oh-oh
One more job ought to get it
One last shot and we quit it
One more for the road","soft rock, classic rock, adult contemporary, rock, blues"
74,75,"""Keep It Comin' Love""",KC and the Sunshine Band,"13 ContributorsKeep It Comin’ Love Lyrics
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop it

Don't let your well run dry
Don't stop it now
Don't give me no reasons why
Don't stop it now

Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop it

Don't build me up just to let me drop
Don't stop it now
Don't turn me on just to turn me off
Don't stop it now

Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop it

Don't tell me there ain't no more
Don't stop it now
Don't turn me down and just close your door
Don't stop it now

Ooh, keep it comin', love
Oh, yeah

Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop it now, don't stop it, no
Don't stop it now, don't stop
Keep it comin', love
Keep it comin', love
Don't stop","Disco, funk, 70s, dance, pop"
75,76,"""You Made Me Believe in Magic""",Bay City Rollers,"3 ContributorsYou Made Me Believe in Magic LyricsI believe that love has gone
I've no strength to carry on
Thought my world was upside down
Then you walked on to my life
Went to work to set things right
What's the secret that you, that you use
You made me believe in magic
You know that I can be true to your love
You made me believe in magic
Your love's put magic into my life
Now I'm filled with new sense to be
You gave my life harmony
Loving you is all I, all I need
You made me believe in magic
You know that I can be true to your love
You made me believe in magic
Your love's put magic into my life","70s, pop, classic rock, rock, Scottish"
76,77,"""Livin' Thing""",Electric Light Orchestra,"36 ContributorsLivin’ Thing LyricsELO’s 1976 international hit.

ELO was known for their elaborate light shows – they had to live up to their title.
Sailin' away on the crest of a wave
It's like magic
Oh, rollin' and ridin' and slippin' and slidin'
It's magic

And you, and your sweet desire
You took me, oh
Higher and higher, baby

It's a livin' thing
It's a terrible thing to lose
It's a given thing
What a terrible thing to lose

(I'm takin' a dive)
(Dive)

Making believe this is what you conceived
From your worst day (I'm takin' a dive)
Oh, moving in line, then you look back in time
To the first day (I'm takin', I'm takin')

And you, and your sweet desire (Don't you do it, don't you do it)
You took me, oh
Higher and higher, baby

It's a livin' thing
It's a terrible thing to lose
It's a given thing
What a terrible thing to lose

(I'm takin' a dive)
(On the slide)
(Hey!)

Takin' a dive 'cause you can't halt the slide
Floating downstream (I'm takin' a dive)
Oh, so let her go, don't start spoiling the show
It's a bad dream (I'm takin', I'm takin')

And you, and your sweet desire (Don't you do it, don't you do it)
You took me, oh
Higher and higher, baby

It's a livin' thing
It's a terrible thing to lose
It's a given thing
What a terrible thing to lose
It's a livin' thing
It's a terrible thing to lose
It's a given thing
What a terrible thing to lose","classic rock, Progressive rock, rock, 70s, british"
77,78,"""Give a Little Bit""",Supertramp,"26 ContributorsGive a Little Bit LyricsThis song has become the song that gets played any time people are caring about each other. The song advocates for activism.
Ooh, yeah
All right
Here we go again
Nay-nay, whoa-no, da-na, hey-hey
Yeah

Give a little bit
Give a little bit of your love to me
I'll give a little bit
I'll give a little bit of my love to you
There's so much that we need to share
So send a smile and show you care
(All right) I'll give a little bit
I'll give a little bit of my life for you
So give a little bit
Oh, give a little bit of your time to me
See the man with the lonely eyes
Oh, take his hand, you'll be surprised

Oh, take it
Ah, yeah
Come along
Yeah, yeah, yeah, yeah
Yeah, yeah, yeah, yeah-yeah, yeah-yeah
Ahh, ahh, ahh, ahh
Ahh, ahh, ahh, ahh
Ahh, ahh, ahh, ahh

Give a little bit
Oh, give a little bit of your love to me
I'll give a little bit
I'll give a little bit of my life for you
Now's the time that we need to share
So find yourself, we're on our way back home

Ohh, going home
Don't you need, don't you need to feel at home?
Oh, yeah, we gotta see
Ooh, yeah, gotta get a feeling
Ooh, yeah, come along, too
Woo!
You come along too, yeah
Come a, come a, come a, come along
Check it, check it, check it, ooh, yeah
Ooh, yeah, come along, too
Yeah, come along, too, yeah
Sing, Betty Lou
Come along, too
What a long ride
Come a long way
Ooh, sing it tonight
Ooh, yeah","Progressive rock, classic rock, rock, 70s, pop"
78,79,"""That's Rock 'n' Roll""",Shaun Cassidy,"8 ContributorsThat’s Rock ‘n’ Roll LyricsWhen I was sixteen, and sick of school
I didn't know what I wanted to do
I bought a guitar
I sang my heart out
That's Rock N' Roll
I played at parties, played at bars
I spent my money buyin' new guitars
I screamed my heart out
But how I loved it
That's Rock N' Roll
Come on everybody get down and get with it!
Come on everybody get down and get with it!
Come on everybody get down and get with it!
That's Rock N' Roll
And if you feel it, clap your hands;
You'll see some sweat from the boys in the band
Just get the rhythm, and let it fill ya
That's Rock N' Roll
Come on everybody get down and get with it!
Come on everybody get down and get with it!
Come on everybody get down and get with it!
That's Rock N' Roll","pop, 70s, rock, easy listening, All"
79,80,"""Love So Right""",Bee Gees,"9 ContributorsLove So Right Lyrics
She came on like the night
And she held on tight
And the world was right when she made love to me
We were free
She moved in like a friend
Started loving me
And I thought I'd found my heaven in her arms
But the morning when I woke up
I was here and she was gone
Now I'm hanging on
Maybe you can tell me

How a love so right
Can turn out to be so wrong
Oh, my darling (Oh, my darling)
How a love so right
Can turn out to be so wrong

Where did she go
When I need her close to me?
And the perfect story ended at the start
I thought you came forever
And you came to break my heart
Now I'm hanging on
On the chance that you'll come back to me, oh, my love

How a love so right
Can turn out to be so wrong (So wrong)
Oh, my darling (Oh, my darling)
How a love so right (A love so)
Can turn out to be so wrong (So wrong)
Oh, my darling

I could take it in my stride
Start living for the moment
Maybe half the things we sought were never there
Simply open up our eyes
And break it down to size
It isn't really fair

How a love so right
Can turn out to be so wrong (So wrong)
Oh, my darling
How a love so right (Love so right)
Can turn out to be so wrong (So wrong)
Oh, my darling
How a love so right (How a love, a love so right)
Can turn out to be so wrong
Oh, my darling
How a love so right (How a love so right)
Can turn out to be so wrong (Can turn out, turn out to be so wrong, so wrong)
Oh, my darling (So wrong)
How a love so right (How a love so right)
Can turn out to be so wrong (Can turn out, to be so, be so wrong, turn out to be so wrong)
Oh, my darling
How a love so right
Can turn out to be so","Disco, pop, 70s, classic rock, oldies"
80,81,"""The Rubberband Man""",The Spinners,"27 ContributorsThe Rubberband Man Lyrics
Hand me down my walkin' cane
Hand me down my hat
Hurry now and don't be late
'Cause we ain't got time to chat
You and me, we're goin' out
To catch the latest sound
Guaranteed to blow your mind
So high you won't come down

Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

Oh, this dude is outta sight
Everything he does
Seems to come out right

Once I went to hear them play
At a club outside of town
I was so surprised, I was hypnotized
By the sound these cats put down
When I saw this short, fat guy
Stretch a band between his toes
Hey, I laughed so hard
'Cause the man got down
When it finally reached his nose

Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

Got that rubber band, uh
Up on his toes
And then he wriggled it up
All around his nose

(Du du du du du du du du)
Guaranteed to blow your mind
(Du du du du du du du du)
Playin' all that music, yet keepin' time
(Du du du du du du du du)
Where in the world did he learn that, oh, Lord
(Du du du du du)
Lord, help him get away

Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

Choo, choo, choo, choo, choo, uh
Choo, choo, choo, choo, choo, choo
Choo, choo, choo, choo, choo, uh
Rubberband man, rubberband man, uh
(Du du du du du du du du)
Du du du du
(Du du du du du du du du)
Watch him, keep movin', just movin'
Got em groovin' on the corner, it's burnin' up, y'all
(Du du du du du du du du)
Ohooohooohhh

Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

Ay, ay, ay, ay
Boy that Rubberband man's a doozy
Move so quick, uh, he make me woozy
(Du du du du du du du du)
And then he stopped to show down
He wiggle it up, he wiggle it down, uh
(Du du du du du du du du)
Got speed to move it
Get rubberband off the ground, uh
(Du du du du du du du du)
He lifted it well high
In the sky, y'all
And then he
Du du du du du
Oh, get with it, y'all

Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound
Like the rubberband man
You're bound to lose control
When the rubberband starts to jam

Choo, choo, choo, choo, choo, uh
Turn it up, turn it up
Choo, choo, choo, choo, choo, uh
Rubberband man, rubberband man, uh
(Du du du du du du du du)
How much of this stuff do he think we can stand, uh, huh?
(Du du du du du du du du)
So much rhythm, grace, and debonair for one man, Lord
(Du du du du du du du du)
And then he had the nerve to twiggle his left toe
Slip it through his knee, got the feeling in his head, y'all
(Du du du du du)
Aw, come on, baby

Hey, y'all, prepare yourself (won't you prepare yourself, hear me) for the rubberband man
You've never heard a sound (never heard a sound)
Like the rubberband man (Aw, he's the man)
You're bound to lose control (and he likes to jam)
When the rubberband starts to jam

Rubberband man starts to jam
Moving up and down cross the land
Got the people all in his wake
Everything probably seems outta place

Just move it, just move it
(Du du du du du du du du)
Just move, move, move it
Just, rubberband, rubberband man
Just move it, just move it
(Du du du du du du du du)
Just move, move, move it
Just, rubberband, rubberband man
Get down
(Du du du du du du du du)
Oh, get down low
Ah ha
(Du du du du du du du du)
Oh, he can jam, y'all

Hey, y'all, prepare yourself for the rubberband man
You've never heard a sound (never heard a sound)
Like the rubberband man (never felt the groove)
You're bound to lose control (take a seat and move)
When the rubberband starts to jam

Ohwee
What's he doin' to me?
Rhythms I ain't felt before
Just groovin' up loudly
Gotta move, I gotta groove
Rubberband man
(Du du du du du du du du)
Achoo, achoo, achoo
(Du du du du du du du du)
The way he twiddles his toes with the band
How did he do it, y'all?

Hey, y'all, (I don't know) prepare yourself for the rubberband man (Aw, prepare yourself, y'all)
You've never heard a sound (Can see his show)
Like the rubberband man
You're bound to lose control (Throwing his hat)
When the rubberband starts to jam

Ready to jam
Do my Rubberband
Ready to jam
I gotta do my Rubberband
(Du du du du du du du du)
A-twang, a-twang, a-twang, a-twang
Lord, have mercy
(Du du du du du du du du)
A-twang, a-twang, a-twang, a-twang
Just strike me in my bones
A-twang, a-twang, a-twang, a-twang
Maked a move, y'all
I kinda groove when I did
Hey, y'all, prepare yourself for the rubberband man (ya gotta believe me)
You've never heard a sound (He's a  cat )
Like the rubberband man (he moves and grooves)
You're bound to lose control ()
When the rubberband starts to jam
He's a big fat man that moves me good
Everybody oughta knock on wood
When you see the man do his stuff
I done see enough
(Du du du du du du du du)
Movin' his shoulders
Got his head movin' side to side
(Du du du du du du du du)
Dig him crimpin' with a 
(Du du du du du du du du)
Oh, he's the man, rubberband man
(Du du du du du)","soul, motown, funk, 70s, oldies"
81,82,"""I Never Cry""",Alice Cooper,"10 ContributorsI Never Cry Lyrics“I Never Cry” is, in this part of the album, about Cooper’s alcoholism toying with his emotions (which is later referred to in the album From the Inside – a semi-autobiographical album that Cooper wrote about… Read More 
If there is a tear on my face
It makes me shiver to the bone
It shakes me, Babe
It's just a heartache that got caught in my eye
And you know I never cry, I never cry

Sometimes I drink more than I need
Until the TV's dead and gone
I may be lonely
But I'm never alone
And the night may pass me by
But I'll never cry

Take away, take away my eyes
Sometimes I'd rather be blind
Break a heart, break a heart of stone
Open it up but don't you leave it alone
'Cuz that's all I got to give you
Believe me Babe, it ain't been used
My heart's a virgin, it ain't ever  been tried
And you know I'll never cry
And you know I'll never cry
And you know I'll never cry
Never cry, I'll never cry

Break a heart, break a heart of stone
Open it up but don't leave, don't you leave me alone
'Cuz that's all I got to give you
Believe me Babe, it ain't been used
My heart's a virgin, it ain't never been tried
And you know I'll never cry
Never cry
I'll never cry","hard rock, classic rock, heavy metal, glam rock, rock"
82,83,"""Nobody Does It Better""",Carly Simon,"11 ContributorsNobody Does It Better LyricsThe theme song from the 1977 action-adventure movie The Spy Who Loved Me, starring Roger Moore as international super-spy James Bond. The song was a hit for Carly Simon, reaching #2 in the USA and #7 in the… Read More 

Nobody does it better
Makes me feel sad for the rest
Nobody does it half as good as you
Baby, you're the best

I wasn't looking, but somehow you found me
I tried to hide from your love light
But like heaven above me, the spy who loved me
Is keeping all my secrets safe tonight

And nobody does it better
Though sometimes, I wish someone could
Nobody does it quite the way you do
Why'd you have to be so good?

The way that you hold me whenever you hold me
There's some kind of magic inside you
That keeps me from running, but just keep it comin'
How'd you learn to do the things you do?

And nobody does it better
Makes me feel sad for the rest
Nobody does it half as good as you
Baby, baby, darling, you're the best

Baby, you're the best
Baby, you're the best
(Sweet baby, you're the best)
Darling, you're the best
Darling, you're the best
Sweet baby, you're the best
(Baby, you're the best)
Darling, you're the best...","female vocalists, pop, singer-songwriter, 70s, rock"
83,84,"""High School Dance""",The Sylvers,"4 ContributorsHigh School Dance LyricsRemember back in high school
When you couldn't wait
For the very first dance
You lay your homework was the rule
And just thinkin' 'bout the music
Puts you in a trance
You never have to worry
If you save your lunch money
So you'll have the chance
To get your ticket in a hurry
For the high school dance
Dance to the beat of the band
We're gonna dance at the high school dance
Boogie to the beat of the band, ooh
Boogie to the high school dance
Dance to the beat of the band
We're gonna dance at the high school dance
Boogie to the beat of the band, ooh
Boogie to the high school dance
It only costs a dollar
To dance to the music
With the one you love best, uh, huh
It makes you wanna holler, ooh

The music sounds good
You just don't want to rest
And then they turn the lights down
So you can slow dance
Or sneak a little romance
All the baddest sit around
Talkin' 'bout the high school dance
Dance to the beat of the band
We're gonna dance at the high school dance
Boogie to the beat of the band, ooh
Boogie to the high school dance
Dance to the beat of the band
We're gonna dance at the high school dance
Boogie to the beat of the band, ooh
Boogie to the high school dance
Dance at the high school dance
It only costs a dollar
To dance to the music
With the one you love best, yeah
It makes you wanna holler, ooh

The music sounds good
You just don't want to rest, yeah
And then they turn the lights down
So you can slow dance
Or sneak a little romance, yeah yeah
All the baddest sit around
Talkin' 'bout the high school dance
Dance to the beat of the band
We're gonna dance at the high school dance
Boogie to the beat of the band, ooh
Boogie to the high school dance
Dance to the beat of the band
We're gonna dance at the high school dance
Boogie to the beat of the band, ooh
Boogie to the high school dance
Dance at the high school dance
Ooh, dance at the high school dance","soul, funk, Disco, 70s, Old School soul"
84,85,"""Love's Grown Deep""",Kenny Nolan,"4 ContributorsLove’s Grown Deep LyricsI love you, so much
Somewhere back in time
You became a friend of mine
And day by day we've grown a little closer
You're my spirit to be strong
A friend when things go wrong
So I've written down these words to let you know
Loves grown deep, deep into the heart of me
You've become a part of me
Let us plant the seed and watch it grow
Loves grown deep, deep into the heart of me
You've become a part of me
As we travel down the road
Side-by-side we'll share the load
Hand-in-hand we'll see each other through
Though we've only just begun
Let's count our blessings one-by-one
I thank God for life, I thank God for you
Loves grown deep, deep into the heart of me
You've become a part of me
Let us plant the seed and watch it grow
Loves grown deep, deep into the heart of me
You've become a part of me

And as the seasons slip away
Forever lovers we will stay
Together, do-or-die, with all our hearts
Loves grown deep, deep into the heart of me
You've become a part of me
Let us plant the seed and watch it grow
Loves grown deep, deep into the heart of me
You've become a part of me","70s, pop, romantic, male vocal, not streamable"
85,86,"""Ain't Gonna Bump No More (With No Big Fat Woman)""",Joe Tex,,"soul, funk, rhythm and blues, blues, oldies"
86,87,"""I Wanna Get Next to You""",Rose Royce,"10 ContributorsI Wanna Get Next to You LyricsSittin' here in this chair
Waitin' on you
Aaahhh baby to see things my way
But not a word do you say
You won't even look my way, yeah
Girl I'm spendin' my dimes
Wastin' my time
Talkin' till I'm black and blue
Uh can't you see
I wanna get next to you
Dreams of you when I go sailing by
When ever your eyes meet mine
Your so fine
And girl you make me feel so insecure
You're so beautiful and pure
Why must you be unkind
And tell me I'm not your kind
Blowin' my mind
Girl my, my money is low and I know
That I can't take you to the fancy places
You might wanna go
Still I wanna get next to you
I wanna get next to you
Baby yeah

Aah aah aah aah aah
Aaahh yeah
Girl you can bend me, shape me, make me
What ever it takes to please you
I'm willing to do
Cause you're my dream come true
And I wanna get next to you
Baby yeah
I wanna get next to you
I wanna make you mine for all of time
(I wanna get next to you)
I promise I'll never make you blue
I wanna get next to you
So let love begin between me and you
(I wanna get next to you)
Girl I'm in love with you
(I wanna get next to you)","funk, Disco, soul, 70s, rnb"
