Unnamed: 0,No.,Title,Artist(s),lyrics,genres
10,11,"""Do Me!""",Bell Biv DeVoe,"24 ContributorsDo Me! LyricsIn June 1990, “Do Me!” entered the U.S. Billboard Hot 100 singles chart at number 92. In September, the song reached number three, tying previous single “Poison” as Bell Biv DeVoe’s biggest hit on the pop… Read More 
Oh, yeah, oh, yeah, oh, yeah, oh, yeah
Oh, yeah, oh, yeah, oh, yeah, oh, yeah

Take a look at me
Tell me, do you like what you see?
Do you think you can, do you think you can do me?
Kiss me, pretty baby, touch me all over
Girl, what makes you think you can do me?
Do you think you can do me? Yeah

Do me, baby (Oh)
Do me, baby (Do you think you can?)
Do me, baby (Do me)
Do me, baby (Oh, yeah)

Girl, let your hair down, take off your clothes and leave on your shoes
Would you mind if I look at you for a moment before I make sweet love?

Backstage, underage, adolescent
""How you doin'?"" ""Fine,"" she replied
I sighed, I like to do the wild thing
Action took place
Kinda wet
Don't forget
The J the I the M the M the Y, y'all
I need a body bag

Do me, baby (Oh)
Do me, baby (You can do me when you wanna do me)
Do me, baby (Yeah, yeah)
Do me, baby (Oh, yeah)
Do me, baby (I like it in the morning time)
Do me, baby (Sometimes I love it in the evening, baby)
Do me, baby (Can you do me all over, girl?)
Do me, baby (Oh, yeah)

The time was 6 o'clock on the Swatch watch
No time to chill, got a date
Can't be late
Hey, the girl is gonna do me
Move to the jacuzzi
Ooh, that booty
Smack it up, flip it, rub it down, oh, no

Do me, baby (Yeah)
Do me, baby (Oh, I like it just like that, I love it when you do what you do)
Do me, baby (Oh, yeah)
Do me, baby (Oh, move just a little bit closer)

You can do me in the morning, you can do me in the night, you can do me when you wanna do me (I love the way you do me when you touch my body, I love it, baby)
You can do me in the morning, you can do me in the night, you can do me when you wanna do me
Oh, come on and sweat me, baby, just a little bit, yeah
That's the way I like it, baby
Come on over here
Let me caress your beautuiful body, kiss you from head to toe, and make you sweat
Yeah, we gon' turn the heat up all the way
You can do me in the morning, you can do me in the night, you can do me when you wanna do me (Ninety-five, baby, that's the way I like to do it)
You can do me in the morning, you can do me in the night, you can do me when you wanna do me (Rub you all over with some hot oil and just watch your body shine)
You can do me in the morning, you can do me in the night, you can do me when you wanna do me (I just wanna, I just wanna lay your beautiful body down by the fire, please, baby, and make love to you all night)
You can do me in the morning, you can do me in the night, you can do me when you wanna do me (Let me caress your beautiful body, kiss you from head to toe, and make you sweat, oh, yeah)
You can do me in the morning, you can do me in the night, you can do me when you wanna do me (Yeah, we gon' turn the heat up all the way, ninety-five, baby, that's the way I like to do it, baby, baby, yeah)
You can do me in the morning, you can do me in the night, you can do me when you wanna do me (That's the way I like to do it, rub you all over with some hot oil and just watch your body shine)","rnb, new jack swing, Hip-Hop, 90s, soul"
11,12,"""How Am I Supposed to Live Without You""",Michael Bolton,"31 ContributorsHow Am I Supposed to Live Without You Lyrics
I could hardly believe it, when I heard the news today
I had to come and get it straight from you
They said you were leavin', someone's swept your heart away
From the look upon your face, I see it's true

So tell me all about it, tell me 'bout the plans you're makin'
Oh, then tell me one thing more before I go

Tell me, how am I supposed to live without you
Now that I've been loving you so long?
How am I supposed to live without you?
And how am I supposed to carry on
When all that I've been livin' for is gone?

I'm too proud for cryin', didn't come here to break down
It's just a dream of mine is coming to an end
And how can I blame you when I built my world around
The hope that one day we'd be so much more than friends?

I don't wanna know the price I'm gonna pay for dreaming, oh
Even now, it's more than I can take

Tell me, how am I supposed to live without you
Now that I've been loving you so long?
How am I supposed to live without you?
And how am I supposed to carry on
When all that I've been livin' for is gone?


Now, I don't wanna know the price I'm gonna pay for dreaming
Oh, now that your dream has come true

Tell me, how am I supposed to live without you
Now that I've been lovin' you so long?
How am I supposed to live without you?
And how am I supposed to carry on
When all that I've been livin' for is gone?","pop, soft rock, soul, male vocalists, rock"
12,13,"""Pump Up the Jam""",Technotronic,"52 ContributorsPump Up the Jam LyricsWritten by Manuela Kamosi (aliased as Ya Kid K) and Thomas De Quincey (aka Jo Bogaert), “Pump Up the Jam” was Technotronic’s debut single. Its music is heavily based on a track named “Technotronic” that De… Read More 
Pump up the jam, pump it up
While your feet are stomping
And the jam is pumping
Look ahead, the crowd is jumpin'
Pump it up a little more
Get the party goin' on the dance floor
See, 'cause that's where the party's at
And you'd find out if you do that

Awa, a place to stay
Get your booty on the floor tonight
Make my day
Awa, a place to stay
Get your booty on the floor tonight
Make my day

Make my day
Make my day
Make my day
Make my day

Yo, pump up the jam, pump it up
While your feet are stomping
And the jam is pumping
Look ahead, the crowd is jumpin'
Pump it up a little more
Get the party goin' on the dance floor
See, 'cause that's where the party's at
And you'd find out if you do that

Awa, a place to stay
Get your booty on the floor tonight
Make my day
Awa, a place to stay
Get your booty on the floor tonight
Make my day

Make my day
Make my, make my day
Make my day
Make my day
Make my, make my make my day

Yo! Pump up the jam
Pump it up
Pump it up
Yo! Pump it!
Pump up the jam
Pump it up
Pump it up
Yo! Pump it
Pump up the jam
Pump it up
Pump it up
Yo! Pump it
Pump up the jam
Pump it
Pump up the jam
Pump up the jam
Pump up the jam
Pump it up
Pump it
Pump it
Pump it
Pump up the jam
Pump up the jam
Pump up the jam
Pump it

Pump up the jam
Pump it up
While your feet are stomping
And the jam is pumping
Look at here the crowd is jumpin'
Pump it up a little more
Get the party goin' on the dance floor
See, 'cause that's where the party's at
And you'll find out if you're too bad

Awa, a place to stay
Get your booty on the floor tonight
Make my day
Awa, a place to stay
Get your booty on the floor tonight
Make my day

Pump up the jam
Pump it up
Pump it up Yo! Pump it!
Pump up the jam
Pump it up
Pump it up
Yo! Pump up the jam
Pump it up
Pump it up Yo! Pump it!
Pump up the jam Pump it
Pump up the jam
Pump it up
Pump it up Yo! Pump it!
Pump up the jam
Pump it up
Pump it up
Yo! Pump up the jam
Pump it up
Pump it up Yo! Pump it!
Pump up the jam Pump it
Pump it up
Pump it up

Make my day
Make my day
Make my, make my, make
Make my day
Make my day
Make my day
Make my, make my, make
Make my day, yo

Awa, a place to stay
Get your booty on the floor tonight
Make my day
Awa, a place to stay
Get your booty on the floor tonight
Make my day
Awa, a place to stay
Get your booty on the floor tonight
Make my day
Awa, a place to stay
Get your booty on the floor tonight
Make my day","dance, eurodance, 80s, electronic, techno"
13,14,"""Opposites Attract""",Paula Abdul,"27 ContributorsOpposites Attract Lyrics“Opposites Attract”, the sixth and final single from Abdul’s debut album, topped the US Hot 100 for 3 weeks, reached #2 in the UK and broke the top 30 in ten other countries in early 1990.
Originally the… Read More 
Baby, it seems we never ever agree
You like the movies and I like TV
I take things serious and you take 'em light
I go to bed early and I party all night
Our friends are saying we ain't gonna last
'Cause I move slowly and baby, I'm fast
I like it quiet and I love to shout
But when we get together, it just all works out

I take two steps forward, I take two steps back
We come together 'cause opposites attract
And you know it ain't fiction, just a natural fact
We come together 'cause opposites attract

Who'd-a thought we could be lovers?
She makes the bed and he steals the covers
She likes it neat and he makes a mess
I take it easy, baby, I get obsessed
She's got the money and he's always broke
I don't like cigarettes and I like to smoke
Things in common? There just ain't a one!
But when we get together, we have nothin' but fun

I take two steps forward, I take two steps back
We come together 'cause opposites attract
And you know it ain't fiction, just a natural fact
We come together 'cause opposites attract
A two steps forward, a two steps back
We come together 'cause opposites attract
And you know it ain't fiction, just a natural fact
We come together 'cause opposites attract

You know it, baby, baby
We come together
We come together

Baby, ain't it something how we lasted this long?
You and me proving everyone wrong
Don't think we'll ever get our differences patched
Don't really matter 'cause we're perfectly matched

I take two steps forward, I take two steps back
We come together 'cause opposites attract
And you know it ain't fiction, just a natural fact
We come together 'cause opposites attract
A two steps forward, a two steps back
We come together 'cause opposites attract
And you know it ain't fiction, just a natural fact
We come together 'cause opposites attract

Two steps forward, two steps back
Two steps back
We come together 'cause opposites, opposites attract
It ain't fiction, you know it's a fact
It's a fact
We come together 'cause opposites, opposites
Two steps forward, two steps back
A two steps back
Opposites attract
We go together
We go together
Two steps forward, two steps back
A two steps back","pop, 80s, female vocalists, dance, 90s"
14,15,"""Escapade""",Janet Jackson,"19 ContributorsEscapade Lyrics“Escapade” is the third single from Janet Jackson’s Rhythm Nation 1814 and topped the Billboard Hot 100 for three weeks, becoming the second #1 pop single from the album along with the lead single “Miss You… Read More 
As I was walkin' by, saw you standin' there with a smile
Lookin' shy you caught my eye
Thought you'd want to hang for a while
Well, I'd like to be with you
And you know it's Friday, too
I hope you can find the time this weekend
To relax and unwind

My mind's tired, I've worked so hard all week (Ooh, all week)
I cashed my check, I'm ready to go
I promise you, I'll show you such a good time

Come on, baby, let's get away
Let's save our troubles for another day
Come go with me, we've got it made
Let me take you on an escapade
Let's go

(Escapade) We'll have a good time
(Escapade) Leave your worries behind
(Escapade) Well, you can be mine
(Escapade) An escapade

So don't hold back, just have a good time, oh, yeah
We'll make the rules up as we go along
And break them all if we're not havin' fun

Come on, baby, let's get away (Ooh, ooh, ooh)
Let's save our troubles for another day (Ooh, ooh, ooh)
Come go with me, we've got it made (Ooh, ooh, ooh)
Let me take you on an escapade (On an escapade, baby)
Come on, baby, let's get away (Ooh, ooh, ooh)
Let's save our troubles for another day (Ooh, ooh, ooh)
Come go with me, we've got it made (Ooh, ooh, ooh)
Let me take you on an escapade
Let's go

Minneapolis!
Come on, now!

(Escapade) We'll have a good time
(Escapade) Leave your worries behind
(Escapade) Well, you can be mine
(Escapade) An escapade

My mind's tired, worked so hard (Ooh, ooh)
Worked so hard all week (Ooh, ooh)
I just got paid, I've got it made, ready to go
I promise you, I'll show you such a good time

Come on, baby, let's get away (Baby, come on now)
Let's save our troubles for another day (Save it for another day)
Come go with me we've got it made (Baby, come on, yeah)
Let me take you on an escapade (On an escapade, baby)
Take the escapade
Come on, baby, let's get away (Baby, come on now)
Let's save our troubles for another day (Save it for another day)
Come go with me we've got it made (Go escapade)
Let me take you on an escapade
Let's go
Come on, baby, let's get away (Escapade)
Let's save our troubles for another day (Escapade)
Come go with me we've got it made (Escapade)
Let me take you on an escapade (Escapade)
On an escapade, baby","pop, rnb, female vocalists, dance, soul"
15,16,"""All I Wanna Do Is Make Love to You""",Heart,"19 ContributorsAll I Wanna Do Is Make Love to You LyricsProducer Mutt Lange originally wrote “All I Wanna Do Is Make Love To You” in the 1970s, intending for Don Henley to sing it. Instead it was recorded by Dobie Gray, but went largely unnoticed.
Later he… Read More 
It was a rainy night
When he came into sight
Standing by the road
With no umbrella, no coat
So I pulled up along side
And I offered him a ride
He accepted with a smile
So we drove for a while

I didn't ask him his name
This lonely boy in the rain
Fate, tell me it's right
Is this love at first sight?
Please don't make it wrong
Just stay for a night

All I wanna do is make love to you
Say you will, you want me too
All I wanna do is make love to you
I got loving arms to hold onto

So we found this hotel
It was a place I knew well
We made magic that night
Oh, he did everything right
He brought the woman out of me
So many times, easily
And in the morning, when he woke
All I left him was a note

I told him I am the flower
You are the seed
We walked in the garden
We planted a tree
Don't try to find me
Please, don't you dare
Just live in my memory
You'll always be there

All I wanna do is make love to you
One night of love was all we knew
All I wanna do is make love to you
I got loving arms to hold onto

Whoa, oh, we made love
Love like strangers
All night long
We made love

Then it happened one day
We came 'round the same way
You can imagine his surprise
When he saw his own eyes
I said, ""Please, please understand
I'm in love with another man
And what he couldn't give me, oh, whoa
Was the one little thing that you can""

All I wanna do is make love to you
One night of love was all we knew
All I wanna do is make love to you
Come on, say you will, you want me too
All I wanna do is make love to you
One night of love was all we knew
All I wanna do is make love to you
Say you will, baby, want me too

All night long, all night long (All I wanna do is make love to you)
All night long, all night long (All I wanna do is make love to you)
All I wanna do, all I wanna do (Is make love to you)
All I wanna do, all I wanna do (Is make love to you)
All I wanna do is make love to you
One night of love was all we knew","classic rock, rock, hard rock, female vocalists, 80s"
16,17,"""Close to You""",Maxi Priest,"14 ContributorsClose To You LyricsBritish born reggae fusion artist Maxi Priest already had three full-length albums under his belt when he dropped the hit first single on his album Bonafide. One of only two British reggae songs to accomplish… Read More 
She was a Jezebel
Miss Brixton queen
Living her life like a bad sweet dream
Telling me lies when the truth was clear
I think she knew what I wanted to hear
Spinning around
Like a wheel on fire
Walking the tightrope on love's highwire
A fatal attraction is where I'm at
There's no escaping me

I just wanna be close to you
And do all the things you want me to
I just wanna be close to you
And show you the way I feel

I feel love
When I'm lying in the midnight hour
Holding you's just like a dream
Love is never what it seems
When we touch
And you're holding me the way you feel
Girl, you make my dreams come true
You make my dreams come true

I just wanna be close to you
And do all the things you want me to
I just wanna be close to you
And show you the way I feel

She was a Gemini on the cusp of Mars
She holds me back
But she goes too far
Winding me up just to let me down
So emotional
Gagged and bound
There's more to this than meets the eye
A devil woman locked inside
With the formal rising
I was scared
I think I was possesed

I just wanna be close to you
And do all the things you want me to
I just wanna be close to you
And show you the way I feel

I feel love
Everytime your body's next to mine
Somethin' deep inside of me
Wants to love you endlessly
When we touch
Girl, you don't know
How it makes me feel
I just can't believe it's real
I can't believe it's real!
I just wanna be close to you
And do all the things you want me to
I just wanna be close to you
And show you the way I feel

She had an attitude
I can't explain
You never know if you're in flame
Tying me up with elastic words
I'm on a countdown till I get hurt
Her blood was hot
She burned so bright
A neon sign there in the night
It's hard to say if I went too far
My heart still bears a scar

I just wanna be close to you
I just wanna be close to you
I just wanna be close to you
(She was a Jezebel
This Brixton queen
Living her life like a bad sweet dream)
Telling me lies
When the truth was clear
I think she knew what I wanted to hear
I just wanna be close to you
(Spinning around like a wheel on fire)
Walkin' the tightrope on love's highwire
A fatal attraction is where I'm at
There's no escaping me
I wanna be close to you
And do all the things you want me to
I just wanna be close to you
(I just wanna be close to you, baby)
And show you the way I feel
I just wanna be close to you
And do all the things you want me to
I just wanna be close to you
And show you the way I feel","reggae, pop, smooth reggae, lovers rock, rnb"
17,18,"""Black Velvet""",Alannah Myles,"39 ContributorsBlack Velvet Lyrics“Black Velvet” was an international smash hit, topping the US Hot 100 in spring 1990, reaching #2 in the UK and breaking the top five in nine more European countries.
It was written in 1987 as a tribute to… Read More 

Mississippi in the middle of a dry spell
Jimmie Rodgers on the Victrola up high
Mama's dancin' with baby on her shoulder
The sun is settin' like molasses in the sky

The boy could sing, knew how to move, everything
Always wanting more, he'd leave you longing for

Black velvet and that little boy's smile
Black velvet with that slow southern style
A new religion that'll bring ya to your knees
Black velvet if you please

Up in Memphis, the music's like a heatwave
White lightning, bound to drive you wild
Mama's baby's in the heart of every schoolgirl
""Love Me Tender"" leaves 'em cryin' in the aisle

The way he moved, it was a sin, so sweet and true
Always wanting more, he'd leave you longing for

Black velvet and that little boy's smile
Black velvet with that slow southern style
A new religion that'll bring ya to your knees
Black velvet if you please

Every word of every song that he sang was for you
In a flash, he was gone, it happened so soon
What could you do?


Black velvet and that little boy's smile
Black velvet with that slow southern style
A new religion that'll bring ya to your knees
Black velvet if you please
Black velvet and that little boy's smile
Black velvet with that slow southern style
A new religion that'll bring ya to your knees
Black velvet if you please

If you please
If you please
If you please","rock, female vocalists, 80s, Canadian, pop"
18,19,"""Release Me""",Wilson Phillips,"10 ContributorsRelease Me Lyrics
I know that it's time for a change
Mmm but when that change comes
Will it still feel the same?

How many times have I tried
To turn this love around?
I don't wanna give up but, baby
It's time I had two feet on the ground

Can you release me?
Can you release me?

Now that you're gone
I can't help myself from wondering
Ohh, if you'd have come down from your high
Would we've been all right?

Release me
Can you release me?

Come on, baby, come on, baby
You knew it was time to just let go
'Cause we wanna be free
But somehow it's just not that easy
Come on, darlin', hear me, darlin'
'Cause you're a waste of time for me
I'm trying to make you see
That baby, you've just got to release me
Release me, release me

I'm not going back to you anymore
Finally my weakened heart is healing
Though very slow
So stop coming around my door
'Cause you're not gonna find what you're looking for

Ohh, come on, baby, come on, baby
You knew it was time to just let go
'Cause we wanna be free
Somehow it's just not that easy
Oh, oh, oh, baby
Come on darlin', now, hear me darlin'
'Cause you're a waste of time for me
I'm trying to make you see
That baby, you've just got to release me

Now tell me
What is this power you've got on me?
What is this power? Ohh

Come on, baby, come on, baby
You knew it was time to just let go
'Cause we wanna be free
But somehow it's just not that easy
Oh, oh, oh, oh, baby
Come on darlin', now, hear me darlin'
'Cause you're a waste of time for me
I'm trying to make you see
That baby, you've just got to release me

Release me, release me
Release me, will you release me?
Ahh, release me
Release me, will you release me?","pop, female vocalists, 90s, 80s, Girl Groups"
19,20,"""Don't Know Much""",Linda Ronstadt featuring Aaron Neville,"17 ContributorsDon’t Know Much Lyrics
Look at this face
I know the years are showing
Look at this life
I still don't know where it's going

I don't know much
But I know I love you
And that may be all I need to know

Look at these eyes
They never seen what matters
Look at these
Dreams so beaten and so battered

I don't know much
But I know I love you
And that may be all I need to know

So many questions still left unanswered
So much I've never broken through
And when I feel you near me, sometimes I see so clearly
That only truth I'll never know is me and you

Look at this man
So blessed with inspiration
Look at this soul
Still searching for salvation

I don't know much
But I know I love you
And that may be
All I need to know


I don't know much
But I know I love you
And that may be
All I need to know

I don't know much
But I know I love you
And that may be all there is to know","pop, 80s, soul, classic rock, Soundtrack"
20,21,"""All Around the World""",Lisa Stansfield,"19 ContributorsAll Around the World Lyrics“All Around The World” was the second single from Lisa Stansfield’s debut album Affection. The sorrowful ballad became the British singer’s biggest hit, going #1 in at least five countries including the… Read More 
I don't know where my baby is
But I'll find him, somewhere, somehow
I've got to let him know how much I care
I'll never give up looking for my baby

Been around the world and I, I, I
I can't find my baby
I don't know when, I don't know why
Why he's gone away
And I don't know where he can be, my baby
But I'm gonna find him

We had a quarrel and I let myself go
I said so many things, things he didn't know
And I was oh oh so bad
And I don't think he's comin' back, mm mm
He gave the reason, the reasons he should go
And he said things he hadn't said before
And he was oh oh so mad
And I don't think he's comin', comin' back

I did too much lyin', wasted too much time
Now I'm here and cryin', I, I, I

Been around the world and I, I, I
I can't find my baby
I don't know when, I don't know why
Why he's gone away
And I don't know where he can be, my baby
But I'm gonna find him

So open hearted
He never did me wrong
I was the one, the weakest one of all
And now I'm oh oh so sad
And I don't think he's comin' back, comin' back

I did too much lyin', wasted too much time
Now I'm here and cryin', I, I, I

Been around the world and I, I, I
I can't find my baby
I don't know when, I don't know why
Why he's gone away
And I don't know where he can be, my baby
But I'm gonna find him

Been around the world and I, I, I
I can't find my baby
I don't know when, I don't know why
Why he's gone away
And I don't know where he can be, my baby
But I'm gonna find him
I'm going to find him, my baby

I did too much lyin', wasted too much time
Now I'm here and cryin', I, I, I

Been around the world and I, I, I
I can't find my baby
I don't know when, I don't know why
Why he's gone away
And I don't know where he can be, my baby
But I'm gonna find him

I've been around the world, lookin' for my baby
Been around the world
And I'm gonna, I'm gonna find him

Been around the world and I, I, I
I can't find my baby
I don't know when, I don't know why
Why he's gone away
And I don't know where he can be, my baby
But I'm gonna find him","pop, soul, female vocalists, 80s, 90s"
