Unnamed: 0,No.,Title,Artist(s),lyrics,genres
76,77,"""Place in this World""",Michael W. Smith,"7 ContributorsPlace In This World Lyrics
The wind is moving
But I am standing still
A life of pages
Waiting to be filled
A heart that's hopeful
A head that's full of dreams
But this becoming
Is harder than it seems
Feels like

I'm looking for a reason
Roaming through the night to find
My place in this world
My place in this world
Not a lot to lean on
I need Your light to help me find
My place in this world
My place in this world

If there are millions
Down on their knees
Among the many
Can You still hear me
Hear me asking
Where do I belong?
Is there a vision
That I can call my own?
Show me

I'm looking for a reason
Roaming through the night to find
My place in this world
My place in this world
Not a lot to lean on
I need Your light to help me find
My place in this world
My place in this world


Looking for a reason
Roaming through the night to find
My place in this world
My place in this world
Not a lot to lean on
I need Your light to help me find
My place in this world
My place in this world
Looking for a reason
Roaming through the night to find
My place in this world
My place in this world","christian, worship, contemporary christian, pop, michael w smith"
77,78,"""Something to Believe In""",Poison,"12 ContributorsSomething to Believe In Lyrics“Something To Believe In” was written by frontman Brett Michaels after his bodyguard (and good friend) James Kimo Maano died on Christmas Eve 1989. After receiving the news, he locked himself in his room and… Read More 
Well I see him on the TV
Preachin' 'bout the promised lands
He tells me to believe in Jesus
And steals the money from my hands
Some say he was a good man
But Lord I think he sinned
Twenty-two years of mental tears
Cries a suicidal Vietnam vet
Who fought a losing war on a foreign shore
To find his country didn't want him back
Their bullets took his best friends in Saigon
Our lawyers took his wife, his kids, no regrets
In a time I don't remember
In a war he can't forget
He cried ""Forgive me for what I've done there
'Cause I never meant the things I did""

And give me somethin' to believe in
If there's a Lord above
And give me somethin' to believe in
Oh, Lord arise

My best friend died a lonely man
In some Palm Springs hotel room
I got the call last Christmas Eve
And they told me the news
I tried all night not to break down and cry
As the tears rolled down my face
I felt so cold and empty
Like a lost soul out of place
And the mirror, mirror on the wall
Sees my smile, it fades again

And give me somethin' to believe in (And give me something to believe in)
If there's a Lord above
And give me somethin' to believe in (And give me somethin' to believe in)
Oh, Lord arise

Sometimes I wish to God I didn't know now
The things I didn't know then
Road, you gotta take me home


I drive by the homeless sleepin' on a cold dark street
Like bodies in an open grave
Underneath the broken old neon sign
That used to read ""Jesus Saves""
A mile away live the rich folk
And I see how they're livin' it up
While the poor, they eat from hand to mouth
The rich drinkin' from a golden cup
And it just makes me wonder
Why so many lose and so few win, hah

And give me somethin' to believe in (And give me somethin' to believe in)
And give me somethin' to believe in (And give me somethin' to believe in)
If there's a Lord above
And give me somethin' to believe in (And give me somethin' to believe in)
(You take the high road and I'll take the low road)
Oh Lord arise
(You take the high road and I'll take the low road)
And give me somethin' to believe in (And give me somethin' to believe in)
Oh Lord arise
(You take the high road and I'll take the low road)
And give me somethin' to believe in (And give me somethin' to believe in)
Oh Lord arise
(You take the high road and I'll take the low road)

Yeah, sometimes I wish I didn't know now
The things I didn't know then, yeah
And give me somethin' to believe in, yeah-yeah","hard rock, hair metal, 80s, rock, classic rock"
78,79,"""Wicked Game""",Chris Isaak,"72 ContributorsTranslationsFrançaisTürkçeРусский (Russian)DeutschWicked Game LyricsThis tale of unrequited obsessive love after a heartbreak appeared on Isaak’s third album, Heart-Shaped World, in 1989. However, it only became a hit in January 1991, having featured in David Lynch’s movie… Read More 
The world was on fire, and no one could save me but you
It's strange what desire will make foolish people do
I never dreamed that I'd meet somebody like you
And I never dreamed that I'd lose somebody like you

No, I don't wanna fall in love (This world is only gonna break your heart)
No, I don't wanna fall in love (This world is only gonna break your heart)
With you (With you)
(This world is only gonna break your heart)

What a wicked game to play
To make me feel this way
What a wicked thing to do
To let me dream of you
What a wicked thing to say
You never felt this way
What a wicked thing to do
To make me dream of you

And I don't wanna fall in love (This world is only gonna break your heart)
No, I don't wanna fall in love (This world is only gonna break your heart)
With you


The world was on fire, and no one could save me but you
It's strange what desire will make foolish people do
I never dreamed that I'd love somebody like you
And I never dreamed that I'd lose somebody like you

No, I don't wanna fall in love (This world is only gonna break your heart)
No, I don't wanna fall in love (This world is only gonna break your heart)
With you (With you)
(This world is only gonna break your heart)
No, I— (This world is only gonna break your heart)
(This world is only gonna break your heart)

Nobody loves no one","rock, blues, singer-songwriter, 80s, pop"
79,80,"""Get Here""",Oleta Adams,"23 ContributorsGet Here Lyrics
You can reach me by railway
You can reach me by trailway
You can reach me on an airplane
You can reach me with your mind
You can reach me by caravan
Cross the desert like an Arab man

I don't care how you get here
Just get here if you can

You can reach me by sailboat
Climb a tree and swing rope to rope
Take a sled and slide downslope
Into these arms of mine
You can jump on a speedy colt
Cross the border in a blaze of hope

I don't care how you get here
Just get here if you can

There are hills and mountains between us
Always something to get over
If I had my way, surely you would be closer
I need you closer


There are hills and mountains between us
Always something to get over
If I had my way, surely you would be closer
I need you closer

You can windsurf into my life
Take me up on a carpet ride
You can make it in a big balloon
But you better make it soon
You can reach me by caravan
Cross the desert like an Arab man

I don't care how you get here
Just get here if you can

I don't care, I don't care
I need you right here, right now
I need you right here, right now
Right by my side, yeah ,yeah, yeah, yeah
Yeah, yeah, oh, oh, oh
I don't care how you get here
Just get here if you can","soul, female vocalists, jazz, pop, folk"
80,81,"""Round and Round""",Tevin Campbell,"14 ContributorsRound and Round LyricsRound and Round was also featured on the soundtrack to Prince’s film “Graffiti Bridge”.
The song peaked at #12 on the Billboard Hot 100 & #3 on Billboard’s R&B Singles chart.
Oh, yeah
Round and round and round
Round, round
Yeah, yeah, yeah, ooh, yeah

Can you tell me where we're going to?
Can you tell me what it is we really want to find
Is the truth really there?
Or is it right under our hair?
For all we know
It's been there all the time

I say
Nothing comes from dreamers but dreams
I say
Sitting idle in our boat
While everyone else is down the stream
Nothing comes from talkers but sound
We can talk all we want to
But the world still goes around and round
Round and round
We go round and round and round
And what we're looking for still isn't found

I say
Nothing comes from dreamers but dreams
I say
Sitting idle in our boat
While everyone else is down the stream
Nothing comes from talkers but sound
We can talk all we want to
But the world still goes around and round
Round and round
We go round and round and round
And what we're looking for still isn't found

Can you tell me when we gonna get to it
I'm tired of fooling around
I said I want to do it
I learned my lesson young
I say
If you want to have fun
Go for it and when you win
Say ""I go for it""

One day
I'll make it in the big city
And I'll be looking for a girl who's pretty

One day
I'll make a play and she will say ok
'Cause I plan to be a cool kitty

I say
Nothing comes from dreamers but dreams
I say
Sitting idle in our boat
While everyone else is down the stream
Nothing comes from talkers but sound
We can talk all we want to
But the world still goes around and round
Round and round
We go round and round and round
And what we're looking for still isn't found","rnb, 90s, soul, male vocalists, urban"
81,82,"""Silent Lucidity""",Queensrÿche,"30 ContributorsSilent Lucidity LyricsThe single peaked at #9 on the Billboard Hot 100 and it was nominated for the “Best Rock Song” at the 1992 Grammy Awards.
The song is interpreted as being based on the subject of lucid dreaming, mainly due… Read More 
Hush now, don't you cry
Wipe away the teardrop from your eye
You're lying safe in bed
It was all a bad dream spinning (Spinning)
In your head (Spinning, spinning, spinning)
Your mind tricked you to feel the pain
Of someone close to you leaving the game of life
So here it is, another chance
Wide awake, you face the day
Your dream is over
Or has it just begun?

There's a place I like to hide
A doorway that I run through in the night
Relax child, you were there
But only didn't realize and you were scared
It's a place where you will learn
To face your fears, retrace the years
And ride the whims of your mind
Commanding in another world
Suddenly, you hear and see
This magic new dimension

(I) will be watching over you
(I) am gonna help you see it through
(I) will protect you in the night
(I) I'm smiling next to you in silent lucidity


""Visualize your dream
Record it in the present tense
Put it into a permanent form
If you persist in your efforts
You can achieve dream control
(Help me) Dream control
How are we feeling today, better?
Dream control (Help me)
Dream control (Help me)
Dream control (Help me)
Dream control (Help me)""

If you open your mind for me
You won't rely on open eyes to see
The walls you built within come tumbling down
And a new world will begin
Living twice at once, you learn
You're safe from pain in the dream domain
A soul set free to fly
A round trip journey in your head, master of illusion
Can you realize your dream's alive?
You can be the guide, but

(I) will be watching over you
(I) am gonna help you see it through
(I) will protect you in the night
(I) I'm smiling next to you","Progressive metal, heavy metal, Progressive rock, hard rock, metal"
82,83,"""I'm Not in Love""",Will to Power,"4 ContributorsI’m Not In Love LyricsI'm not in love, so don't forget it
It's just a silly phase I'm going through
And just because I call you up
Don't get me wrong, don't think you've got it made
I'm not in love, oh no, just because
I like to see you, but then again
That doesn't mean you mean that much to me
So if I call you, don't make a fuss
Don't tell your friends about the two of us
I'm not in love, no, no, just because
(There's something about the way she makes me feel)
Ooh, you wait a long time for me
Ooh, you wait a long time
Just because
Ooh, you wait a long time for me
Ooh, you wait a long time
I keep your picture upon the wall
It hides a nasty stain that's lyin' there
But don't you ask me to give it back
I know you know it doesn't mean that much to me
I'm not in love, I'm not in love","pop, 80s, freestyle, rnb, classic freestyle"
83,84,"""Piece of My Heart""",Tara Kemp,"3 ContributorsPiece of My Heart Lyrics“Piece of My Heart” peaked at #7 on the Billboard Hot 100, making it Tara’s second Top 10 hit song after “Hold You Tight.”
You take a piece of my heart
With you
Always, baby
You take a piece of my heart
With you
Always, always, baby

Time and time again
My girlfriends ask me
If we're just friends
And when I tell them that it is true
Deep down inside
I just want to be with you


It's long after dark
We're up all night talking
Heart to heart
And when it's time for you to go
I tell myself we're just friends
But we both know


I fall asleep and dream about you
Holding me deep in your soul
I just can't make it
Without you
I love you
More than you'll ever know","90s, pop, Home collection, female vocalists, soul"
84,85,"""Real Real Real""",Jesus Jones,"4 ContributorsReal, Real, Real LyricsI think I know what you mean
And although it sounds obscene
I will always do my best to understand
You have so many words
And your voice is always heard
But who can say they really understand?
Real, real, real
Do you feel real?
And if so I'd like to know
How to feel real real
Do you feel real?
And if so I'd like to know
Well you say you have a big love
And it really sounds like fun
If I knew what it was
Then I'm sure I'd like to have one
Give me a sign that you
Feel some emotion
Real, real, real
Do you feel real?
And if so I'd like to know
How to feel real real
Do you feel real?
And if so I'd like to know

Say what you like you know that no-one
Really minds
And if there's nothing to say, then
Why don't we all go away?
Do you real-
Do you real-
Do you really feel real?
Real, real, real
Do you feel real?
And if so I'd like to know
How to feel real real
Do you feel real?
And if so I'd like to know
But if there's nothing to say, then
Why don't we all go away?
Real, real, real
Do you feel real?
And if so I'd like to know
How to feel real real
Do you feel real?
And if so I'd like to know

Do you real-
Do you real-
Do you really feel real?","alternative, rock, 90s, indie, electronic"
85,86,"""Everybody Plays the Fool""",Aaron Neville,"4 ContributorsEverybody Plays the Fool LyricsOk, so your heart is broken
You're sitting around mopin', cryin', cryin'
You say you even think about dying
Well, before you do anything rash, baby, listen to this
Everybody plays the fool, sometime
There's no exception to the rule, listen baby
It may be factual, it may be cruel, I ain't lying
Everybody plays the fool
Fallin' in love is such an easy thing to do
But there's no guarantee that the one you love, is gonna love you
Oh, loving eyes they cannot see a certain person could never be
Love runs deeper than any ocean, it clouds your mind with emotion
Everybody plays the fool, sometime
There's no exception to the rule, listen baby
It may be factual, it may be cruel, I ain't lying
Everybody plays the fool
How can you help it, when the music starts to play
And your ability to reason, is swept away
Oh, heaven on earth is all you see, you're out of touch with reality
And now you cry, but when you do, next time around someone cries for you
Hey, everybody plays the fool, sometime
Use your heart just like a tool, listen baby
They never tell you so in school, I wanna say it again
Everybody plays the fool

Everybody plays the fool, sometime
There's no exception to the rule, listen baby
It may be factual, it may be cruel, I ain't lying
Everybody plays the fool
Every plays the fool, sometime
There's no exception to the rule, listen baby
It may be factual, it may be cruel, I wanna say it again
Everybody plays the fool","soul, blues, funk, New Orleans, rhythm and blues"
86,87,"""Just Another Dream""",Cathy Dennis,"7 ContributorsJust Another Dream Lyrics
The stars say you're my best lover
Matched up like sugar for a cake
They say our love could conquer anything
I'd always hide my feelings
Keep them so cool and so contained
This time, it's something I just can't retain
(It's something that I can't retain)

'Cause you give me a good vibe, don't you know, baby?
You give me funky love, funky love
Could this be what love's all about baby
Or is it just another dream?

Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)

Your voice it calls me everywhere
It haunts my room most every night
This thing has sure enough got me on the line
(This thing has got me on the line)
No chance for explanation
It seems my heart has led the way
Is this my chance to find mon amour parfait?

'Cause you give me a good vibe, don't you know, baby
You give me funky love, funky love
Could this be what love's all about baby
Or is it just another dream?

Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)

Could be it's just illusion
But I'm feeling something good indeed
Is this where loving starts to mirror my dreams?

'Cause you give me a good vibe, don't you know, baby?
You give me funky love, funky love
Could this be what love's all about baby
Or is it just another dream?

Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream? (Just another dream)
Is this for real or is it just another dream?","pop, dance, female vocalists, 90s, 80s"
87,88,"""Strike It Up""",Black Box,"11 ContributorsStrike It Up LyricsYeah, yeah
Dance, dance, dance, dance
Yeah, yeah
Dance, dance, dance, dance
Strike it up, this band is gonna play my tune
Strike it up, I wanna I wanna tell you so
Strike it up, nobody's gonna stop my sound
Strike it up, you know how lonely one can feel
If I have the line and you have the bass
Let's just combine no need to waste our time
Get together you never know what we'll find
Cause acid house it's plain and it's simple
Pump up the bass and raise up the treble
Send to the crowd on the floor in the middle
Rub-a-dub-dub on your spots till it tickles
Plain and simple acid is bold
This style of music I feel will prolong
I know what I say won't turn out to be wrong
The bold acid beat it will always be strong
Waiting on my feelings, yeah, yeah
Waiting on my feelings, feelings
Waiting on my feelings, yeah, yeah
Waiting on my feelings, feelings

Yeah, yeah
Dance, dance, dance, dance
Yeah, yeah
Dance, dance, dance, dance
Strike it up, your hand is tapping on my skin
Strike it up, and keep me and keep me standing on
Strike it up, nobody's gonna let you down
Strike it up, you know how lovely one can be
If I have the line and you have the bass
Let's just combine no need to waste our time
Get together you never know what we'll find
Cause acid house it's plain and it's simple
Pump up the bass and raise up the treble
Send to the crowd on the floor in the middle
Rub-a-dub-dub on your spots till it tickles
Plain and simple acid is bold
This style of music I feel will prolong
I know what I say won't turn out to be wrong
The bold acid beat it will always be strong
Waiting on my feelings, yeah, yeah
Waiting on my feelings, feelings
Waiting on my feelings, yeah, yeah
Waiting on my feelings, feelings

Yeah, yeah
Dance, dance, dance, dance
Yeah, yeah
Dance, dance, dance, dance
Strike it up, strike it up
Strike it up, strike it up
Strike it up, strike it up
Strike it up, strike it up
Strike it up, strike it up
Strike it up, strike it up","dance, House, 90s, eurodance, female vocalists"
88,89,"""Rico Suave""",Gerardo,"21 ContributorsRico Suave Lyrics“Rico Suave” is the debut single from Ecuadorian rapper Gerardo. It was a top ten hit in the US and reached #2 on the Rap Chart there as well. Billboard ranked it the #89 song of 1991.
“Rico Suave” loosely… Read More 
Rico
Suave
Rico
Suave

Seguro que han oído que yo soy educado
Soy un caballerito, un chico bien portado
Un joven responsable y siempre bien vestido
Yo no sé quién ha mentido
I don't drink or smoke, I ain't no dope
Won't try no coke, ask me how I do it, I cope
My only addiction has to do with the female species
I eat 'em raw like sushi
No me gustan ternos, mi estilo es moderno
Si me enterno, yo me enfermo
Mi apariencia es dura, vivo en la locura
No me vengan con ternuras
So please don't judge a book by its cover
There's more to being a Latin lover
You got to know how to deal with a woman that won't let go
The price you pay for being a gigoló

Rico
Suave
Rico
Suave

And there's not a woman that can handle a man like me
That's why I juggle two or three
I ain't one to commit, you can omit that bit
You pop the question, that's it
A ver: uno, dos, tres, cuatro mujeres
Y la situación ahí no muere
No es un delito, calmo mi apetito
Con un llanto o un grito
So, again, don't let my lyrics mislead you
I don't love ya but I need ya
Would you rather have me lie
Take a piece of your pie and say bye
Or be honest and rub your thighs

Rico
Suave
Rico
Suave


Well, it's ten o'clock and I'm two hours late
I never said I was a prompt date
But you kept persisting that I meet your parents
Huh, they're going to love my appearance
¡Ding, dong! El timbre suena
Tu madre abre, qué vieja más buena
Le digo ""¡Hola!"", pero no para bola
¿Qué se ha creído, vieja chola?
Go and serve the food, mom
Que tengo hambre
If you don't hurry, me va a dar un calambre
¿Y usted, señor? Why's your chin on the floor?
Cierre la boca, por favor
What's this, amor, these little huevos?
Esto sí que yo no pruebo
I'm used to good ol' fashioned
Homestyle Spanish cooking
If I try that, I'll be puking
Well, it's been a pleasure but we got to go
Regresaremos temprano
Cinco, seis, o siete de la mañana
Su hija está en buenas manos

Rico
Suave
Rico
Suave
Rico
Suave
Rico
Suave
Rico
Suave
Rico
Suave
Rico
Suave
Rico
Suave
Rico
Suave","latin, 80s, hip hop, rap, christian"
89,90,"""Disappear""",INXS,"9 ContributorsDisappear Lyrics“Disappear” is a single by INXS, the second single taken from their album X. It peaked at #8 on the Billboard Hot 100, becoming the band’s seventh and last top 10 single. It was a lesser hit in the UK Singles… Read More 
Do do do, do do do
Do, do do
Do do do, do do do
Do do do do
Do do do, do do do
Do, do do
Do do do, do do do
Do do do do

Say I'm crying
I'm looking at what's on T.V
Pain and suffering
And the struggle to be free
It can't ever be denied, and I
Never will ignore
But when I see you coming
I can take it all

You're so fine
Lose my mind
And the world seems to disappear
All the problems, all the fears
And the world seems to disappear

Do do do, do do do
Do, do do
Do do , do do
Do do do do
Do do, do do
Do do do
Do do, do do
Do do do do

Say you're mine
And give yourself to the
Feelings that you know
I'm needing
All that you can give me
All the things
That you do so well
Words are healing
Sweet anticipation
Making spells
As the shadows close in
And fall across all our yesterdays

You're so fine
Lose my mind
And the world seems to disappear
All the problems, all the fears
And the world seems to disappear

You're so fine
Lose my mind
And the world seems to disappear
All the problems, all the fears
And the world seems to disappear

Disappear, disappear, disappear, disappear, disappear, disappear, disappear, disappear
… Do do do, do do do
Do, do do
Do do do, do do do

Say if I could
Look into myself and reason
But I could never, never see or
Make sense of the deal
Turn around
Am I looking at salvation?
Make me realize all that I am, baby
You put the light inside this man

You're so fine
Lose my mind
And the world seems to disappear
All the problems, all the fears
And the world seems to disappear

You're so fine
Lose my mind
And the world seems to disappear
All the problems, all the fears
And the world seems to disappear
You're so fine
Lose my mind
And the world seems to disappear
All the problems, all the fears
And the world seems to disappear
You're so fine
Lose my mind...","rock, new wave, 80s, australian, pop"
90,91,"""Groove Is in the Heart""",Deee-Lite,"56 ContributorsGroove Is in the Heart LyricsWhat happens when a girl from a small steel town moves to New York City and takes up with a Ukrainian and a Japanese art student?  The biggest club music hit of 1990, among other things. This is Deee-Lite’s… Read More 
(We're going to dance)
(We're going to dance)
(We're going to dance and have some fun)
Dig!

The chills that you spill up my back keep me filled
With satisfaction when we're done
Satisfaction of what's to come
I couldn't ask for another
No, I couldn't ask for another (You know that's right)
Your groove I do deeply dig
No walls, only the bridge
My supper dish, my succotash wish (Sing it, baby)
I couldn't ask for another (Uh huh, uh huh)
No, I couldn't ask for another

Groove is in the heart
Groove is in the heart
Groove is in the heart (Astronomical)
Groove is in the heart
(Hit me!)

(Watch out!)

The depth of hula groove
Moves us to the nth hoop
We're gonna groove to Horton Hears a Who-who
I couldn't ask for another
No, I couldn't ask for another
DJ Soul was on a roll
I've been told he can't be sold
He's not vicious or malicious
Just de-lovely and delicious
I couldn't ask for another

Some looks in this torso (Uh, yeah)
Hot, got a deal, you wanna know (wanna know)
Delightful, truly delightful (lightful)
Makin' it, doin' it, 'specially at a show (show)
Feelin' kinda high like a Hendrix haze (haze)
Music makes motion, moves like a maze (maze)
All inside of me, heart especially (side, yeah)
Hilt of the rhythm, where I wanna be (c'mon)
Flowin', glowin' with electric eyes (eyes)
You dip to the dive, baby yo, realize (yeah)
Baby, you see the funky side of me
Baby, you'll see that rhythm is the key (yeah)
Get, get, wit' it, wit' it, can't think, quit it, quit it
Stomp on the stoop when I hear a funk loop (bloop)
Playin' Pied Piper, follow what's true
Baby, just sing about the groove!
(Sing it!)

Groove is in the heart (na na na na na)
Groove is in the heart (na na na na na)
Groove is in the heart (na na na na na)
Groove is in the heart

(One, two, three)
(Blulululu!!)

Blow them horns along
(The groove is in your heart)

Groove is in the heart (yeah)
Groove is in the heart
Groove is in the heart
Groove is in the heart

Hmmmmm
He he he he
C'mon, y'all deep
Y'all are crazy, man","dance, pop, electronic, 90s, House"
91,92,"""All This Time""",Sting,"25 ContributorsAll This Time LyricsThe Soul Cages was a dark moment for Sting. His parents had both died in 1989 from cancer, and he was heavily depressed. This song was written about the death of Sting’s father, but expressed with… Read More 
I looked out across the river today
Saw a city in the fog and an old church town where the seagulls play
Saw the sad shire horses walking home in the sodium light
Two priests on the ferry
October geese on a cold winter's night

All this time the river flowed
Endlessly to the sea
Two priests came 'round our house tonight
One young, one old, to offer prayers for the dying to serve the final rite
One to learn, one to teach which way the cold wind blows
And fussing and flapping in priestly black like a murder of crows

All this time the river flowed
Endlessly to the sea
If I had my way
I'd take a boat from the river
And I'd bury the old man
I'd bury him at sea

Blessed are the poor, for they shall inherit the earth
Better to be poor than be a fat man in the eye of the needle
As these words were spoken I swear I hear the old man laughing
What good is a used up world and how could it be worth having?

All this time the river flowed
Endlessly like a silent tear
All this time the river flowed
Father, if Jesus exists then how come he never lives here?
Teachers told the Romans built this place
They built a wall and a temple and an edge of the empire garrison town
They lived and they died
They prayed to their gods, but the stone gods did not make a sound
And their empire crumbles 'till all that was left
Were the stones the workmen found

All this time the river flowed
In the falling light of a Northern sun
If I had my way, take a boat from the river
Men go crazy in congregations, they only get better one by one
One by one

I looked out across the river today
Saw a city in the fog and an old church town where the seagulls play
Saw the sad shire horses walking home in the sodium light","rock, pop, classic rock, british, singer-songwriter"
92,93,"""The One and Only""",Chesney Hawkes,"16 ContributorsThe One and Only Lyrics
I am the one and only
Oh, yeah

Call me, call me by my name
Or call me by my number
You put me through it
I'll still be doing it the way I do it
And yet, you try to make me forget
Who I really am, don't tell me I know best
I'm not the same as all the rest

I am the one and only
Nobody I'd rather be
I am the one and only
You can't take that away from me

I've been a player in the crowd scene
A flicker on the big screen
My soul embraces one more in a million faces
High hopes and aspirations
Ideas above my station, maybe
But all this time I've tried
To walk with dignity and pride

I am the one and only
Nobody I'd rather be
I am the one and only
You can't take that away from me

I can't wear this uniform without some compromises
Because you'll find out that we come
In different shapes and sizes
No one can be myself like I can
For this job, I'm the best man
And while this may be true
You are the one and only you

I am the one and only
Nobody I'd rather be
I am the one and only
You can't take that away from me
I am the one and only (I am the one and only)
Nobody I'd rather be
I am the one and only (The one and only)
You can't take that away from me","pop, rock, 80s, british, 90s"
93,94,"""O.P.P.""",Naughty by Nature,"102 ContributorsO.P.P. LyricsBefore they called themselves Naughty By Nature, the East Orange NJ rappers Tony “Double T Treachery” Criss, Kier “Kay Gee” Gist and “Vinnie Rock” Brown released an album for RCA Records under the name The… Read More 
Arm me with harmony
Dave, drop a load on 'em

O.P.P., how can I explain it? I'll take it, frame by frame it
To have y'all all jumpin', shoutin', sayin' it
O is for ""other,"" P is for ""people,"" scratch your temple
The last P, well, that's not that simple, huh
It's sort of like, oh well, another way to call a cat a kitten
It's five little letters that are missing here
You get it on occasion if the other party isn't gaming
It seems I gotta start the explaining, bust it
You ever had a girl and met her on a nice hello?
You get her name and number, then left feeling real mellow
You get home, wait a day, she's what you wanna know about
Then you call up and it's her girlfriend's or her cousin's house?
It's not a front, an F to the R to the O to the N to the T
It's just her boyfriend's at her house (Oh, that's why she's scary)
It's O.P.P. time, other people's, but you get it
There's no room for relationships, there's just room to hit it
How many brothers out there know just what I'm getting at?
Who think it's wrong 'cause I was splitting and co-hitting that?
Well, if you do, that's O.P.P., and you're not down with it
But if you don't, here's your membership

You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
Who's down with O.P.P.? (Every last homie)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
Who's down with O.P.P.? (All the homies)

Well, for the ladies, O.P.P. means something gifted
The first two letters the same, but the last is something different
It's the longest, loveliest, lean, I call it the leanest
It's another five-letter word rhyming with ""cleanest"" or ""meanest""
I won't get into that, I'll do it, uh, sort of properly
I'll say the last P, hmm, stands for ""property""
Now lady, here comes a kiss
Blow a kiss back to me, now tell me exactly
Have you ever known a brother who had another like a girl or wife?
And you just had to stop a toast 'cause he looked just that nice?
You looked at him, he looked at you, and you knew right away
He had someone, but he was gonna be yours anyway
You couldn't be seen with him at all and still you didn't care
'Cause in a room behind a door, no one but y'all are there
When y'all are finished, y'all can leave and only y'all would know
And y'all could throw that skeleton bone right in the closet door
Now don't be shy, 'cause if you're down, I want your hands up high
Say O.P.P. (O.P.P.), I like to say with pride
Now when you do it, do it well and make sure that it counts
You're now down with a discount

You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
Who's down with O.P.P.? (Every last lady)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
Who's down with O.P.P.? (All the ladies)

A scab tried to O.P.P. me, I had a girl and she knew that
Matter fact, her and my girl was partners that
Had a fall-out, disagreement, yeah, an argument
She tried to do me, so we did it in my apartment, bust it
That wasn't the thing, it must've been the way she hit the ceiling
'Cause after that she kept on coming back and catching feelings
I said, ""Let's go, my girl is coming, so you gotta leave""
She said, ""Oh no, I love you, Treach,"" I said, ""Now, child, please
You gots to leave, come grab your coat right now, you gotta go""
I said, ""Now look, you choose the stairs or choose the stair window
This was a fling, a little thing you shouldn't have brought your heart
'Cause you know I was O.P.P., hell, from the very start""
Come on, come on, now let me tell you what it's all about
When you get down, you can't go 'round runnin' off at the mouth
That's rule number one in this O.P.P. establishment
You keep your mouth shut and it won't get back to her or him
Exciting, isn't it? A special kinda business
Many of you will catch the same sorta O.P.P. messing with
Him or her, for sure, I'm going to admit it
When O.P.P. comes, damn skippy, I'm with it

You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
Who's down with O.P.P.? (This whole party)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
You down with O.P.P.? (Yeah, you know me)
Who's down with O.P.P.? (This whole party)

Break it down","Hip-Hop, rap, old school, east coast rap, hip hop"
