Unnamed: 0,No.,Title,Artist(s),lyrics,genres
74,75,"""Pink Cadillac""",Natalie Cole,"11 ContributorsPink Cadillac Lyrics
You may think I'm fooling
For the foolish things I do
You may wonder how come I love you
When you get on my nerves like you do
Well, baby, you know you bug me
There ain't no secret about that
Well, come on over here and hug me
Baby, I'll spill the facts

Well, honey it ain't your money
'Cause I got plenty of that

I love you for your pink Cadillac
Crushed velvet seats
Riding in the back, oozing down the street
Waving to the girls, peeling out of sight
Spending all my money on a Saturday night
Honey, I just wonder what you do there in the back
Of your pink Cadillac
Pink Cadillac

Well now, way back in the Bible
Temptations always come along
There's always somebody tempting you
Into doing something they know is wrong
Well, they tempt you, ma'am, with silver
And they tempt you, sir, with gold
And they tempt you with the pleasures
That flesh does surely hold

They said Eve tempted Adam with an apple
Man, I ain't going for that

I know it was her pink Cadillac
Crushed velvet seats
Riding in the back, oozing down the street
Waving to the girls, peeling out of sight
Spending all my money on a Saturday night
Honey, I just wonder what you're doing in the back
Of your pink Cadillac
Pink Cadillac, yeah

Now, now, now, now, some folks say it's too big
And uses too much gas
Some folks say that it's too old
And that it just goes too fast
Oh, but love is bigger than a Honda (Honda)
And it's bigger than a Subaru (That too)
Hey man, there's only one thing
And one car that will do
Anyway we don't have to drive it
Honey, we can park it out in back
And have a party in your

Pink Cadillac
Crushed velvet seats
Riding in the back, oozing down the street
Waving to the girls, peeling out of sight
Spending all my money on a Saturday night
Honey, I just wonder what you do there in the back
Of your pink Cadillac

You know the one I mean, Le Car
Oh, oh, oh, Cadillac
In the dark, can't do that
When we park in the back of your pink Cadillac (Uh-uh)
Oh, I like what you do when do what you do in your pink
Pretty, pretty, pretty pink Cadillac
In the dark, can't do that
In the back of your pink Cadillac","jazz, female vocalists, soul, vocal jazz, blues"
75,76,"""Fast Car""",Tracy Chapman,"135 ContributorsTranslationsFrançaisEspañolDeutschFast Car Lyrics“Fast Car” is a song by American singer-songwriter Tracy Chapman. It was released in April 1988 as the lead single from her self-titled debut album. Her appearance on the Nelson Mandela 70th Birthday Tribute… Read More 
You got a fast car
I want a ticket to anywhere
Maybe we make a deal
Maybe together we can get somewhere
Any place is better
Starting from zero, got nothing to lose
Maybe we'll make somethin'
Me, myself, I got nothing to prove

You got a fast car
I got a plan to get us outta here
I been working at the convenience store
Managed to save just a little bit of money
Won't have to drive too far
Just across the border and into the city
You and I can both get jobs
Finally see what it means to be living

See, my old man's got a problem
He lives with a bottle, that's the way it is
He says his body's too old for workin'
His body's too young to look like his
When mama went off and left him
She wanted more from life than he could give
I said, ""Somebody's gotta take care of him""
I quit school and that's what I did

You got a fast car
Is it fast enough so we can fly away?
We gotta make a decision
Leave tonight or live and die this way
So I remember when we were drivin', drivin' in your car
Speed so fast, I felt like I was drunk
City lights lay out before us
And your arm felt nice wrapped 'round my shoulder
And I had a feeling that I belonged
I had a feelin' I could be someone
Be someone, be someone

You got a fast car
We go cruisin', entertain ourselves
You still ain't got a job
And I work in a market as a checkout girl
I know things will get better
You'll find work and I'll get promoted
And we'll move out of the shelter
Buy a bigger house and live in the suburbs
So I remember when we were drivin', drivin' in your car
Speed so fast, I felt like I was drunk
City lights lay out before us
And your arm felt nice wrapped 'round my shoulder
And I had a feeling that I belonged
I had a feelin' I could be someone
Be someone, be someone

You got a fast car
I got a job that pays all our bills
You stay out drinkin' late at the bar
See more of your friends than you do of your kids
I'd always hoped for better
Thought maybe together, you and me'd find it
I got no plans, I ain't going nowhere
So take your fast car and keep on drivin'

So I remember when we were drivin', drivin' in your car
Speed so fast, I felt like I was drunk
City lights lay out before us
And your arm felt nice wrapped 'round my shoulder
And I had a feeling that I belonged
I had a feelin' I could be someone
Be someone, be someone

You got a fast car
Is it fast enough so you can fly away?
You gotta make a decision
Leave tonight or live and die this way","female vocalists, folk, singer-songwriter, soul, acoustic"
76,77,"""Electric Blue""",Icehouse,"12 ContributorsElectric Blue Lyrics
If a boy had a chance
A chance with someone like you
Are you gonna break his heart?
Let him cry for the moon?

Are you hiding somewhere behind those eyes?

(I just freeze) I just freeze
Every time you see through me
And it's all over you
Electric blue
(On my knees) On my knees
Help me, baby
Tell me, what can I do?
Electric blue

Oh, I had a dream
For a moment, I believed it was true
Oh, I'd have given anything
Just to be there with you

Are you hiding somewhere behind those eyes?

(I just freeze) I just freeze
Every time you see through me
And it's all over you
Electric blue
(In too deep) In too deep
Standin' here waitin'
As I'm breakin' in two
Electric blue
(I can see) I can see
Can see that it may be
Just a vision of you
Electric blue
(On my knees) On my knees
Help me, baby
Tell me, what can I do?
Electric blue

(Help me, baby!)

Are you hiding somewhere behind those eyes?

(In those eyes) I just freeze
Every time you see through me
And it's all over you
Electric blue
(In too deep) In too deep
Standin' here waitin'
As I'm breakin' in two
Electric blue
(I can see) I can see
Can see that it may be
Just a vision of you
Electric blue
(On my knees) On my knees
Help me, baby
Tell me, what can I do?
Electric blue
(In those eyes) I just freeze
Every time you see through me
And it's all over you
Electric blue
(In too deep) In too deep
Standin' here waitin'
As I'm breakin' in two
Electric blue
(I can see) I can see
Can see that it may be
Just a vision of you
Electric blue
(On my knees) On my knees
Help me, baby
Tell me, what can I do?
Electric blue

Mmmm
Electric blue
Electric blue
Electric blue
Electric blue","new wave, 80s, australian, pop, rock"
77,78,"""The Valley Road""",Bruce Hornsby and the Range,"9 ContributorsThe Valley Road Lyrics“The Valley Road”  is the second track and first single from 1988’s Scenes From the Southside.
Like many songs by the band, it’s socio-political in nature and details a scenario that Hornsby found all too… Read More Sometimes I lead, sometimes I follow
This time I'll go where she wants me to go
She said maybe today, maybe tomorrow
Deep in the woods down the low valley road
While no one was lookin' on the old plantation
He took her all the way down the long valley road
They sent her away not too much later
And left him walking down the old valley road
Walk on
Walk on, walk on alone
Walk on, walk on
Walk on alone, alone
Out in the hall, they were talking in a whisper
Everybody noticed she was gone awhile
Somebody said she's gone to her sister's
Everybody knew what they were talking about
Whoa, while no one was lookin' on the old plantation
He showed her what they do down the long valley road
She came back around like nothing really happened
And left him standing on the old valley road
Walk on
Walk on, walk on alone
Walk on, walk on
Walk on, walk on, on the valley road

Standing like a stone on the old plantation
The rich old man would have never let him in
Good enough to hire, not good enough to marry
When it all happens, nobody wins
Walk on
Walk on, walk on alone
Walk on, walk on
Walk on, walk on alone, alone","80s, classic rock, rock, singer-songwriter, pop"
78,79,"""Don't Be Cruel""",Bobby Brown,"19 ContributorsDon’t Be Cruel Lyrics“Don’t Be Cruel” peaked at #8 on the Billboard Hot 100 and topped Billboard’s R&B chart for 2 weeks in 1988.
Music Video
Girl, the only thing that matters in my life
Is that I'm down for you and treat you right
You've got no cause to treat me cold as ice

Oh, oh, oh, girl, as long as I've been giving my love to you
You should be giving me your love too, oh
But you just keep on acting just like a fool
You know it ain't cool

Don't be cruel, 'cause I would never be that cruel to you
Uh no, oh oh, no
Don't be cruel
Girl, you need to change your attitude
Uh no, oh, uh don't be cruel

Hey, yo, cutie what's up with this attitude?
I thought I was being real good to you
I treat you sweet, take you out at night
But you never say thanks, girl, that ain't right
I bought you diamonds even gave you pearls
I took you for a cruise all around the world
I treat you high-post but you play me close
And if I put a drink up, you won't even toast

Girl, I work so hard for you from nine to five
So you could have the finer things in life
Since you're the kind that's never satisfied

Oh, oh, oh, girl, as long as I've been giving my heart to you
You should be giving me your heart too, oh
But you just keep on acting just like a fool
You know it ain't cool

Don't be cruel, 'cause I would never be that cruel to you
Uh no, oh oh, no
Don't be cruel
Girl, you need to change your attitude
Uh no, oh, uh, don't be cruel

From fancy cars to diamond rings
I've just about given you everything
There's really not much I won't do for you
I bought you twelve yellow roses and candy too
I like to be up front and never play the back
But the way you treat me girl is like a heart attack
I'm a real troop trooper aiming for the top
And with you by my side, d-dollars I will clock

Oh, oh, oh, girl, as long as I've been giving my love to you
You should be giving me your love too, oh
But you just keep on acting just like a fool
You know it ain't cool
It just ain't cool (Hoo)
Don't be cruel
I know, oh

We used to hang out tough, just kickin' around
We discovered a love that had never been found
You gave me your heart, I gave you my mind
But a true love affair we could never find
Although I want you bad I could let you go
'Cause there's a lot of girls out there that won't say no
Lo to the fact that I want you, Jackie
I want you more than human eyes can see
But you had to start illin', tryna make a killin'
Thought about the dollars I make and you were willing
To be with me, Bobby B
But with a bad attitude I can't compete
Now you know my name, now I know your game
You want to be with me you got to be the same way
That another girl would be, and if you wanna be with me

Don't be cruel (Don't be, don't be), 'cause I would never be that cruel to you
(Don't be, don't be, baby)
Uh no, oh oh, no
Don't be cruel (Don't be, don't be)
Girl, you need to change your attitude
Uh no, oh, uh, don't be cruel
Don't be cruel (Don't be, don't be), 'cause I would never be that cruel to you
(Don't be, don't be, baby)
Uh no, oh oh, no
Don't be cruel (Don't be, don't be)
Girl, you need to change your attitude (No, oh)
Uh no, oh

We used to hang out tough, just kickin' around
We discovered a love that had never been found
You gave me your heart, I gave you my mind
But a true love affair we could never find
Although I want you bad I could let you go
'Cause there's a lot of girls out there that won't say no
Lo to the fact that I want you, Jackie
I want you more than human eyes can see
But you had to start illin', tryna make a killin'
Thought about the dollars I make and you were willing
To be with me, Bobby B
But with a bad attitude I can't compete
Now you know my name, now I know your game
You want to be with me you got to be the same way
That another girl would be, and if you wanna be with me

Don't be cruel, 'cause I would never be that cruel to you
Uh no, oh oh, no
Don't be cruel (Don't be, don't be)
Girl, you need to change your attitude
Uh no, oh, uh, don't be cruel
Don't be cruel (Don't be, don't be), 'cause I would never be that cruel to you
(Don't be, don't be, baby)
Uh no, oh","rnb, new jack swing, 80s, soul, pop"
79,80,"""Always on My Mind""",Pet Shop Boys,"16 ContributorsAlways On My Mind LyricsCover of the country standard written by Johnny Christopher, Mark James and Wayne Carson, first recorded by Brenda Lee and made famous by Willie Nelson, Elvis Presley and numerous other artists.
Maybe I didn't treat you
Quite as good as I should
Maybe I didn't love you
Quite as often as I could

Little things I should have said and done
I never took the time

You were always on my mind
You were always on my mind

Maybe I didn't hold you
All those lonely lonely times
And I guess I never told you
I'm so happy that you're mine

If I made you feel second best
I'm so sorry I was blind

You were always on my mind
You were always on my mind

Tell me
Tell me that your sweet love hasn't died
Give me
One more chance to keep you satisfied
Satisfied


Little things I should have said and done
I never took the time

You were always on my mind
You were always on my mind

Tell me
Tell me that your sweet love hasn't died
Give me
One more chance to keep you satisfied

You were always on my mind
You were always on my mind
You were always on my mind
You were always on my mind
You were always on my mind
You were always on my mind

Maybe I didn't treat you quite as good as I should
Maybe I didn't love you quite as often as I could
Maybe I didn't hold you all those lonely, lonely times
And I guess I never told you, I'm so happy that you're mine
(Maybe I didn't love you...)","synthpop, electronic, pop, 80s, new wave"
80,81,"""Piano in the Dark""",Brenda Russell featuring Joe Esposito,,"soul, female vocalists, rnb, Smooth Jazz, rhythm and blues"
81,82,"""When It's Love""",Van Halen,"12 ContributorsWhen It’s Love Lyrics
Ha

Everybody's looking for something
Something to fill in the holes
We think a lot, but don't talk much about it
'Til things get out of control, oh

How do I know when it's love?
I can't tell you, but it lasts forever
Oh, how does it feel when it's love?
It's just something you feel together
When it's love

You look at every face in a crowd
Some shine and some keep you guessing
Waiting for someone to come into focus
Teach you your final love lesson

How do I know when it's love?
I can't tell you, but it lasts forever
Oh, how does it feel when it's love?
It's just something you feel together

(Oh-oh, oh-oh) Oh, when it's love
(Oh-oh, oh-oh) You can feel it, yeah
(Oh-oh, oh-oh) Nothing's missing, yeah


(Oh-oh, oh-oh) Yeah, you can feel it
(Oh-oh, oh-oh) Oh, when it's love
(Oh-oh, oh-oh) When nothing's missing, ow

How do I know when it's love?
I can't tell you, but it lasts forever
Ooh, how does it feel when it's love?
It's just something you feel together, hey
How do I know when it's love?
I can't tell you, but it lasts forever
When it's love
Ooh, when it's love
Hey, it'll last forever

When it's love
You and I
We're gonna feel this thing together
When it's love
Ooh, when it's love, baby
You can feel it, yeah
We'll make it last forever
Ooh, when it's love","hard rock, classic rock, rock, heavy metal, 80s"
82,83,"""Don't Shed a Tear""",Paul Carrack,"9 ContributorsDon’t Shed a Tear LyricsTwhe tune was written by Canadian singer-songwriter/guitarist Eddie Schwartz, along with fellow songwriter Rob Friedman. Schwartz, who was fresh off of writing “Hit Me with Your Best Shot” for Pat Benatar… Read More Cab fare to nowhere is what you are
A white line to an exit sign is what you are
Oh but I saw in you, now I see through
CHORUS:
Don't shed a tear for me
My life won't end without you
Long as the night will be
The sun will rise without you
A locked door on a candy store is what you are
A slim chance in tight pants is what you are
All that I loved you for, I want it more
CHORUS
You are giving what I'm not taking
I'm not missing what we ain't making
Oh but I saw in you, now I see through
CHORUS
CHORUS
Don't shed no tears
I don't need a thing","singer-songwriter, soft rock, pop, soul, rock"
83,84,"""We'll Be Together""",Sting,"13 ContributorsWe’ll Be Together LyricsWe’ll Be Together is a song that appears as the seventh track on Nothing Like The Sun. According to Sting, the song was written for the Japanese beer company Kirin to use in their commercials. However, in the… Read More 
Woo!
Owww!
Ah!

I see me with you and all the things you do
Keep turning round and round in my mind
Forget the weather we should always be together
And any other thought is unkind

To have you with me I would swim the sevens seas
I need you as my guide and my light
My love is a flame that burns in your name
We'll be together
We'll be together tonight

Together
We'll be together, yeah
Together
We'll be together, yeah
Together
We'll be together, yeah

I see you with me and all I wanna be
Is dancing here with you in my arms (Ah!)
Forget the weather we should always be together
Always be a slave to your charm

To have you with me I would swim the sevens seas
I need you as my guide and my light
My love is a flame that burns in your name
We'll be together
We'll be together tonight

Together
We'll be together, yeah
Together
We'll be together, yeah
Together
We'll be together, yeah

Call me baby. You can call me anything you want
Call me baby Call me Just call me
Call me

Ow!

I see you with me and baby makes three
I see me with you and all the things we do
Forget the weather we should always be together
I need you as my guide and my light
My love is a flame that burns in your name
We'll be together We'll be together tonight

Together
We'll be together, yeah
Together
Together
We'll be together, yeah
Together
We'll be together, yeah
Together
We'll be together tonight
Together
We'll be together tonight
We'll be together
Together
We'll be together tonight
Together
We'll be together tonight
Together
We'll be together tonight
If you need somebody
Together
We'll be together tonight
Together
We'll be together tonight
Together
We'll be together tonight
Together
We'll be together tonight
If you wanna keep something precious
Together
We'll be together tonight
Together
We'll be together tonight
Together
We'll be together tonight
Together
We'll be together tonight
Together
We'll be together tonight
Love somebody
Let's get together
Together
We'll be together tonight
Love somebody
Let's get together
If you love somebody","rock, pop, classic rock, british, singer-songwriter"
84,85,"""I Hate Myself for Loving You""",Joan Jett and the Blackhearts,"27 ContributorsI Hate Myself for Loving You Lyrics“I Hate Myself For Loving You” is the first single from Joan Jett And The Blackhearts' 1988 album Up Your Alley. Former Rolling Stones guitarist Mick Taylor provides the guitar solo on the track.
Jett… Read More 
Midnight, gettin' uptight, where are you?
You said you'd meet me, now it's quarter to two
I know I'm hangin' but I'm still wantin' you
Hey Jack, it's a fact they're talkin' in town
I turn my back and you're messin' around
I'm not really jealous, don't like lookin' like a clown

I think of you every night and day
You took my heart and you took my pride away

I hate myself for loving you
Can't break free from the things that you do
I wanna walk but I run back to you
That's why I hate myself for loving you
Ow! Uh

Daylight, spent the night without you
But I've been dreamin' 'bout the lovin' you do
I'm over bein' angry 'bout the hell you put me through
Hey, man, bet you can treat me right
You just don't know what you was missin' last night
I wanna see you begging, say forget it just for spite

I think of you every night and day
You took my heart and you took my pride away

I hate myself for loving you
Can't break free from the things that you do
I wanna walk but I run back to you
That's why I hate myself for loving you
Ow! Uh


I think of you every night and day
You took my heart and you took my pride away

I hate myself for loving you
Can't break free from the things that you do
I wanna walk but I run back to you
That's why I hate myself for loving you
Ow! Uh

I hate myself for loving you
Can't break free from the things that you do
I wanna walk but I run back to you
That's why I hate myself for loving you
Ow! Uh

I hate myself for loving you
I hate myself for loving you
I hate myself for loving you
I hate myself
I hate myself for loving you","rock, classic rock, female vocalists, 80s, punk"
85,86,"""I Don't Want to Live Without You""",Foreigner,"7 ContributorsI Don’t Want to Live Without You Lyrics
I find myself in a strange situation
And I don't know how
What seemed to be an infatuation
Is so different now
I can't get by if we're not together
Ooh can't you see
Girl, I want you now and forever
Close to me

I'm longing for the time
I'm longing for the day
Hoping that you will promise to be mine
And never go away

I don't want to live without you
I could never live without you
Live without your love

I ask myself but there's no explanation
For the way I feel
I know I've reached the right destination
And I know it's real

I'm longing for the time
I'm longing for the day
When I'll be giving you this heart of mine
Believe me when I say


Now I don't want to live without you
I don't want to live without you
I could never be without you
Be without your love
I don't want to live without you
Live without your love
You see I'm lost without your love

Oh...oh
Without your love","classic rock, rock, hard rock, 80s, pop"
86,87,"""Nite and Day""",Al B. Sure!,"19 ContributorsNite and Day Lyrics“Nite and Day” was the first track recorded and first single for the In Effect Mode album. The song peaked at #7 on the Billboard Hot 100 and #1 on the Billboard Hot Black Singles charts. The single was… Read More 

Woo
Ah, can you feel it, baby?
I can (Ayy, yay)
Um, excuse me, do you think that I might be able to touch you?
(Who me?) (Ayy, yay)

I can tell you how I feel about you night and day
How I feel about you (No, no)
I can tell you how I feel about you night and day
How I feel about you

I'll love you more in the rain or shine
And making love in the rain is fine
A love so good and I call it mine
Love is blind

I can tell you how I feel about you night and day
How I feel about you (No, no, no)
I can tell you how I feel about you night and day
How I feel about you (Ho-oh)

Believe me when I say that I do care (I can tell you, woo)
I'd like to run my fingers through your hair (I can tell you how)
Baby, if you left I could not bear (I can tell you how)
Please don't share
Do you love me? Please let me know (I can tell you)
Don't fight the feeling, just let it show (I can tell you)
A feeling so deep that comes within (I can tell you)
What kind of love am I in? Ooh

I can tell you how I feel about you night and day
How I feel about you (No, no, no)
I can tell you how I feel about you night and day
How I feel about you (Ho-oh)

If you and I were one, girl
The love we'd share would be so fun
Just take my hand and you'll see, girl
That we'd take off into another world

I can tell you how I feel about you night and day (Uh-huh)
(Uh-huh, uh-huh, uh)
I can tell you how I feel about you night and day
(Making love in the rain is fine, uh-huh)
(Kyle West, break it down, ooh)

I can tell you how I feel about you night and day
(Night and day, night and day, night and day)
I can tell you how I feel about you night and day
(Making love in the rain is fine, uh-huh, woo)
I can tell you how I feel about you night and day
(Uh-huh, uh-huh, uh-huh, hoo, hoo)
I can tell you how I feel about you night and day
(How I feel about you, how I feel about you)","rnb, new jack swing, soul, male vocalists, love songs"
87,88,"""Don't You Know What the Night Can Do?""",Steve Winwood,"4 ContributorsDon’t You Know What the Night Can Do? Lyrics
Hear the night music playing?
Don't you know what it's saying?
We should feel it together
Forever
Feel the beat and just hold on
To the sweet midnight flowing
Feel the music inside you
I'll be there, too

Now's the time our dreams are finally coming true
Feels so good we're crying
Now's the time when it's down to me and you
Spread these wings, we'll be flying

Don't you know what the night can do?
Don't you know when it's touching you?
Don't you know what the night can do?

Time to show all your feeling
All the night is revealing
Let the rhythm enfold you
Let me hold you
Now we turn into music
Now we will never lose it
When the rhythm and night ride
No heart can hide

There are times that never ever come again
Memories there for the making
When the night calls, we better let it in
All this love for the taking

Don't you know what the night can do?
Don't you know when it's touching you?
Won't you help me to let it through?
Don't you know what the night can do?

(Don't you know what the night can do?)
(Know what the night can do?)
(Don't you know what the night can do?)
(Don't you know what the night can do?) Oh-oh, oh
(Know what the night can do?) Oh, oh
(Don't you know what the night can do?)

There are times that never ever come again
Memories there for the making
When the night calls, we better let it in
All this love for the taking

Don't you know what the night can do?
Don't you know when it's touching you?
Won't you help me to let it through?
Don't you know what the night can do?

Oh-oh, oh
Ohh, oh-oh, no, no
No
Whoa-oh, whoa-oh
(Don't you know what the night can do?)
(Know what the night can do?) Whoa, whoa, oh
(Don't you know what the night can do?)
Oh, don't you know? (Don't you know what the night can do?)
Don't you know? (Know what the night can do?)
And don't you know? (Don't you know what the night can do?)
Whoa, whoa (Don't you know what the night can do?)
Whoa, whoa (Know what the night can do?)
(Don't you know what the night can do?) Ohh-oh, oh-oh, oh, oh
(Don't you know what the night can do?) Yeah
(Don't you know what the night can do?) Yeah, yeah
(Know what the night can do?) Yeah, oh, ho-oh
(Don't you know what the night can do?) Don't you know?
Don't you know? Don't you know, know?
Ohh, oh
Don't you know what the night can do?
Don't you know what the night can do?","classic rock, rock, 80s, singer-songwriter, pop"
88,89,"""One Moment in Time""",Whitney Houston,"29 ContributorsOne Moment in Time Lyrics“One Moment In Time” is a ballad written by Albert Hammond and John Bettis, produced by Narada Michael Walden and performed by Whitney Houston for the 1988 Summer Olympics.
Each day I live
I want to be
A day to give
The best of me
I'm only one
But not alone
My finest day
Is yet unknown
I broke my heart
Fought every gain
To taste the sweet
I face the pain
I rise and fall
Yet through it all
This much remains

I want one moment in time
When I'm more than I thought I could be
When all of my dreams are a heartbeat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
Then in that one moment of time
I will feel
I will feel eternity, mm

I've lived to be
The very best
I want it all
No time for less
I've laid the plans
Now lay the chance
Here in my hands

Give me one moment in time
When I'm more than I thought I could be
When all of my dreams are a heartbeat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
Then in that one moment of time
I will feel
I will feel eternity, oh

You're a winner for a lifetime
If you seize that one moment in time
Make it shine

Give me one moment in time
When I'm more than I thought I could be
When all of my dreams are a heartbeat away
And the answers are all up to me
Give me one moment in time
When I'm racing with destiny
Then in that one moment of time
I will be
I will be
I will be free, oh
I will be
I will be free","pop, soul, female vocalists, rnb, 80s"
89,90,"""Can't Stay Away from You""",Gloria Estefan and Miami Sound Machine,"8 ContributorsCan’t Stay Away From You Lyrics
""Time flies when you're havin' fun""
I heard somebody say
But if all I've been is fun
Then baby let me go
Don't wanna be in your way

And I don't wanna be your second choice
Don't wanna be just your friend
You keep telling me that you're not in love
You wanna throw it all away

But I can't stay away from you
I don't wanna let you go
And though it's killing me, that's true
There's just some things I can't control
Your love is slippin' through my hands
And though I've heard it all before
I know you're telling me the truth
I know it's just no use
But I can't stay away from you

Hold on to every bit of hope
That's all I ever do
Hoping you might change your mind
And call me up to say
How much you need me too

And though you're leaving me no other choice
Than to turn and walk away
Look over your shoulder, I'll be there
You can count on me to stay

'Cause I can't stay away from you
I don't wanna let you go
And though it's killing me, that's true
There's just some things I can't control
Your love is slippin' through my hands
Though I've heard it all before
I know you're telling me the truth
I know it's just no use
But I can't stay away from you

I know you're telling me the truth
I know it's just no use
But I can't stay away from you","pop, 80s, dance, latin, female vocalists"
90,91,"""Kissing a Fool""",George Michael,"35 ContributorsKissing a Fool LyricsKissing a Fool was the original title for George Michael’s debut solo album, but it was renamed Faith.
The vocals for the song were recorded in a-cappella in one take.
The song peaked at #5 on the Billboard… Read More 
You are far
When I could have been your star
You listened to people
Who scared you to death and from my heart
Strange that you were strong enough
To even make a start
But you'll never find peace of mind
'Til you listen to your heart

People, you can never change the way they feel
Better let them do just what they will
For they will, if you let them
Steal your heart from you
People will always make a lover feel a fool
But you knew I loved you
We could have shown them all
We should have seen love through

Fooled me with the tears in your eyes
Covered me with kisses and lies
So, bye
But, please don't take my heart

You are far
I'm never gonna' be your star
I'll pick up the pieces and mend my heart
Maybe I'll be strong enough
I don't know where to start
But I'll never find peace of mind, while I listen to my heart

People
You can never change the way they feel
Better let them do just what they will
For they will
If you let them steal your heart
And people will always make a lover feel a fool
But you knew I loved you
We could have shown them all
Ba-da, da, ah, ah-ah

But remember this, every other kiss
That you ever give long as we both live
When you need the hand of another man
One you really can surrender with
I will wait for you like I always do
There's somethin' there that can't compare with any other

You are far
When I could have been your star
You listened to people
Wwho scared you to death and from my heart
Strange that I was wrong enough to think you'd love me, too
I guess you were kissing a fool

You must have been kissing a fool","pop, 80s, british, soul, dance"
91,92,"""Cherry Bomb""",John Cougar Mellencamp,"10 ContributorsCherry Bomb Lyrics
Well, I lived on the outskirts of town
In an eight-room farmhouse, baby
When my brothers and friends were around
There was always somethin' doin'
Had me a couple of real nice girlfriends
Stopped by to see me every once in a while
When I think back about those days
All I can do is sit and smile

That's when a sport was a sport
And groovin' was groovin'
And dancin' meant everything
We were young and we were improvin'
Laughin', laughin' with our friends
Holdin' hands meant somethin', baby
Outside the club Cherry Bomb
Our hearts were really thumpin'
Say yeah, yeah, yeah
Say yeah, yeah, yeah

The winter days, they last forever
But the weekends went by so quick
Went ridin' around this little country town
We were goin' nuts, girl, out in the sticks
One night, me with my big mouth
Couple guys had to put me in my place
When I see those guys these days
We just laugh and say do you remember when?

That's when a sport was a sport
And groovin' was groovin'
And dancin' meant everything
We were young and we were improvin'
Laughin', laughin' with our friends
Holdin' hands meant somethin', baby
Outside the club Cherry Bomb
Our hearts were really thumpin'
Say yeah, yeah, yeah
Say yeah, yeah, yeah

Say yeah, yeah, yeah
Say yeah, yeah, yeah

Seventeen has turned thirty-five
I'm surprised that we're still livin'
If we've done any wrong
I'm hopin' that we're forgiven
Got a few kids of my own
And some days I still don't know what to do
I hope that they're not laughin' too loud
When they hear me talkin' like this to you

That's when a sport was a sport
And groovin' was groovin'
And dancin' meant everything
We were young and we were improvin'
Laughin', laughin' with our friends
Holdin' hands meant so much, baby
Outside the club Cherry Bomb
Our hearts were really thumpin'
Say yeah, yeah, yeah
Say yeah, yeah, yeah","rock, classic rock, singer-songwriter, 80s, pop"
92,93,"""I Still Believe""",Brenda K. Starr,"7 ContributorsI Still Believe LyricsI Still Believe was Brenda K. Starr’s lead single from her 1988 self-titled album.
Written by Antonina Armato and Giuseppe Cantarelli, Antonina wrote the song about the time her boyfriend proposed to her… Read More 
You look in my eyes
And I get emotional inside
I know it's crazy but
You still can touch my heart
And after all this time
You'd think that I
I wouldn't feel the same
But time melts into nothing
And nothing's changed

I still believe someday you and me
Will find ourselves in love again
I had a dream someday you and me
Will find ourselves in love again

Each day of my life
I'm filled with all the joy I could find
You know that I am not the desperate type
If there's one spark of hope left in my grasp
I'll hold it with both hands
It's worth the risk of burning
To have a second chance

No, no, no, no, no, no
I need you, baby
I still believe that we can be together
If we believe that true love
Never has to end
Then we must know that we will love again

I still believe (yeah)
Someday you and me will
Find ourselves in love again
Oh baby, yeah
I had a dream
Someday you and me will
Find ourselves in love again
I still believe
(Oh, baby, I do)
Someday you and me
(Just give me one more try) in love again
I had a dream
(I miss your love)
Someday you and me will
Find ourselves in love again

I still believe
(Yeah, I still believe)
Someday you and me (baby)
In love again","female vocalists, salsa, latin, pop, freestyle"
93,94,"""I Found Someone""",Cher,"20 ContributorsI Found Someone Lyrics
Don't you know
So many things - they come and go?
Like your words that once rang true
Just like the love I thought I found in you

And I remember the thunder
Talking 'bout the fire in your eyes
But you walked away when I needed you most
Now maybe, baby, maybe, baby

I found someone
To take away the heartache
To take away the loneliness
I've been feelin' since you've been gone
Since you've been gone

Dry your eyes
I never could bear to see you cry
Someday your love will shine through
And show you the feelings that you never really knew

But baby, don't you loose that thunder
Talking 'bout the fire in your eyes
You're lookin' at me but you still don't believe
That maybe baby, maybe baby

I found someone
To take away the heartache
To take away the loneliness
I've been feelin' since you've been gone
Since you've been gone

Too long on the border line
Wondering if your love was really mine
But you left me with open eyes
And when I realized

Baby, I found someone
To take away the heartache
To take away the loneliness
I've been feelin' since you've been gone
Baby, I found someone
To take away the heartache
To take away the loneliness
I've been feelin' since you've been gone
Since you've been gone","pop, female vocalists, 80s, dance, rock"
