Unnamed: 0,No.,Title,Artist(s),lyrics,genres
10,11,"""Where My Girls At?""",702,"17 ContributorsWhere My Girls At Lyrics“Where My Girls At?” was the first single off of the group 702’s self titled second album. The song was originally for TLC for their third album. The single became a hit for 702, reaching the top ten on the… Read More 
Ooh-ooh
Ah-ah, ah-ah, whoa-oh
Ooh-ooh, ooh-ooh

See, he's my property
And any girl that touch
I might just call your bluff
'Cause I don't give a...
Who are you to call my cell?
Oh, I'ma wish you well
'Cause any girl that tried has failed, oh

Where my girls at?
From the front to back (Ah)
Well, is you feelin' that? (Oh, no)
Put one hand up
Can you repeat that?
Tryna take my man
See, I don't need that (Yeah)
So, don't play yourself (Play yourself with me)
Where my girls at?
From the front to back
Well, is you feelin' that?
Put one hand up (No)
Can you repeat that?
Tryna take my man
See, I don't need that

Hey, hey, hey, hey
Don't you violate me
'Cause I'ma make you hate me
If you decide to mess with mine
Chomp you down to size
And make you realize
You done messed up this time

Where my girls at?
From the front to back
Well, is you feelin' that? (Oh)
Put one hand up (Whoa)
Can you repeat that?
Tryna take my man
See, I don't need that
So, don't play yourself (I don't need that)
Where my girls at? (No)
From the front to back
Well, is you feelin' that?
Put one hand up (Oh yeah)
Can you repeat that? (Oh yeah)
Tryna take my man
See, I don't need that (Yeah, yeah, yeah, yeah)

You must learn the rules
Don't come close to
Anything that belongs to me
He is mine
My property (So)
So, you must leave

Where my girls at? (Where my girls?)
From the front to back
Well, is you feelin' that? (Feelin' that)
Put one hand up
Can you repeat that?
Tryna take my man
See, I don't need that (My man)
So, don't play yourself (I don't need it)
Where my girls at?
From the front to back
Well, is you feelin' that? (Gettin' that)
Put one hand up
Can you repeat that?
Tryna take my man
See, I don't need that (Oh-oh, where, where, where, where?)
Where my girls at?
From the front to back
Well, is you feelin' that? (Is you feelin' that?)
Put one hand up
Can you repeat that? (Yeah)
Tryna take my man
See, I don't need that
So, don't play yourself (Where my girls at?)
Where my girls at? (Said where my girls at?)
From the front to back
Well, is you feelin' that? (Where my girls at?)
Put one hand up
Can you repeat that? (Where my girls at?)
Tryna take my man
See, I don't need that (Hey)","rnb, 90s, female vocalists, pop, Girl Groups"
11,12,"""If You Had My Love""",Jennifer Lopez,"39 ContributorsTranslationsEspañolsrpskiIf You Had My Love Lyrics“If You Had My Love” is a mid-tempo song, that features the use of a piano and guitar. Lyrically, the song is about Lopez confronting her admirer with a number of ground rules before they begin their… Read More 
If you had my love, and I gave you all my trust
Would you comfort me?
And if somehow you knew that your love would be untrue
Would you lie to me and call me ""baby""?

Now, if I give you me, this is how it's got to be
First of all, I won't take you cheatin' on me
Tell me, who can I trust if I can't trust in you?
And I refuse to let you play me for a fool (Yeah, yeah)

You said that we could possibly spend eternity
(You said that we could possibly spend eternity, yeah, yeah, yeah, yeah)
See, that's what you told me, that's what you said
But if you want me, you have to be fulfilling all my dreams
(You want me, you have to be fulfilling all my dreams, yeah, yeah, yeah, yeah)
If you really want me, bae

If you had my love, and I gave you all my trust
Would you comfort me?
Would you comfort me? Tell me, baby
And if somehow you knew that your love would be untrue, yeah (How you knew)
Would you lie to me and call me ""baby""? (Na, na, na, na, na)

You said you want my love and you've got to have it all
But first, there are some things you need to know
If you wanna live with all I have to give
I need to feel true love or it's got to end, yeah

I don't want you trying to get with me (Don't want you)
(Don't want you trying to get with me, yeah, yeah, yeah, yeah)
And I end up unhappy
I don't need the hurt and I don't need the pain
So before I do give myself to you
(So before I do give myself to you, yeah, yeah, yeah, yeah)
I have to know the truth
If I spend my life with you

If you had my love, and I gave you all my trust (Had my love, gave you trust)
Would you comfort me? What would you do, babe? Tell me right now
And if somehow you knew that your love would be untrue (I need to know, be untrue)
Would you lie to me and call me ""baby""? (Don't lie, don't you lie to me)
If you had my love, and I gave you all my trust (If I gave it to you)
What would you do? Would you comfort me? (Comfort me, ooh, tell me, baby)
And if somehow you knew that your love would be untrue (How you knew, be untrue)
Would you lie to me and call me ""baby""? (Would you lie to me? Don't you lie to me, baby)

Mmm, yeah
Ooh, na, na, na
Ooh
(If you had my)

If you had my love, and I gave you all my trust
Would you comfort me? (Would you comfort me? Tell me, baby, oh)
And if somehow you knew that your love would be untrue (Oh)
Would you lie to me and call me ""baby""? (Don't lie to me, call me ""baby"")
If you had my love, and I gave you all my trust (Had my love, gave my trust)
Would you comfort me? (What would you do if I gave it to you?)
And if somehow you knew that your love would be untrue (Tell me)
Would you lie to me and call me ""baby""? (Don't you lie to me, call me, call me ""baby"")

If you had my love, and I gave you all my trust
Would you comfort me?
And if somehow you knew that your love would be untrue
Would you lie to me and call me ""baby""?","pop, rnb, latin, female vocalists, dance"
12,13,"""Slide""",Goo Goo Dolls,"32 ContributorsSlide Lyrics“Slide” is the second track on the Goo Goo Dolls‘ sixth album Dizzy Up the Girl. It is one of their most popular songs and arguably the most misinterpreted.
Based on the melody and guitar riff, most people… Read More 
Could you whisper in my ear?
The things you wanna feel
I'd give you anything
To feel it comin'
Do you wake up on your own
Or wonder where you are?
And live with all your faults

I wanna wake up where you are
I won't say anything at all
So why don't you slide?
Yeah, we're gonna let it slide

Don't you love the life you killed?
Priest is on the phone
Your father hit the wall
Your ma disowned you
Don't suppose I'll ever know
Some means to be a man
Or something I can change
I live around here

I wanna wake up where you are
I won't say anything at all
So why don't you slide
Mm, slide

And I'll do anything you ever dreamed to be complete
Little pieces of the nothing that fall
Oh, May
Put your arms around me
What you feel is what you are
And what you are is beautiful
Oh, May
Do you wanna get married
Or run away?

Ooh-oo, ooh

And I'll do anything you ever dreamed to be complete
Little pieces of the nothin' that fall
Oh, May
Put your arms around me
What you feel is what you are
And what you are is beautiful
Oh, May
Do you wanna get married
Or run away?

I wanna wake up where you are
I won't say anything

(Yeah, slide)
And I'll do anything you ever dreamed to be complete
(Yeah, slide)
Little pieces of the nothing that fall
(Yeah, slide)
And I'll do anything you ever dreamed to be complete
(Yeah, slide)
Little pieces of the nothing that fall
Ohh-ohh, oh May

Yeah, slide between the sheets
Of all them beds you never knew
(Yeah, slide)
Why don't you slide into my room
Just slide into my room
And, oh, we'll run away
Run away, run away","rock, alternative rock, alternative, 90s, pop"
13,14,"""Have You Ever?""",Brandy,"23 ContributorsHave You Ever? Lyrics“Have You Ever?” is the 3rd single to the album, peaking at #1 in New Zealand, top 10 in Australia, top 20 in Canada and the UK, top 30 in Ireland and became Brandy’s second song to top the Billboard Hot 100,… Read More 
Have you ever loved somebody so much it makes you cry?
Have you ever needed something so bad you can't sleep at night?
Have you ever tried to find the words but they don't come out right?
Have you ever?
Have you ever? (Have you ever?)

Have you ever been in love, been in love so bad
You'd do anything, to make them understand?
Have you ever had someone steal your heart away?
You'd give anything to make them feel the same

Have you ever searched for words to get you in their heart?
But you don't know what to say and you don't know where to start?
Have you ever loved?

Have you ever loved somebody so much it makes you cry? (Oh)
Have you ever needed something so bad you can't sleep at night? (Just so bad)
Have you ever tried to find the words but they don't come out right?
Have you ever? (Have you ever?)
Have you ever? (Ooh)

Have you ever found the one you've dreamed of all of your life?
Do just about anything, to look into their eyes
Have you finally found the one you've given your heart to
Only to find that one won't give their heart to you?

Have you ever closed your eyes and dreamed that they were there?
And all you can do is wait for the day when they will care
Have you ever loved somebody?

Have you ever loved somebody so much it makes you cry? (Makes you wanna break down and cry)
Have you ever needed something so bad you can't sleep at night? (So, so bad)
Have you ever tried to find the words but they don't come out right? (Oh)
Have you ever? (Have you ever?)
Have you ever? (Have you ever, ever, ever? Oh, ooh)

What do I gotta do to get you in my arms, baby?
What do I gotta say to get to your heart
To make you understand how I need you next to me?
Gotta get you in my world
'Cause, baby, I can't sleep
Have you ever loved somebody?

Have you ever loved somebody so much it makes you cry? (So much, have you)
Have you ever needed something so bad you can't sleep at night? (Have you ever needed something, it breaks you apart inside?)
Have you ever tried to find the words but they don't come out right? Hoo

Have you ever?
Have you ever loved somebody?
Have you ever loved somebody so much it makes you cry?
Have you ever needed something so bad you can't sleep at night? (So bad, you, you can't sleep at, just can't sleep at night)
Have you ever tried to find the words but they don't come out right? (Find the words, don't come out, oh)
Have you ever? (Have you ever?)
Have you ever? (Have you ever, ever, ever?)
Oh, have you ever?","rnb, soul, pop, female vocalists, Hip-Hop"
14,15,"""I Want It That Way""",Backstreet Boys,"159 ContributorsTranslationsEspañolPortuguêsΕλληνικάDeutschI Want It That Way Lyrics“I Want It That Way” is about a strained relationship. The lyrical interpretation of this song, however, is notoriously muddled. They don’t necessarily make sense—and this is the subject of much the online… Read More 
Yeah

You are my fire
The one desire
Believe when I say
I want it that way

But we are two worlds apart
Can't reach to your heart
When you say
That I want it that way

Tell me why
Ain't nothin' but a heartache
Tell me why
Ain't nothing but a mistake
Tell me why
I never wanna hear you say
I want it that way

Am I your fire?
Your one desire
Yes, I know it's too late
But I want it that way

Tell me why
Ain't nothin' but a heartache
Tell me why
Ain't nothin' but a mistake
Tell me why
I never wanna hear you say
I want it that way

Now I can see that we've fallen apart
From the way that it used to be, yeah
No matter the distance, I want you to know
That deep down inside of me

You are my fire
The one desire
You are (You are, you are, you are)
Don't wanna hear you say

Ain't nothin' but a heartache (Hey, yeah)
Ain't nothin' but a mistake (Don't wanna hear you say)
I never wanna hear you say (Oh, yeah)
I want it that way

Tell me why
Ain't nothin' but a heartache
Tell me why
Ain't nothin' but a mistake
Tell me why
I never wanna hear you say (Don't wanna hear you say)
I want it that way
Tell me why
Ain't nothin' but a heartache
Ain't nothin' but a mistake
Tell me why
I never wanna hear you say (Never wanna hear you say, yeah)
I want it that way

'Cause I want it that way","pop, 90s, backstreet boys, boybands, male vocalists"
15,16,"""I'm Your Angel""",R. Kelly and Celine Dion,"23 ContributorsI’m Your Angel Lyrics“I’m Your Angel” marks the first collaboration between Céline Dion and R. Kelly and appeared on both of their studio albums: Kelly’s R and Celine’s These Are Special Times.
The track was very successful… Read More 
No mountains too high, for you to climb
All you have to do is have some climbing faith, oh yeah
No rivers too wide, for you to make it across
All you have to do is believe it when you pray

And then you will see, the morning will come
And every day will be bright as the sun
All of your fears, cast them on me
I just want you to see

I'll be your cloud up in the sky
I'll be your shoulder when you cry
I'll hear your voices when you call me
I am your angel
And when all hope is gone, I'm here
No matter how far you are, I'm near
It makes no difference who you are
I am your angel
I'm your angel

I saw the teardrops, and I heard you cry
All you need is time, seek me and you shall find
You have everything and you're still lonely
It don't have to be this way, let me show you a better day

And then you will see, the morning will come
And all of your days will be bright as the sun
So all of your fears, just cast them on me
How can I make you see?

I'll be your cloud up in the sky
I'll be your shoulder when you cry
I'll hear your voices when you call me
I am your angel
And when all hope is gone, I'm here
No matter how far you are, I'm near
It makes no difference who you are
I am your angel
I'm your angel

And when it's time to face the storm
I'll be right by your side
Grace will keep us safe and warm
And I know we will survive
And when it seems as if your end is drawing near
(It is drawing near)
Don't you dare give up the fight (Oh no)
Just put your trust beyond the skies

I'll be your cloud up in the sky
I'll be your shoulder when you cry
I'll hear your voices when you call me
I am your angel
And when all hope is gone, I'm here
No matter how far you are, I'm near
It makes no difference who you are
I am your angel
I'll be your cloud up in the sky
I'll be your shoulder when you cry
I'll hear your voices when you call me
I am your angel
And when all hope is gone, I'm here
No matter how far you are, I'm near
It makes no difference who you are
I am your angel
I'll be your cloud up in the sky
I'll be your shoulder when you cry
I'll hear your voices when you call me
Oh...oh...oh-oh...I'm your angel","pop, female vocalists, Canadian, 90s, french"
16,17,"""All Star""",Smash Mouth,"294 ContributorsTranslationsPortuguêsDeutschAll Star LyricsSmash Mouth’s best known song, with part of its enduring popularity/infamy caused by its inclusion in the opening scene of Shrek. And yet the music video is a tie-in to another film, 1999’s Mystery Men.
On… Read More 
Somebody once told me the world is gonna roll me
I ain't the sharpest tool in the shed
She was looking kind of dumb with her finger and her thumb
In the shape of an ""L"" on her forehead

Well, the years start comin' and they don't stop comin'
Fed to the rules and I hit the ground runnin'
Didn't make sense not to live for fun
Your brain gets smart but your head gets dumb
So much to do, so much to see
So what's wrong with taking the backstreets?
You'll never know if you don't go
You'll never shine if you don't glow
Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
(And all that glitters is gold)
Only shootin' stars break the mold
It's a cool place, and they say it gets colder
You're bundled up now, wait 'til you get older
But the meteor men beg to differ
Judging by the hole in the satellite picture
The ice we skate is gettin' pretty thin
The water's gettin' warm so you might as well swim
My world's on fire, how 'bout yours?
That's the way I like it and I'll never get bored

Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
(All that glitters is gold)
Only shootin' stars break the mold
Go for the moon
G-g-g-go for the moon
Go for the moon
Go-go-go for the moon

Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
(And all that glitters is gold)
Only shooting stars

Somebody once asked, ""Could I spare some change for gas?
I need to get myself away from this place""
I said, ""Yep, what a concept
I could use a little fuel myself and we could all use a little change""

Well, the years start comin' and they don't stop comin'
Fed to the rules and I hit the ground runnin'
Didn't make sense not to live for fun
Your brain gets smart but your head gets dumb
So much to do, so much to see
So what's wrong with taking the backstreets?
You'll never know if you don't go (Go)
You'll never shine if you don't glow

Hey now, you're an all star
Get your game on, go play
Hey now, you're a rock star
Get the show on, get paid
(And all that glitters is gold)
Only shootin' stars break the mold

(And all that glitters is gold)
Only shootin' stars break the mold","rock, alternative rock, alternative, ska, pop"
17,18,"""Angel""",Sarah McLachlan,"26 ContributorsAngel LyricsReleased as a single from the 1997 album Surfacing, the song “Angel” started out as a totem to a string of deaths in the music industry in relation to drug overdoses and suicides. The main death which had… Read More 
Spend all your time waiting
For that second chance
For a break that would make it okay
There's always some reason
To feel not good enough
And it's hard at the end of the day
I need some distraction
Oh, beautiful release
Memories seep from my veins
Let me be empty
Oh, and weightless and maybe
I'll find some peace tonight

In the arms of the angel
Fly away from here
From this dark, cold hotel room
And the endlessness that you fear
You are pulled from the wreckage
Of your silent reverie
You're in the arms of the angel
May you find some comfort here

So tired of the straight line
And everywhere you turn
There's vultures and thieves at your back
The storm keeps on twisting
You keep on building the lies
That you make up for all that you lack
It don't make no difference
Escaping one last time
It's easier to believe
In this sweet madness
Oh, this glorious sadness
That brings me to my knees

In the arms of the angel
Fly away from here
From this dark, cold hotel room
And the endlessness that you fear
You are pulled from the wreckage
Of your silent reverie
You're in the arms of the angel
May you find some comfort here

You're in the arms of the angel
May you find some comfort here","female vocalists, singer-songwriter, pop, Canadian, alternative"
18,19,"""Smooth""",Santana featuring Rob Thomas,"72 ContributorsTranslationsDeutschSmooth Lyrics“Smooth” is a collaboration between Matchbox Twenty frontman Rob Thomas and Latin rock band Santana. Written by Thomas, and Itaal Shur, “Smooth” won three Grammys for “Song of the Year”, “Record of the Year”,… Read More 
Man, it's a hot one
Like seven inches from the midday sun
Well, I hear you whisper, and the words melt everyone
But you stay so cool
My muñequita
My Spanish Harlem Mona Lisa
You're my reason for reason
The step in my groove, yeah

And if you say this life ain't good enough
I would give my world to lift you up
I could change my life to better suit your mood
'Cause you're so smooth

And it's just like the ocean under the moon
Well, it's the same as the emotion that I get from you
You got the kind of lovin' that can be so smooth, yeah
Gimme your heart, make it real, or else forget about it

Well, I'll tell you one thing
If you would leave, it'd be a crying shame
In every breath and every word
I hear your name callin' me out
Out from the barrio
You hear my rhythm on your radio
You feel the turnin' of the world so soft and slow
Turnin' you 'round and 'round

And if you say this life ain't good enough
I would give my world to lift you up
I could change my life to better suit your mood
'Cause you're so smooth

And it's just like the ocean under the moon
It's the same as the emotion that I get from you
You got the kind of lovin' that can be so smooth, yeah
Gimme your heart, make it real, or else forget about it
(Yeah)


And it's just like the ocean under the moon
And it's the same as the emotion that I get from you
You got the kind of lovin' that can be so smooth, yeah
Gimme your heart, make it real, or else forget about it, damn

Or else forget about it
Oh, or else forget about it
Oh, let's don't forget about it
(Gimme your heart, make it real) Or else forget about it, hey
Let's don't forget about it, no, oh, no
Oh, let's don't forget about it, no, no, no
Oh, let's don't forget about it, hey, no, no
Oh, let's don't forget about it, hey, hey, hey","rock, classic rock, latin, guitar, blues"
19,20,"""Unpretty""",TLC,"47 ContributorsUnpretty LyricsThis song is on TLC’s second single off of their 1999 album entitled Fanmail. This song topped the Billboard Hot 100 at #1 for 3 weeks.
The song focuses on how many women feel they are not beautiful because… Read More 
I wish I could tie you up in my shoes
Make you feel unpretty too
I was told I was beautiful
But what does that mean to you?
Look into the mirror, who's inside there?
The one with the long hair
Same old me again today, yeah

My outsides look cool, my insides look blue
Every time I think I'm through, it's because of you
I tried different ways, but it's all the same
At the end of the day I have myself to blame, I'm just trippin'

You can buy your hair if it won't grow
You can fix your nose if he says so
You can buy all the makeup
That M.A.C. can make, but if
You can't look inside you
Find out who am I to
Be in the position that made me feel so
Damn unpretty

Yeah, I'll make you feel unpretty too

Never insecure until I met you, now I'm bein' stupid
I used to be so cute to me, just a little bit skinny
Why do I look to all these things to keep you happy?
Maybe get rid of you and then I'll get back to me (Hey)

My outsides look cool, my insides look blue
Every time I think I'm through, it's because of you
I tried different ways, but it's all the same
At the end of the day I have myself to blame, can't believe I'm trippin'

You can buy your hair if it won't grow
You can fix your nose if he says so
You can buy all the makeup
That M.A.C. can make, but if
You can't look inside you
Find out who am I to
Be in the position that made me feel so
Damn unpretty
You can buy your hair if it won't grow
And you can fix your nose if he says so
You can buy all the makeup
That M.A.C. can make, but if
You can't look inside you
Find out who am I to
Be in the position that made me feel so
Damn unpretty

And make you feel unpretty too
And make you feel unpretty

Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh
Oh, oh, oh, oh, oh

You can buy your hair if it won't grow
You can fix your nose if he says so
You can buy all the makeup
That M.A.C. can make, but if
You can't look inside you
Find out who am I to
Be in the position that made me feel so
Damn unpretty

You can buy your hair if it won't grow (Hahaha)
You can buy all the makeup
That M.A.C. can make, but if
You can't look inside you
Be in the position that made me feel so
You can buy your hair if it won't grow","rnb, Hip-Hop, female vocalists, pop, soul"
