Unnamed: 0,No.,Title,Artist(s),lyrics,genres
84,85,"""Drivin' My Life Away""",Eddie Rabbitt,"9 ContributorsDrivin’ My Life Away Lyrics“Drivin' My Life Away” is closely associated with the life of music concert roadies because it was written for the 1980 movie Roadie, but it works even better as a trucker anthem.
The song reached #1 on the… Read More 
Well, the midnight headlight blind you on a rainy night
Steep grade up ahead, slow me down, makin' no time
But I gotta keep rollin'
Those windshield wipers slappin' out a tempo
Keepin' perfect rhythm with the song on the radio
But I gotta keep rollin'

Ooh, I'm drivin' my life away
Lookin' for a better way for me
Ooh, I'm drivin' my life away
Lookin' for a sunny day

Well, the truck stop cutie comin' on to me
Tried to talk me into a ride, said I wouldn't be sorry
But she was just a baby
Hey, waitress, pour me another cup of coffee
Pop it down, jack me up, shoot me out, flyin' down the highway
Lookin' for the mornin'

Ooh, I'm drivin' my life away
Lookin' for a better way for me
Ooh, I'm drivin' my life away
Lookin' for a sunny day

Well, the midnight headlight blind you on a rainy night
Steep grade up ahead, slow me down, makin' no time
But I gotta keep rollin'
Those windshield wipers slappin' out a tempo
Keepin' perfect rhythm with the song on the radio
But I gotta keep rollin'

Ooh, I'm drivin' my life away
Lookin' for a better way for me
Ooh, I'm drivin' my life away
Lookin' for a sunny day
Ooh, I'm drivin' my life away
Lookin' for a better way for me
Ooh, I'm drivin' my life away
Lookin' for a sunny day, yeah
Ooh, I'm drivin' my life away
Lookin' for a better way for me","country, 80s, pop, male vocalists, american"
85,86,"""Take the Long Way Home""",Supertramp,"27 ContributorsTake the Long Way Home LyricsRoger Hodgson sings about how after so much time on the road, you want to take the long way home, either due to homesickness (just want to go back to your house, no matter how convoluted the road back is) or… Read More 

So you think you're a Romeo
You're playing a part in a picture-show
Well, take the long way home
Take the long way home

'Cause you're the joke of the neighbourhood
Why should you care if you're feeling good?
Well, take the long way home
Take the long way home

There are times that you feel you're part of the scenery
All the greenery
Is comin' down, boy
And then your wife seems to think you're part of the furniture
Oh, it's peculiar
She used to be so nice

When lonely days turn to lonely nights
You take a trip to the city lights
And take the long way home
Take the long way home

You never see what you wanna see
Forever playing to the gallery
You take the long way home
Take the long way home

And when you're up on the stage, it's so unbelievable
Oh, unforgettable
How they adore you
But then your wife seems to think you're losing your sanity
Oh, calamity
Or is there no way out?
Oh yeah!


Does it feel that your life's become a catastrophe?
Oh, it has to be
For you to grow, boy
When you look through the years and see what you could have been
Oh, what you might have been
If you would have more time

So when the day comes to settle down
Who's to blame if you're not around?
You took the long way home
You took the long way home

You took the long way home
Do it again
You took the long way home
You took the long way home
Oh, yah!
You took the long way home
You took the long way home
Ooh, yeah
You took the long way home

Aah, aah, aah, aah
Ooh, ooh, ooh, ooh
Aah, aah, aah, aah

Long way home
Long way home
Long way home
Long way home
Long way home
Long way home
Long way home","Progressive rock, classic rock, rock, 70s, pop"
86,87,"""Sara""",Fleetwood Mac,"38 ContributorsSara Lyrics“Sara” was the second single released from Tusk. It was a top 20 hit in five countries including the US where it peaked at #7 in February 1980.
The song was written about several different tragedies in… Read More 
Wait a minute baby...
Stay with me awhile
Said you'd give me light
But you never told me 'bout the fire

Drowning in the sea of love
Where everyone would love to drown
But now it's gone
It doesn't matter what for
When you build your house
Then call me home

And he was just like a great dark wing
Within the wings of a storm
I think I had met my match
He was singing
And undoing, and undoing
Ooh the laces
Undoing the laces

Said Sara, you're the poet in my heart
Never change, never stop
But now it's gone
It doesn't matter what for
But when you build your house
Oh then call me home

Hold on, the night is coming
And the starling flew for days
I'd stay home at night all the time
I'd go anywhere, anywhere, anywhere
Ask me and I'm there, yeah
Ask me and I'm there 'cause I care

In the sea of love
Where every woman would love to drown
But now it's gone
They say it doesn't matter anymore
Oh, if you build your house
Then please call me home

Sara, you're the poet in my heart
Never change, and don't you ever stop
And now it's gone
No, it doesn't matter anymore
When you build your house
I'll come by

Sara
Sara
There’s a heartbeat that never really died
Heartbeat that never really died (Sara)
Oh, won't you swallow your pride?
All I ever wanted was to know that you were dreaming","classic rock, rock, 70s, blues, pop"
87,88,"""Wait for Me""",Daryl Hall & John Oates,"8 ContributorsWait for Me Lyrics
Midnight hour almost over
Time is running out for the magic pair
I know you gave the best that you have
But one more chance
Couldn't be all that hard to bear

Wait for me, please
Wait for me, oh
I guess that's more than I should ask
But won't you wait for me (Wait for me)
Please, wait for me (Wait for me)
Although I know the light is fading fast

You could go either way
Is it easier to stay
I wonder what you'll do
When your chance rolls around
But you gotta know how much I want to keep you
When I'm away I'm afraid it will all fall down

So wait for me, please
Wait for me, alright
AI guess that's more than I should ask
But won't you wait for me (Wait for me)
Although I know the light is fading fast

La-La-La-La-La-La-La-La-La-La-La-La-La (x4)

Love is what it does and ours is doing nothing
But all the time we spent, it must be good for something
Please forgive all the disturbance I'm creating
But you got a lot to learn if you think that I'm not waiting for you

So wait for me, please
Wait for me, oh
I, I guess that's more than I should ask
So won't you wait for me (Wait for me)
Please, wait for me (For me)
Oh God, I know the light is fading fast, yes it is

La-La-La-La-La-La-La-La-La-La-La-La-Later
You got a lot to learn if you think that I'm not waiting for you

So wait for me, please
Wait for me, alright
I guess that's more than I should ask
So won't you wait for me (For me)
Please wait for me (For me)
Oh no, I know the light is fading fast, yes it is

La-La-La-La-La-La-La-La-La-La-La-La-La-La
You got a lot to learn if you think that I'm not waiting for you
Wait for me, please
Wait for me, alright
I guess that's more than I should ask
So won't you wait (Wait for me)
Oh won't you wait (For me)
Oh no, I guess the light is fading fast","80s, pop, soft rock, classic rock, rock"
88,89,"""Jojo""",Boz Scaggs,"5 ContributorsJojo Lyrics
Look out behind you
Jojo's got his gun
He wouldn't mean to do but
Ya know he likes his fun

Jojo dig those spinning lights
Way out games and dizzy heights below him
Jojo dig those Broadway nights
Flashy lines, you know him
You know him

He's got you covered
You'll know it right our front
Hey fifty dollars
He'll get you all you want

Jojo dig those spinning lights
Way out games and dizzy heights below him
Jojo dig those Broadway nights
Flashy lines, you know him

Ever so rarely that man in a millon's born
Gentle and soft, but who'd just as soon off you
For looking the wrong way as not
Jojo, go Jo

His baby stays high
Got to keep her sweet
He keep her just right
Keeps her on the street

Jo Jo dig those spinning lights
(Way out games and dizzy heights)
Oh below him
Jo Jo dig those Broadway nights
Oh you know him

(Jo you are so low
Oh Oh Jo how low can you go)

Jo Jo dig those spinning lights
Way out games and dizzy heights below him
(Jo Jo dig those Broadway nights)
Broadway nights
You know him

Say what do you think
Of gentlemen wearing mink
Gentle and soft
But who'd just as soon off you
For looking the wrong way as not
(Jo Jo) Jo Jo

So look out behind you
Jojo got a gun
Though he wouldn't mean to
He likes his fun

Jo Jo dig those spinning lights
Way out games and dizzy heights below him
Man its way below him
Jo Jo dig those Broadway nights
Flashing lights below him
Yeah yeah
Jo Jo
How low can you go
Jo Jo Oh Oh","soft rock, classic rock, adult contemporary, rock, blues"
89,90,"""September Morn""",Neil Diamond,"6 ContributorsSeptember Morn LyricsStay for just a while
Stay and let me look at you
It's been so long, I hardly knew you
Standing in the door
Stay with me a while
I only wanna talk to you
We've traveled halfway 'round the world
To find ourselves again
September morn
We danced until the night
Became a brand new day
Two lovers playing scenes
From some romantic play
September morning
Still can make me feel that way
Look at what you've done
Why, you've become a grown-up girl
I still can hear you crying
In the corner of your room
And look how far we've come
So far from where we used to be
But not so far that we've forgotten
How it was before

September morn
Do you remember
How we danced that night away
Two lovers playing scenes
From some romantic play
September morning
Still can make me feel that way
September morn
We danced until the night
Became a brand new day
Two lovers playing scenes
From some romantic play
September morning
Still can make me feel that way
September morn
We danced until the night
Became a brand new day
Two lovers playing scenes
From some romantic play
September morning
Still can make me feel that way
September morning
Still can make me feel that way","singer-songwriter, classic rock, soft rock, pop, rock"
90,91,"""Give Me the Night""",George Benson,"21 ContributorsGive Me the Night Lyrics“Give Me the Night” was written & composed by Rod Temperton and produced by Quincy Jones.
The song peaked at #4 on the Billboard Hot 100 and topped Billboard’s R&B Singles chart for three weeks in September… Read More 
Whenever dark has fallen
You know the spirit of the party starts to come alive
Until the day is dawning
You can throw out all your blues and hit the city lights

'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Every night)

You need the evening action (Ba-dubadub-dubadub-dubadub)
A place to dine, a glass of wine, a little late romance
It's a chain reaction (Ba-dubadub-dubadub-dubadub)
You'll see the people of the world coming out to dance

'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (In the evening)
(Every night)
Gimme the night (In the evening)
(Alright, tonight)

So come on out tonight and we'll lead the others
On a ride through paradise
And if you feel all right
Then we can be lovers 'cause I see that starlight
Look in your eyes
Don't you know we can fly?

Just gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Every night)

'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (In the evening)
(Every night)
Gimme the night (In the evening)
(Alright, tonight)

So come on out tonight and we'll lead the others
On a ride through paradise
And if you feel all right
Then we can be lovers 'cause I see that starlight look in your eyes
Don't you know we can fly?

And if we stay together (Ba-dubadub-dubadub-dubadub)
We'll feel the rhythm of the evening taking us up high
Never mind the weather (Ba-dubadub-dubadub-dubadub)
We'll be dancing in the street until the morning light

'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
So, gimme the night (In the evening)
(Alright, tonight)
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
Gimme the night (In the evening)
(Alright, tonight)
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (In the evening)
(We can reach the stars if we try)
(Alright, tonight)
(Feelin' free, just groove me tonight)
(Alright, tonight)
(In the evening)
(We can reach the stars if we try)
(In the evening)
(Alright, tonight)
(Feelin' free, just groove me tonight)
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (In the evening)
(We can reach the stars if we try)
(Alright, tonight)
(Feelin' free, just groove me tonight)
(Alright, tonight)
(In the evening)
(We can reach the stars if we try)
(In the evening)
(Alright, tonight)
(Feelin' free, just groove me tonight)
'Cause there's music in the air
And lots of lovin' everywhere
So gimme the night (In the evening)
(We can reach the stars if we try)
(Alright, tonight)
(Feelin' free, just groove me tonight)","jazz, Smooth Jazz, soul, funk, guitar"
91,92,"""Broken Hearted Me""",Anne Murray,"9 ContributorsBroken Hearted Me LyricsThis cover of a song by England Dan & John Ford Coley was a much bigger success than the original, topping both Billboard’s Country and Adult Contemporary charts and placing No. 12 on the Hot 100 chart.
Every now and then, I cry
Every night, you keep staying on my mind
All my friends say I'll survive, it just takes time

But I don't think time is gonna heal this broken heart
No, I don't see how it can if it's broken all apart
A million miracles could never stop the pain
Or put all the pieces together again
No, I don't think time is gonna heal this broken heart
No, I don't see how it can while we are still apart
And when you hear this song, I hope that you will see
That time won't heal a broken hearted me

Every day is just the same
Playing games, different lovers, different names
They keep saying I'll survive, it just takes time

But I don't think time is gonna heal this broken heart
No, I don't see how it can if it's broken all apart
A million miracles could never stop the pain
Or put all the pieces together again
No, I don't think time is gonna heal this broken heart
No, I don't see how it can while we are still apart
And when you hear this song, I hope that you will see
That time won't heal a broken hearted
Time won't heal a broken hearted me","country, female vocalists, pop, Canadian, classic country"
92,93,"""You Decorated My Life""",Kenny Rogers,"10 ContributorsYou Decorated My Life Lyrics
All my life was a paper once plain, pure and white
Till you moved with your pen changing moods now and then
Till the balance was right
Then you added some music, every note was in place
And anybody could see all the changes in me by the look on my face

And you decorated my life, created a world where dreams are a part
And you decorated my life by painting your love all over my heart
You decorated my life

Like a rhyme with no reason
In an unfinished song
There was no harmony, life meant nothin' to me, until you came along
And you brought out the colors
What a gentle surprise
Now I'm able to see, all the things life can be, shining soft in your eyes

And you decorated my life, created a world where dreams are a part
And you decorated my life by painting your love all over my heart
You decorated my life","country, classic country, kenny rogers, male vocalists, oldies"
93,94,"""Tusk""",Fleetwood Mac,"46 ContributorsTusk LyricsThis song, released on the album of the same name, earned Fleetwood Mac and the marching band from University of Southern California a record for the most artists present on one single in the top 40s at spot… Read More 
How are the tenders, Johnny?

Why don't you ask him if he's gonna stay?
Why don't you ask him if he's going away?

Why don't you tell me what's going on?
Why don't you tell me who's on the phone?

Why don't you ask him what's going wrong?
Why don't you ask him the latest on his throne?
(Ooga-aga-ooga)

Don't say that you love me (Hiyee)
Just tell me that you want me (Hiyee)
Tusk!
Just say that you want me (Hiyee)
Don't tell me that you—

Tusk!
(Real savage-like)
Tusk!
Tusk!
Tusk! Tusk! Tusk!","classic rock, rock, 70s, blues, pop"
94,95,"""I Wanna Be Your Lover""",Prince,"35 ContributorsI Wanna Be Your Lover Lyrics“I Wanna Be Your Lover” is Prince’s first Top 40 Hit on one of his first successful singles in his illustrious career.
I ain't got no money
I ain't like those other guys you hang around
It's kind of funny
But they always seem to let you down
And I get discouraged
'Cause I never see you anymore
And I need your love, babe, yeah
That's all I'm living for, yeah

I didn't wanna pressure you, baby
But all I ever wanted to do

I wanna be your lover
I wanna be the only one that makes you come… running
I wanna be your lover
I wanna turn you on, turn you out
All night long, make you shout
Oh, lover!
Yeah, I wanna be the only one you come for

I wanna be your brother
I wanna be your mother and your sister, too
There ain't no other
That can do the things that I'll do to you
And I get discouraged
'Cause you treat me just like a child
And they say I'm so shy, yeah
But with you, I just go wild, woo!

I didn't wanna pressure you, baby, no
But all I ever wanted to do

I wanna be your lover
I wanna be the only one that makes you come… running
I wanna be your lover
I wanna turn you on, turn you out
All night long, make you shout
Oh, lover!
Yeah, I wanna be the only one you come for, yeah","funk, pop, soul, rock, 80s"
95,96,"""In America""",Charlie Daniels Band,"9 ContributorsIn America Lyrics
Well the eagle's been flying slow
And the flag's been flying low
And a lot of people saying that America's fixing to fall
Well speaking just for me
And some people from Tennessee
We've got a thing or two to tell you all
This lady may have stumbled
But she ain't never fell
And if the Russians don't believe that
They can all go straight to hell
We're gonna put her feet back
On the path of righteousness and then
God bless America again

And you never did think
That it ever would happen again (In America, did you?)
You never did think
That we'd ever get together again
(We damn sure fooled you)
Yeah, we're walking real proud
And we're talking real loud again (In America)
You never did think
That it ever would happen again

From The Sound up in Long Island
Out to San Francisco Bay
And everything that's in between them is our own
And we may have done a little bit
Of fighting among ourselves
But you outside people best leave us alone
Cause we'll all stick together
And you can take that to the bank
That's the cowboys and the hippies
And the rebels and the yanks
You just go and lay your hand
On a Pittsburgh Steelers fan
And I think you're gonna finally understand","country, Southern Rock, classic rock, bluegrass, rock"
96,97,"""Breakdown Dead Ahead""",Boz Scaggs,"7 ContributorsBreakdown Dead Ahead LyricsI call ya
You ain't in
What's this cold reaction
Where you been?
Ooh baby
Layin' it on the line
If this is last call
And you say that's all you can take
It's fine
I'm sorry but
It don't make sense
You'd be a fool
If you just run out on first offense
Ooh baby play it smart
Before you go south with your big mouth
Better check your heart
Danger there's a breakdown dead ahead
Maybe you're in way above your head
I may burn.. might upset you
But you know I'd never let you down
I told ya
No more lying
No more tears a falling
Stop your cryin'
Ooh baby
I'm your man
Before you go back to your side track
Baby understand

Danger there's a breakdown dead ahead
And just maybe you're in way above your head
I may burn.. might upset you
But you know I'd never let you down
No no no
No no no no
No no no no no no no
Danger there's a breakdown dead ahead
And just maybe you're in way above your head
I may burn.. might upset you
But you know I'd never let you down
No no no
Danger there's a breakdown dead ahead
And just maybe you're in way above your head
I may burn.. might upset you
But you know I'd never let you down down down down
No no no oh oh oh","soft rock, classic rock, adult contemporary, rock, blues"
97,98,"""Ships""",Barry Manilow,"6 ContributorsShips LyricsWe walked to the sea
Just my father and me
And the dogs played around on the sand
Winter cold cut the air
Hangin' still everywhere
Dressed in gray, did he say hold my hand
I said, love's easier when it's far away
We sat and watched the distant light
We're two ships that pass in the night
We both smile and we say it's alright
We're still here, it's just that we're out of sight
Like those ships that pass in the night
There's a boat on the line
Where the sea meets the sky
There's another that rides far behind
And it seems you and I
Are like strangers, a wide ways apart
As we drift on through time
He said, it's harder now, we're far away
We only read you when you write
We're two ships that pass in the night
And we smile when we say it's alright
We're still here, it's just that we're out of sight
Like those ships that pass in the night

We're just ships that pass in the night
And we smile when we say it's alright
We're still here, it's just that we're out of sight
Like those ships that pass in the night","pop, easy listening, 80s, soft rock, oldies"
98,99,"""All Night Long""",Joe Walsh,"7 ContributorsAll Night Long LyricsThis is a great song that celebrates good times. It’s classic Joe Walsh: terrific guitar work with lyrics don’t make you think too hard. It appears on the soundtrack album to the movie, Urban Cowboy.

The… Read More We get up early and we work all day
We put our time in 'cause we like to stay up
All night long
All night long
We keep on grinnin' 'til the weekend comes
Just a pinch between your cheek and gums
All night long
All night long
Start in the morning and get the job done
Take care of business, and we have some fun
All night long
All night long
We like a long neck and a good old song
Turn it up and then we'll sing along
Sing along
Oh, we're stayin' up all night long
All night long
All night long
All night long
All night long
Songwriter:  Joe Walsh","classic rock, rock, Southern Rock, hard rock, blues"
99,100,"""Refugee""",Tom Petty and the Heartbreakers,"18 ContributorsRefugee LyricsAround the release of the Heartbreakers' third LP, Petty declared:
We’re always hearing that we’re the future of rock & roll, I don’t want to be the future – I want to be the present.
“Refugee,” the lead… Read More 
We got somethin', we both know it
We don't talk too much about it
Ain't no real big secret all the same
Somehow we get around it

Listen, it don't really matter to me, baby
You believe what you want to believe

You see, you don't have to live like a refugee
(Don't have to live like a refugee)

Somewhere, somehow, somebody
Must have kicked you around some
Tell me why you wanna lay there
And revel in your abandon

Honey, it don't make no difference to me, baby
Everybody's had to fight to be free

You see, you don't have to live like a refugee
(Don't have to live like a refugee)
No baby, you don't have to live like a refugee
(Don't have to live like a refugee)

Baby, we ain't the first
I'm sure a lot of other lovers been burned
Right now this seems real to you
But it's one of those things
You got to feel to be true

Somewhere, somehow, somebody
Must have kicked you around some
Who knows, maybe you were kidnapped
Tied up, taken away, and held for ransom

Honey, it don't really matter to me, baby
Everybody's had to fight to be free

You see, you don't have to live like a refugee
(Don't have to live like a refugee)
No, you don't have to live like a refugee
(Don't have to live like a refugee)
You don't have to live like a refugee
(Don't have to live like a refugee)","classic rock, rock, 80s, singer-songwriter, folk"
