Unnamed: 0,No.,Title,Artist(s),lyrics,genres
89,90,"""Young Hearts Run Free""",Candi Staton,"20 ContributorsYoung Hearts Run Free Lyrics
What's the sense in sharing this one and only life
Ending up just another lost and lonely wife?
You count up the years
And they will be filled with tears
Love only breaks up to start over again
You'll get the babies
But you won't have your man
While he is busy loving every woman that he can, uh-huh

Say I'm gonna leave
A hundred times a day
It's easier said than done
When you just can't break away
(Just can't break away)

Oh! Young hearts run free
They'll never be hung up
Hung up like my man and me
My man and me
Oh! Young hearts
To yourself be true
Don't be no fool when love really don't love you
Don't love you

It's high time now, just one crack at life
Who wants to live in trouble and strife
My mind must be free to learn all I can about me, mmm
I'm gonna love me for the rest of my days
Encourage the babies every time they say
Self-preservation is what's really going on today

Say I'm gonna turn loose
A thousand times a day
How can I turn loose
When I just can't break away
(When I just can't break away)

Oh! Young hearts run free
They'll never be hung up
Hung up like my man and me
You and me
Oh! Young hearts
To yourself be true
Don't be no fool when love really don't love you
Don't love you

Young hearts run free
They'll never be hung up
Hung up like my man and me
My man and me
Oh! Young hearts
To yourself be true
Don't be no fool when love really don't love you
It don't love you
Oh! Young hearts run free
They'll never be hung up
Hung up like my man and me
My man and me
Oh! Young hearts
To yourself be true
Don't be no fool when love really don't love you
Don't love you
Oh! Young hearts run free
They'll never be hung up
Hung up like my man and me
My man and me
Oh! Young hearts
To yourself be true
Don't be no fool when love really don't love you
Don't love you
Oh! Young hearts run free
They'll never be hung up
Hung up like my man and me","soul, female vocalists, Disco, rnb, dance"
90,91,"""Breaking Up Is Hard to Do""",Neil Sedaka,"19 ContributorsBreaking Up Is Hard to Do Lyrics
To do do, down dooby doo down down
Comma comma, down dooby doo down down
Comma comma, down dooby doo down down
Breaking up is hard to do

Don't take your love away from me!
Don't you leave my heart in misery?
If you go, then I'll be blue!
'Cuz breaking up is hard to do

Remember when you held me tight
And you kissed me all through the night
Think of all that we've been through
And breaking up is hard to do

They say that breaking up is hard to do
Now, I know, I know that it's true!
Don't say that this is the end!
Instead of breaking up, I wish we were making up again

I beg of you, don't say goodbye!
Can't we give our love another try?
Come on, baby, let's start a new!
'Cuz breaking up is hard to do

They say that breaking up is hard to do
Now, I know, I know that it's true!
Don't say that this is the end!
Instead of breaking up, I wish we were making up again

I beg of you, don't say goodbye!
Can't we give our love another try?
Come on, baby, let's start a new!
'Cuz breaking up is hard to do

To do do, down dooby doo down down
Comma comma, down dooby doo down down
Comma comma, down dooby doo down down
Comma comma, down dooby doo down down
Comma comma","oldies, 60s, pop, 50s, jazz"
91,92,"""Money Honey""",Bay City Rollers,"2 ContributorsMoney Honey LyricsMoney can't make you turn your head now
Money can't get you into bed now
Money honey
Can't give more than you get now
Money honey, you ain't got no respect
Snide like a fox, yeah, just to see what you can get
And money honey, get your breakfast in bed
Hey money honey, oh, you drive me out of my head
Living like a princess with a frown
Giving I can't afford a crown
Money honey
Hey girl, come on, don't bring me down
Money honey, you ain't got no respect
Snide like a fox, yeah, just to see what you can get
And money honey, get your breakfast in bed
Hey money honey, oh, you drive me out of my head
Money, must it buy all I get now?
Money, without it how far would I get now?
Money, money, money, money honey
Without it you'd be losing my respect now","70s, pop, classic rock, rock, Scottish"
92,93,"""Give Up the Funk (Tear the Roof off the Sucker)""",Parliament,"22 ContributorsGive Up the Funk (Tear the Roof off the Sucker) LyricsIf you listen to “Give up the Funk” as a single, outside the context of Mothership Connection, it’s just a good funk dance track with lyrics that seem to serve no purpose beyond rallying you to the dance… Read More Tear the roof off, we're gonna tear the roof off the mothersucker
Tear the roof off the sucker
Tear the roof off, we're gonna tear the roof off the mothersucker
Tear the roof off the sucker
Tear the roof off, we're gonna tear the roof off the mothersucker
Tear the roof off the sucker
Tear the roof off, we're gonna tear the roof off the mothersucker
Tear the roof off the sucker
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk
Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk
La la la la la
Doo doo doo doo doo doo doo, owww!
La la la la la
Doo doo doo doo doo doo doo, owww!

You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk
Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk
La la la la la
Doo doo doo doo doo doo doo, owww!
La la la la la
Doo doo doo doo doo doo doo, owww!
We're gonna turn this mother out
We're gonna turn this mother out
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round

Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk
Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk
Ow, we want the funk
Give up the funk (Let us, in we'll tear this mother out)
Ow, we need the funk
We gotta have that funk
Ow, we want the funk
Give up the funk (Let us, in we'll tear this mother out)
Ow, we need the funk
We gotta have that funk
Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk
Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk
Ow, we want the funk
Give up the funk
Ow, we need the funk
We gotta have that funk

Ow, we want the funk (We're gonna turn this mother out)
Give up the funk
Ow, we need the funk (We're gonna turn this mother out)
We gotta have that funk
Ow, we want the funk (We're gonna turn this mother out)
Give up the funk
Ow, we need the funk (We're gonna turn this mother out)
We gotta have that funk
Ow, we want the funk
Give up the funk
Ow, we need the funk (Let us in we'll tear this mother out)
We gotta have that funk
Ow, we want the funk
Give up the funk
Ow, we need the funk (Let us in we'll tear this mother out)
We gotta have that funk
We want the funk
Give up the funk
We need the funk
We gotta have that funk
We want the funk
Give up the funk
We need the funk
We gotta have that funk
We want the funk
Give up the funk
We need the funk
We gotta have that funk
La la la la la
Doo doo doo doo doo doo doo, owww!
La la la la la
Doo doo doo doo doo doo doo, owww!
(You've got a real type of thing going down, gettin' down)
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
You've got a real type of thing going down, gettin' down
There's a whole lot of rhythm going round
Ow, we want the funk
Give up the funk
Ow, we need the funk (Let us in we'll tear this mother out)
We gotta have that funk","funk, p-funk, soul, Psychedelic Soul, 70s"
93,94,"""Junk Food Junkie""",Larry Groce,"8 ContributorsJunk Food Junkie Lyrics“Junk Food Junkie” was a novelty song by Larry Groce.
The song peaked at #9 on the Billboard Hot 100 in March 1976, making it his only chart appearance to date. It also reached #48 in Canada.You know I love that organic cooking
I always ask for more
And they call me Mr. Natural
On down to the health food store
I only eat good sea salt
White sugar don't touch my lips
And my friends is always
Begging me to take them
On macrobiotic trips
Yes, they are
Oh, but at night I take out my strongbox
That I keep under lock and key
And I take it off to my closet
Where nobody else can see
I open that door so slowly
Take a peek up north and south
Then I pull out a Hostess Twinkie
And I pop it in my mouth
Yeah, in the daytime I'm Mr. Natural
Just as healthy as I can be
But at night I'm a junk food junkie
Good Lord have pity on me

Well, at lunchtime
You can always find me
At the Whole Earth Vitamin Bar
Just sucking on my plain white yogurt
From my hand thrown pottery jar
And sippin' a little hand pressed cider
With a carrot stick for dessert
And wiping my face in a natural way
On the sleeve of my peasant shirt
Oh, yeah
Ah, but when that clock strikes midnight
And I'm all by myself
I work that combination
On my secret hideaway shelf
And I pull out some Fritos corn chips
Dr. Pepper and an Ole Moon Pie
Then I sit back in glorious expectation
Of a genuine junk food high
Oh yeah, in the daytime I'm Mr. Natural
Just as healthy as I can be
But at night I'm a junk food junkie
Good Lord have pity on me

My friends down at the commune
They think I'm pretty neat
Oh, I don't know nothing about arts and crafts
But I give 'em all something to eat
I'm a friend to old Euell Gibbons
And I only eat homegrown spice
I got a John Keats autographed Grecian urn
Filled up with my brown rice
Yes, I do
Oh, but folks lately I have been spotted
With a Big Mac on my breath
Stumbling into a Colonel Sanders
With a face as white as death
I'm afraid someday they'll find me
Just stretched out on my bed
With a handful of Pringles Potato Chips
And a Ding Dong by my head
In the daytime I'm Mr. Natural
Just as healthy as I can be
But at night I'm a junk food junkie
Good Lord have pity on me","country, folk, Disney, comedy, singer-songwriter"
94,95,"""Tryin' to Get the Feeling Again""",Barry Manilow,"9 ContributorsTryin’ to Get the Feeling Again LyricsDoctor, my woman is comin' back home late today
Could ya' maybe give me something?
'cause the feelin' is gone and I must get it back right away
Before she sees that I've been
Up, down, tryin' to get the feeling again
All around.... tryin' to get the feeling again
The one that made me shiver, made my knees start to quiver
Every time she walked in
And I've looked high, low, everywhere I possibly can
But there's no tryin' to get the feeling again
It seemed to disappear as fast as it came
Where did it run to?
I thought I'd done all that I could
Just to keep the lovelight burnin'
But whatever I've done I guess I just haven't done it too good
'cause all that's left is yearnin'
Cause I been up, down, tryin' to get the feeling again
All around....tryin' to get the feeling again
The one that made me shiver, made my knees start to quiver
Every time she walked in
And I've looked high, and low and everywhere I possibly can
But there's no tryin' to get the feeling again
It seemed to disappear as fast as it came
And I've been lookin', I've been lookin', I've been lookin'
I've been up, and down and tryin' to get the feelin'
I've been up ..I've been down...I've been tryin' to get
I've been tryin'..I've been tryin'..I've been tryin'
To get the feeling
I've been tryin' to get the feeling again
I want to get that feeling
I'm going to get that feeling
I got to get that feeling
I got to get that feeling
And again...and again...and again...and again
Tryin' to get that feeling
I been tryin' to get the feeling again","pop, easy listening, 80s, soft rock, oldies"
95,96,"""Rock and Roll All Nite (Live)""",Kiss,"2 ContributorsRock and Roll All Nite (Live)(Edit) Lyrics
Ah yeah
So let's rock and roll all night and party every day!

You show us everything you've got
You keep on dancin', and the room gets hot
And you drive us wild, we'll drive you crazy
And you say you wanna go for a spin
The party's just begun, we'll let you in
You drive us wild, we'll drive you crazy

You keep on shoutin', you keep on shoutin'
Come on!

I wanna rock and roll all night
And party every day
I wanna rock and roll all night
And party every day
I wanna rock and roll all night
And party every day
I wanna rock and roll all night
And party every day

You keep on saying you'll be mine for a while
You're lookin' fancy, and I like your style
And you drive us wild, we'll drive you crazy
And you show us everything you've got
Baby, baby, that's quite a lot
And you drive us wild, wе'll drive you crazy

You keep on shoutin', you keep on shoutin'
I can't hear ya!

I wanna rock and roll all night
And party evеry day
I wanna rock and roll all night
And party every day
I wanna rock and roll all night
And party every day
I wanna rock and roll all night
And party every day


You keep on shoutin', you keep on shoutin'
(What?)

I wanna rock and roll all night
And party every day
I wanna rock and roll all night
And party every day
I wanna rock and roll all night
And party every day
I wanna rock and roll all night
And party every day","hard rock, 80s, 70's, Disco, 80s"
96,97,"""Disco Duck""",Rick Dees & His Cast of Idiots,"13 ContributorsDisco Duck LyricsDisco Duck was a novelty song by Nashville radio DJ Rick Dees. It topped the Billboard Hot 100 for a week in October of 1976.Quack-quack, quack-quack
Quack-quack, quack-quack
Went to a party the other night
All the ladies were treatin' me right
Movin' my feet to the disco beat
How in the world could I keep my seat?
All of a sudden, I began to change
I was on the dance floor actin' strange
(Quack-quack, quack-quack)
Flappin' my arms, I began to cluck
(Quack-quack)
Look at me, I'm the disco duck
Ah, get down, mama
I've got to have me a woman, ha-ha-ha-ha-ha
(Disco, disco duck) Got to have me a woman
(Disco, disco duck) Oh, get down, mama
(Try your luck, don't be a cluck)
(Disco) Disco
(Disco) Disco
(Disco) Disco
(Disco, disco duck) All right
(Disco, disco duck) Oh, get down, mama

Oh mama, shake your tail feather, ha-ha-ha-ha-ha
When the music stopped, I returned to my seat
But there's no stoppin' a duck and his beat
(Quack-quack, quack-quack)
So I got back up to try my luck
(Quack-quack, quack-quack)
Why, look
Everybody's doin' the disco, disco duck
Disco, disco duck
(Try your luck) Wave it, mama, ha-ha-ha-ha
(Don't be a cluck)
(Disco) Disco
(Disco) Disco
(Disco) Disco
Disco, disco duck, my oh my
(Disco, disco duck) Get down, mama
(Try your luck, don't be a cluck)
(Disco) Disco
(Disco) Disco
(Disco) Disco
Disco, disco duck
Disco, disco duck
(Try your luck) Wave to me
(Don't be a cluck)
I'm so happy to be here (Disco)
(Thank you, duck, for gettin' down) (Disco)
(Disco, disco) (Do the disco duck)
(Disco, disco duck) (Thank you so very much)
You're welcome
(Disco, disco duck)
(Try your luck, don't be a cluck)
(Disco, disco)
(Disco) . ","70s, Disco, 80s, dance, fun"
97,98,"""Take the Money and Run""",Steve Miller Band,"19 ContributorsTake the Money and Run Lyrics“Take the Money and Run” is a song recorded in 1976 by the Steve Miller Band. A song about two young (possibly teenage) bandits and the police officer pursuing them, it was one of the many hit singles… Read More 
Hoo hoo

This here's a story 'bout Billy Joe and Bobbie Sue
Two young lovers with nothing better to do
Than sit around the house, get high, and watch the tube
And here's what happened when they decided to cut loose
They headed down to, ooh, old El Paso
That's where they ran into a great big hassle
Billy Joe shot a man while robbing his castle
Bobbie Sue took the money and run
Hoo hoo hoo

Go on, take the money and run
Go on, take the money and run
Hoo hoo hoo
Go on, take the money and run
Go on, take the money and run
Hoo hoo hoo

Billy Mack is a detective down in Texas
You know he knows just exactly what the facts is
He ain't gonna let those two escape justice
He makes his living off of the people's taxes
Bobbie Sue, whoa, whoa, she slipped away
Billy Joe caught up to her the very next day
They got the money, hey, you know they got away
They headed down south, and they're still running today
Singing
Go on, take the money and run
Go on, take the money and run
Hoo hoo hoo
Go on, take the money and run, oh Lord
Go on, take the money and run
Hoo hoo hoo

Yeah, yeah
Go on, take the money and run (Yeah, yeah)
Hoo hoo hoo
Go on, take the money and run, oh Lord
Go on, take the money and run (Yeah, yeah)
Hoo hoo hoo
Go on, take the money and run, oh Lord","classic rock, rock, 70s, psychedelic, 80s"
98,99,"""Squeeze Box""",The Who,"21 ContributorsSqueeze Box LyricsThe song is an extended double entendre comparing an accordion (“squeeze box”) with  squeezing women parts in bed. The Who wanted to see if they could get away with a song about explicit sex and it seemed to… Read More 
Mama's got a squeeze box
She wears on her chest
And when Daddy comes home
He never gets no rest

'Cause she's playing all night
And the music's alright
Mama's got a squeeze box
Daddy never sleeps at night

Well, the kids don't eat
And the dog can't sleep
There's no escape from the music
In the whole damn street

'Cause she's playing all night
And the music's alright
Mama's got a squeeze box
Daddy never sleeps at night

She goes in and out and in and out
And in and out and in and out

She's playin' all night
And the music's all right
Mama's got a squeeze box
Daddy never sleeps at night

She goes, ""Squeeze me
Come on and squeeze me
Come on and tease me like you do""
I'm so in love with you
Mama's got a squeeze box
Daddy never sleeps at night

She goes in and out and in and out
And in and out and in and out

'Cause she's playing all night
And the music's alright
Mama's got a squeeze box
Daddy never sleeps at night","classic rock, rock, british, 60s, hard rock"
99,100,"""Country Boy (You Got Your Feet in L.A.)""",Glen Campbell,"2 ContributorsCountry Boy (You Got Your Feet in L.A.) LyricsLiving in the city
Ain't never been my idea
Of getting it on
But the job demands
That you make new plans
Before your big chance is gone
You get a house in the hills
You're paying everyone's bills
And they tell you that
You're gonna go far
But in the back of my mind
I hear it time after time
Is that who you really are
Country boy
You got your feet in L.A
But your mind's on Tennessee
Looking back, I can
Remember the time
When I sang my songs for free
Country boy
You got your feet in L.A
Take a look at everything you own
But now and then
My heart keeps going home

Talking on the telephone
Setting up another day
Of people to meet
You've gotta do what's right
You've gotta spend the night
Staying in touch with the street
When you're surrounded by friends
They say the fun never ends
But I guess I'll never figure it out
Cause in the back of my mind
I hear it time after time
Is this what its all about
Country boy
You got your feet in L.A
But your mind's on Tennessee
Looking back, I can
Remember the time
When I sang my songs for free
Country boy
You got your feet in L.A
Take a look at everything you own
But now and then
My heart keeps going home

Country boy
You got your feet in L.A
But your mind's on Tennessee
Looking back, I can
Remember the time
When I sang my songs for free
Country boy
You got your feet in L.A
Take a look at everything you own
But now and then
My heart keeps going home","country, singer-songwriter, folk, classic country, pop"
