Unnamed: 0,No.,Title,Artist(s),lyrics,genres
85,86,"""It Only Takes a Minute""",Tavares,"7 ContributorsIt Only Takes a Minute LyricsYeah yeah
What's an hour of the day?
We throw at least one away
Walk the streets half a year
Tryin' to find a new career
Now if you get a flu attack
For 30 days you're on your back
Through the night I'll sing and dance
Baby, give me half a chance
It only takes a minute girl
To fall in love, to fall in love
It only takes a minute girl
To fall in love, let's fall in love
Now in the unemployment lines
You can spend your life readin' signs
Waitin' for your interview
They can shoot the whole day for you
(Yeah)
Now winter's gonna turn to spring
And you haven't accomplished a thing
(Haven't accomplished a thing)
So baby, leave a little time
'Cause you never know what's on my mind, yeah

It only takes a minute girl
To fall in love, to fall in love
It only takes a minute girl, yeah
To fall in love, let's fall in love
Well, you find yourself a few minutes (Fall in love)
When you wanna fry yourself an egg (Fall in love)
Now, you spare a few seconds girl (Fall in love)
When you see, when you see a man beg (Fall in love)
Now it takes some time (Fall in love)
To go down to the corner store (Fall in love)
Well, what I've got in mind girl (Fall in love)
Give me 60 seconds, no more (Fall in love)
Oh, it only takes a minute girl (Baby)
To fall in love, to fall in love
It only takes a minute girl (Girl)
To fall in love, let's fall in love
Bom, bom, bom, bom, fall in love
Bom, bom, bom, bom, fall in love
Bom, bom, bom, bom, fall in love
Bom, bom, bom, bom, fall in love
Bom, bom, bom, bom, fall in love
Bom, bom, bom, bom, fall in love

It only takes a minute girl (Baby)
To fall in love, to fall in love
It only takes a minute, girl
To fall in love, let's fall in love (Fall in love)
Only takes a minute, girl (To fall, to fall) (Baby)
To fall in love, fall in love (Yeah)
It only takes a minute girl (Girl)
Come on fall in love, let's fall in love
It only takes a minute girl",
86,87,"""No No Song""",Ringo Starr,"2 ContributorsNo No Song LyricsHuh-huh! Huh-huh!
(Ah-ah-ah-ah-ah)
(Aye-aye-aye-aye)
A lady that I know just came from Columbia
She smiled because I did not understand
Then she held out some marijuana, ha ha
She said it was the best in all the land
And I said
""No, no, no, no, I don't smoke it no more
I'm tired of waking up on the floor
No, thank you, please, it only makes me sneeze
And then it makes it hard to find the door""
(Ah-ah-aye-aye)
A woman that I know just came from Majorca, Spain
She smiled because I did not understand (Parazzi! Parazzi!)
Then she held out a ten pound bag of cocaine
She said it was the finest in the land
And I said
""No, no, no, no, I don't  no more
I'm tired of waking up on the floor
No, thank you, please, it only makes me sneeze
And then it makes it hard to find the door""

(Aye-aye-aye-aye)
(Aye-aye-aye-aye)
(Aye-aye-aye-aye)
(Aye-aye-aye)
A man I know just came from Nashville, Tennessee, oh
He smiled because I did not understand
Then he held out some moonshine whiskey, oh ho
He said it was the best in all the land (And he wasn't joking!)
And I said
""No, no, no, no, I don't drink it no more
I'm tired of waking up on the floor
No, thank you, please, it only makes me sneeze
And then it makes it hard to find the door""
Well, I said
""No, no, no, no, I can't take it no more
I'm tired of waking up on the floor
No, thank you, please, it only makes me sneeze
And then it makes it hard to find the door""",
87,88,"""Junior's Farm""",Paul McCartney & Wings,"22 ContributorsJunior’s Farm Lyrics“Junior’s Farm” was recorded by Wings in July 1974. It was released as a non-album single with b-side “Sally G” in October 1974 and would be McCartney’s last release on the Beatles' Apple Records. The song… Read More 
You should have seen me with the poker man
I had a honey and I bet a grand
Just in the nick of time, I looked at his hand

I was talking to an Eskimo
Said he was hoping for a fall of snow
When up popped a sea lion ready to go

Let's go, let's go, let's go, let's go
Down to Junior's Farm where I want to lay low
Low life, high life, oh, let's go
Take me down to Junior's Farm
Take me down!
Take me down, Jimmy!


At the Houses of Parliament
Everybody's talking about the President
We all chip in for a bag of cement

Ollie Hardy should have had more sense
He bought a gee-gee and he jumped the fence
All for the sake for a couple of pence

Let's go, let's go, let's go, let's go
Down to Junior's Farm where I want to lay low
Low life, high life, oh, let's go
Take me down to Junior's Farm
Let's go, let's go
Down to Junior's Farm where I want to lay low
Low life, high life, oh, let's go
Take me down to Junior's Farm
Everybody tag along
Ha!  Huh, ha!

I took my bag into a grocery store
The price is higher than the time before
Old man asked me, ""why is it more?""

I said you should have seen me with the poker man
I had a honey and I bet a grand
Just in the nick of time, I looked at his hand

Let's go, let's go, let's go, let's go
Down to Junior's Farm where I want to lay low
(Down to Junior's Farm.)
Low life, high life, oh, let's go
Take me down to Junior's Farm.  (Down to Junior's Farm.)
Let's go, let's go
Down to Junior's Farm where I want to lay low
(Down to Junior's Farm.)
Low life, high life, oh, let's go
Take me down to Junior's Farm  (Down to Junior's Farm.)
Everybody tag along  (Everybody tag along.)
Take me down to Junior's Farm right now

Ow!
Ah, ah, ah, ah, ah, ah, ah
Take me back
Take me back
I wanna go back
Yeah, yeah, yeah, eh",
88,89,"""Bungle in the Jungle""",Jethro Tull,"9 ContributorsBungle in the Jungle LyricsOne of the only singles from Jethro Tull that charted, this was released in 1974, and became the  group’s most played song in the USA.
This is a scathing attack on the “Dog eats Dog” society, and he does not… Read More {Intro}

Walking through forests of palm tree apartments
Scoff at the monkeys who live in their dark tents
Down by the waterhole, drunk every Friday
Eating their nuts, saving their raisins for Sunday
Lions and tigers who wait in the shadows
They're fast but they're lazy, and sleep in green meadows

Well, let's bungle in the jungle
Well, that's all right by me, yeah
Well, I'm a tiger when I want love
But I'm a snake if we disagree

Just say a word and the boys will be right there
With claws at your back to send a chill through the night air
Is it so frightening to have me at your shoulder?
Thunder and lightning couldn't be bolder
I'll write on your tombstone, and thank you for dinner
This game that we animals play is a winner

Well, let's bungle in the jungle
Well, that's all right by me, yes
I'm a tiger when I want love
I'm a snake if we disagree, yes

{Bridge}

The rivers are full of crocodile nasties
And he who made kittens put snakes in the grass
He's a lover of life but a player of pawns
Yes, the King on His sunset lies waiting for dawn
To light up His Jungle as play is resumed
The monkeys seem willing to strike up the tune

Well, let's bungle in the jungle
Well, that's all right by me, yes
I'm a tiger when I want love
And I'm a snake when we disagree, yes

Let's bungle in the jungle
Well, that's all right by me, yes
Well, I'm a tiger when I want love
And I'm a snake when we disagree",
89,90,"""Long Tall Glasses (I Can Dance)""",Leo Sayer,"7 ContributorsLong Tall Glasses (I Can Dance) Lyrics“Long Tall Glasses (I Can Dance)” was written by Leo Sayer and David Courtney in 1974. Released as a single, it also appears on Sayer’s 1979 compila-tion album, The Very Best of Leo Sayer.

This is a brief… Read More I was travellin' down the road feelin' hungry and cold
I saw a sign sayin' ""Food and Drinks for Everyone""
So naturally, I thought I would take me a look inside
I saw so much food there was water coming from my eyes
Yeah, there was ham and there was turkey, there was caviar
And long tall glasses with wine up to y'are
Then somebody grabbed me, threw me out of my chair
Said, ""Before you can eat, you gotta dance like Fred Astaire""
You know I can't dance, you know I can't dance
You know I can't dance, you know I can't dance, I can't dance!
I am a man of the road, a hobo by name
I don't seek entertainment, just poultry and game
But if it's all the same to you then yes, I will try my hand
If you were hungry as me then I'm sure you will understand
Hmm, now wait a minute, of course I can dance
Of course I can dance, I'm sure I can dance
I'm sure I can dance, I can dance
I can dance, I really hit the floor, ah, it feels good
Look at me dancin'!
I did a Two Step, Quick Step and a Bossanova
A little Victor Sylvester and a Rudy Valentino
You should have seen me moving right across the floor
Hand me down my tuxedo, next week I'm coming back for more

I can dance, oh yes, I can dance
Look at me dance on the floor movin'
I feel good, I can dance, I can dance
I can dance, I can dance, I can dance, I can dance
Songwriters:  Leo Sayer and David Courtney",
90,91,"""Misty""",Ray Stevens,"5 ContributorsMisty LyricsLook at me
I'm as helpless as a kitten up a tree
Ah, I'm walking on a cloud
I can't understand, Lord
I'm misty holding your hand
Walk my way
And a thousand violins begin to play
Or it might be the sound of your hello
That music I hear, Lord
I'm misty the moment you're near
You can say that you're leading me on
But it's just what I want you to do
Don't you notice how hopelessly I'm lost
That's why I'm following you, ooh
On my own
Should I wander through this wonderland alone, now
Never knowing my right foot from my left
My hat from my glove, Lord
I'm misty and too much in love
You can say that you're leading me on
But it's just what I want you to do
Don't you notice how hopelessly I'm lost
That's why I'm following you, ooh

On my own
Should I wander through this wonderland alone, now
Never knowing my right foot from my left
My hat from my glove, Lord
I'm misty, and too much in love
(Misty) Too much in love
(Misty) Too much in love
(Misty)
(Misty) Too much in love",
91,92,"""Someone Saved My Life Tonight""",Elton John,"39 ContributorsSomeone Saved My Life Tonight Lyrics“Someone Saved My Life Tonight” was the only major hit single from Captain Fantastic and the Brown Dirt Cowboy. It entered the top 25 on the UK singles chart, and narrowly missed being John’s ninth number one… Read More 
When I think of those East End lights, muggy nights
The curtains drawn in the little room downstairs
Prima Donna, lord, you really shoulda been there
Sittin' like a princess perched in her electric chair
And it's one more beer, and I don't hear you anymore
We've all gone crazy lately
My friend's out there, rollin' 'round the basement floor (Ooh)

And someone saved my life tonight, sugar bear (sugar bear)
You almost had your hooks in me, didn't you, dear?
You nearly had me roped and tied
Altar-bound, hypnotized, sweet freedom whispered in my ear
You're a butterfly, and butterflies are free to fly
Fly away, high away, bye-bye (Ooh)


I never realized the passin' hours of evening showers
A slip noose hangin' in my darkest dreams
I'm strangled by your haunted social scene
Just a pawn out-played by a dominating queen
It's four o'clock in the morning, damn it! Listen to me good
I'm sleepin' with myself tonight
Saved in time, thank God my music's still alive
(Oh!)

Someone saved my life tonight, sugar bear
(Sugar bear, sugar bear)
You almost had your hooks in me, didn't you, dear?
You nearly had me roped and tied
Altar-bound, hypnotized, sweet freedom whispered in my ear
You're a butterfly, and butterflies are free to fly
Fly away, high away, bye-bye (Ooh)


And I would've walked head-on into the deep end of the river
Clingin' to your stocks and bonds
Payin' your H.P. demands forever
They're comin' in the mornin' with a truck to take me home
Someone saved my life tonight
Someone saved my life tonight
Someone saved my life tonight
Someone saved my life tonight
Someone saved my life tonight
So save your strength, and run the field you play alone

Someone saved my life tonight, sugar bear
(Sugar bear, sugar bear, sugar bear)
You almost had your hooks in me, didn't you, dear?
You nearly had me roped and tied
Altar-bound, hypnotized, sweet freedom whispered in my ear
You're a butterfly, and butterflies are free to fly
Fly away, high away, bye-bye

Someone saved, someone saved, someone saved my life tonight
(Someone saved my life tonight)
Someone saved, someone saved, someone saved my life tonight
(Someone saved my life tonight)
Someone saved, someone saved, someone saved my life tonight
(Someone saved my life tonight)
Someone saved, someone saved, someone saved my life tonight
(Someone saved my life tonight)
Someone saved, someone saved, someone saved my life tonight
(Someone saved my life tonight)
Someone saved, someone saved, someone saved my life tonight
(Someone saved my life tonight)
Someone saved, someone saved, someone saved my life tonight
(Someone saved my life tonight)",
92,93,"""Bad Blood""",Neil Sedaka,"10 ContributorsBad Blood LyricsBad Blood was written by Neil Sedaka and Phil Cody.
In the United Kingdom, it was featured on the album “Overnight Success.” In the United States, it was featured on the album “The Hungry Years.”
The song… Read More It could've been me
But it was you
Who went and bit off
A little bit more
Than he could chew
You said that you had it made
But you been had
The woman no good
No how
Thinking maybe the blood is bad
Bad (bad) blood (blood)
The woman was born to lie
Makes promises she can't keep
With the wink of an eye
Bad (bad) blood (blood)
Brother, you've been deceived
It's bound to change your mind
About all you believe
From where I stand
It looks mighty strange
How you let a woman like that
Treat you like small change

I don't understand
What you're lookin' to find
The only thing bad blood do
Is mess up a good man's mind
Hear me talkin' now
Bad (bad) blood (blood)
The bitch is in her smile
The lie is on her lips
Such an evil child
Bad (bad) blood (blood)
Is takin' you for a ride
The only thing good about bad blood
Is lettin' it slide
Doo-ron, doo-ron, di di
Dit, dit, do-ron-ron
Doo-ron, doo-ron, di di
Dit, dit, do-ron-ron
Doo-ron, doo-ron, di di
Dit, dit, do-ron-ron
Bad blood, talking 'bout bad blood
Doo-ron, doo-ron, di di
Dit, dit, do-ron-ron
Doo-ron, doo-ron, di di

Dit, dit, do-ron-ron
Doo-ron, doo-ron, di di
Dit, dit, do-ron-ron
Bad blood, here we go
Bad (bad) blood (blood)
The bitch is in her smile
The lie is on her lips
Such an evil child
Bad (bad) blood (blood)
Is takin' you for a ride
The only thing good about bad blood
Is lettin' it slide
The only thing good about bad blood
Is letting it slide",
93,94,"""Only Yesterday""",The Carpenters,,
94,95,"""I'm on Fire""",Dwight Twilley Band,"3 ContributorsI’m on Fire Lyrics
Got your lady on the line
Got your name on the cover
Though your friends are ninety-nine
Honey, you ain't got no lover

And you ain't, you ain't, you ain't got no lover
And you ain't, you ain't, you ain't got no other

I remember the feelin' that I could be free-ee-ee
Now I know it could never ever be me-ee-ee
'Cause I'm on fire
Got myself on fire, awhh!

Got your joker on the table
You've been told from time to time
I'll be willin', I'll be able
You could read between the lines

But you ain't, you ain't, you ain't got no lover, lover, lover
And you ain't, you ain't, you ain't got no other

I remember the feelin' that I could be free-ee-ee
Now I know it could never, never be me-ee-ee
'Cause I'm on fire
Momma, I'm on fire

But you ain't, you ain't, you ain't got no lover, lover, lover, lover
And you ain't, you ain't, you ain't got no other, other, other, other
And you ain't, you ain't, you ain't got no lover, lover, lover

I'm on fire
I'm on fire (And you ain't, you ain't, you ain't got no lover, lover, lover)
I'm on fire (Lover, lover, lover, lover)
I'm on fire (Lover, lover, lover)",
95,96,"""Only You (And You Alone)""",Ringo Starr,"7 ContributorsOnly You (And You Alone) Lyrics
(Oo-oo-oo, oo-oo-oo-oo, oo-oo-oo-oo, oo-oo)

Only you can make this world seem right
Only you can make the darkness bright
Only you and you alone
Can thrill me like you do
And fill my heart with love for only you

Only you can make this change in me
For it's true, you are my destiny
When you hold my hand, I understand
The magic that you do
You're my dream come true
My one and only you

Only you can make this world seem right
Only you can make my darkness bright
Only you and you alone
Can thrill me like you do
And fill my heart with love for only you

Only you can make this change in me
For it's true, you are my destiny
When you hold my hand, I understand
The magic that you do
You're my dream come true
My one, my one and only you

Only you
Only you
Only you
Only you
Only you
Only you
Only you
Only you
Mm-mm-mm-mm
Mm-mm-mm-mm",
96,97,"""Third Rate Romance""",Amazing Rhythm Aces,"4 ContributorsThird Rate Romance LyricsSitting at a tiny table in a ritzy restaurant
She was staring at her coffee cup
He was trying to keep his courage up by applying booze
Talk was small when they talked at all, they both knew what they wanted
There was no need to talk about it
They were old enough to scope it out and keep it loose
She said, you don't look like my type, but I guess you'll do
Third rate romance, low rent rendezvous
He said, I'll even tell you that I love you, if you want me too
Third rate romance, low rent rendezvous
When they left the bar, they got in his car and they drove away
He drove to the family inn
She didn't even have to pretend she didn't know what for
Then he went to the desk and made his request while she waited outside
And he came back with the key
And she said, give it to me and I'll unlock the door
She kept saying, I've never really done this kind of thing before, have you
Third rate romance, low rent rendezvous
And he said, yes I have, but only a time or two
Third rate romance, low rent rendezvous
Third rate romance, low rent rendezvous
Third rate romance, low rent rendezvous",
97,98,"""You Ain't Seen Nothing Yet""",Bachman–Turner Overdrive,"28 ContributorsYou Ain’t Seen Nothing Yet LyricsThe 1974 Canadian band hit which topped the Billboard charts then, winning  as well the Juno Award.

Bachman Turner Overdrive consisted of songwriter Randy Bachman and his brothers Robbie and Tim as well as… Read More 
I met a devil woman
She took my heart away
She said I've had it comin' to me
But I wanted it that way

I think that any love is good lovin'
So I took what I could get
Mmm, ooh, ooh
She looked at me with big brown eyes
And said

You ain't seen nothin' yet
B-b-b-baby, you just ain't seen n-n-n-nothin' yet
Here's something that you're never gonna forget
B-b-b-baby, you just ain't seen n-n-n-nothin' yet
""Nothin' yet, you ain't been around""
That's what she told me

And now I'm feelin' better
'Cause I found out for sure
She took me to her doctor
And he told me of a cure

He said that any love is good love
So I took what I could get
Yes, I took what I could get
And then she looked at me with them big brown eyes
And said

You ain't seen nothin' yet
B-b-b-baby, you just ain't seen n-n-n-nothin' yet
Here's something, here's something you're never gonna f-forget, baby
You know, you know, you know, you just ain't seen nothin' yet
You need an education
Got to go to school


Any lovin' is good lovin'
So I took what I could get
Yes, I took what I could get
And then, and then, and then she looked at me with them big brown eyes
And said

You ain't seen nothin' yet
Baby, you just ain't seen n-n-nothin' yet
Here's somethin', here's somethin'
Here's a lover you'll never forget, baby
Baby, baby, baby, you ain't seen n-n-n-n-nothin' yet
You ain't been around

You ain't seen nothin' yet, that's what she told me
She said I need an education
Go to school
I know I ain't seen nothin' yet
I know I ain't seen nothin' yet, ooh, ooh, ooh-ooh
You got something for me when I get home
Better be good
I been everywhere
But I ain't seen nothin' yet
But I deserve it one of these days
Woo-ooh, but I ain't seen nothin' yet
I ain't seen nothin' yet
Yeah, yeah, yeah, yeah, yeah, yeah
I ain't seen nothin' yet
I'll wait, I'll wait, I'll wait if you want to show me what I ain't seen
Where I ain't been
La-la-la-la-la-la
Ooh-ooh, ooh-ooh",
98,99,"""Swearin' to God""",Frankie Valli,"7 ContributorsSwearin’ To God Lyrics

Swearin' to God
There's no one else on earth I'd rather be
Mmmmmm, Swearin' to God
You made me see, so I believed in you

Oh, you've been fillin' my cup
'Til I'm runnin' over with joy
From your heaven sent love
Just touch me again
I'm king of all men
And reigning from above

Swearin' to God (swearin' to God)
You're mistress of the world and all I am
(Don't tell the angels)
Swearin' to God (swearin' to God)
You're where I won in paradise began

No one gets me up there like you can
But girl, you know I'm only human

And I'm swearin' to God (swearin' to God)
So glad he's given me you

I was born for you, baby
Girl, ain't you glad we made it
Made to give my heart and soul to you, baby
I'm so very glad you gave it
Hey, baby, we're together
Try to live on forever as long (as long)
As we live (as we live)

Swearin' to God (swearin' to God)
I dedicate my life to loving you
Oh, I'm swearin' to God (swearin' to God)
I'd cross my heart and hope to die, I do
Just call me your one woman lover
I can't even look at another
Girl, I'm swearin' to God (swearin' to God)
So glad I'm livin'
I'm swearin' to God (swearin' to God)
For all he's given me
Swearin' to God (swearin' to God)
So glad he's given me you

Well, swearin' to God (swearin' to God)
Look what he's given me (swearin' to God)
More than the world can see (swearin' to God)
He's given me you, oh

Swearin' to God
Ooh, so help me, I'm in love with you
Swearin' to God
Ooh, so help me, swearin' to God
Swearin' to God
Ooh, so help me, I'm in love with you
I swear it
Ooh, I do
Believe me
I love you
Mm, baby
Mm, mm, baby
Hey, hey, hey, hey (Ooh, ooh)

Hey, baby, we're together
Try to live on forever as long (as long)
As we live (as we live)

Swearin' to God (swearin' to God)
I dedicate my life to loving you
(Don't tell the angels)
Yeah, I'm swearin' to God (swearin' to God)
I'd cross my heart and hope to die, I do
Just call me your one woman lover
I can't even look at another
I'm swearin' to God (swearin' to God)
So glad I'm livin'
I'm swearin' to God (swearin' to God)
For all he's given me
Swearin' to God (swearin' to God)
So glad he's given me you
Well, swearin' to God
Swearin' to God
Swearin' to God
So glad he's given me you, whoa

Swearin' to God
Swearin' to God
Swearin' to God
Swearin' to God
Swearin' to God

I swear it
Ooh, I do
I swear it
Ooh, I do
I swear it
I swear it
Ooh, I do
Believe me
I love you
I swear it
Ooh, I do
Believe me
I love you
I swear it
Ooh, I do
I swear it
Ooh, I do
I love you",
99,100,"""Get Dancin'""",Disco-Tex and the Sex-O-Lettes,"8 ContributorsGet Dancin’ Lyrics
(Here he comes)
(Disco Tex and the Sex-O-Lettes!)

Doo doo doo, doo doo doo
Doo-doo, doo-doo, doo-doo
Doo doo doo, doo doo doo
Doo-doo, doo-doo, doo-doo
Doo doo doo, doo doo doo
Doo-doo, doo-doo, doo-doo
Doo doo doo, doo doo doo
Yeah, yeah, yeah, yeah, yeah

Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance
Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance


Here comes D.J. Disco Tex
Truckin' with his Sex-O-Lettes
Get dancin', dancin', dance
Guaranteed to rock the boat
Machine gun rap and locomote
Get dancin', dancin', dance

Come on baby, do yourself, turn yourself on
Come on Hollywood, what about it? We need you!
We need you to go dance!
We need you to get together
And boogie-woogie-woogie-boogie!
Radar love is here!
The star of stars!
This is your night!
This is your life!

(Dancin')
(Get dancin')
(Dancin')
(Get dancin')
(Rock!)

(Oh, yeah)
(Yeah, yeah, yeah, yeah, yeah)

Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance
Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance
Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance

(Yeah, yeah, yeah, yeah, yeah)

Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance
Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance
Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance
Hey!

Here comes D.J. Disco Tex
Truckin' with his Sex-O-Lettes
Get dancin', dancin', dance
Guaranteed to rock the boat
Machine gun rap and locomote
Get dancin', dancin', dance

Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance
Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance

Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance (Hello, Shirley)
Da doo dot dee dot dot dey
Doot-dot, doot-dot, doo da da
Get dancin', dancin', dance",
